event_id,event_name,platform,event_status,event_group,tags,param_key,param_name,param_platform,param_type,param_value_type,param_desc,param_status,event_desc,ios_first_version,android_first_version,ios_param_first_version,android_param_first_version
edit_save,编辑保存,"Android,iOS",已管理,,,unlock_func,通过广告解锁付费功能保存的,"Android,iOS",普通参数,string,ai_tattoo,已管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,mod,,"Android,iOS",普通参数,string,,已管理,结束编辑最终保存时触发,,,8.7.0,8.7.0
edit_save,编辑保存,"Android,iOS",已管理,,,face_num,图片中人脸数,"Android,iOS",普通参数,"string,int",,已管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,prf_first_func,一级功能参数,"Android,iOS",普通参数,string,"多个分割, 一级、二级、三级功能一一对应",已管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,mids_category_id,分类id,"Android,iOS",普通参数,string,,已管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,image_resolution,保存时的图片分辨率,"Android,iOS",普通参数,string,,已管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,trace_info,,"Android,iOS",普通参数,string,,未管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,type,,"Android,iOS",普通参数,string,save_original按钮保存报再type，正常保存流程不报该参数,已管理,结束编辑最终保存时触发,,,8.5.0,8.5.0
edit_save,编辑保存,"Android,iOS",已管理,,,meepo_abcount,,Android,普通参数,string,,未管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,mids_material_id,素材id,"Android,iOS",普通参数,string,,已管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,tab,,"Android,iOS",普通参数,string,smart模式选取，底下的tab英文名 配置ename，mod是classic就填calssic和功能一一对应,已管理,结束编辑最终保存时触发,,,8.7.0,8.7.0
edit_save,编辑保存,"Android,iOS",已管理,,,meepo_abcode,,Android,普通参数,string,,未管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,glitter_id,,Android,普通参数,string,,未管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,is_upload,,"Android,iOS",普通参数,string,"纹身保存的素材是否来自上传，,和素材id一一对应",已管理,结束编辑最终保存时触发,,,8.9.0,8.9.0
edit_save,编辑保存,"Android,iOS",已管理,,,prf_third_func,三级功能参数,"Android,iOS",普通参数,string,只到waist,已管理,结束编辑最终保存时触发,,,7.23.0,7.23.0
edit_save,编辑保存,"Android,iOS",已管理,,,image_format,图片格式,"Android,iOS",普通参数,string,,已管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,prf_share_unlock_func,通过分享解锁付费功能保存的（仅Android有）,"Android,iOS",普通参数,string,,已管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,enhance_quality,照片质量,"Android,iOS",普通参数,string,都有用英文逗号隔开,已管理,结束编辑最终保存时触发,,,8.5.0,8.5.0
edit_save,编辑保存,"Android,iOS",已管理,,,is_watermarked,是否带水印保存,"Android,iOS",普通参数,"string,int",,已管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,prf_hair_func,"只有hair 功能非duffle 素材保存时上报，多个 , 隔开","Android,iOS",普通参数,string,,已管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,prf_theme_type,,"Android,iOS",普通参数,string,,已管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,makeup_id_custom,"仅上报custom，用1表示，多个1用,隔开","Android,iOS",普通参数,string,,已管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,prf_material_type,素材类型,"Android,iOS",普通参数,string,"hair_dye,hairstyles,hair_enrich",已管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,img_quality,照片质量,"Android,iOS",普通参数,string,,已管理,结束编辑最终保存时触发,,,,
edit_save,编辑保存,"Android,iOS",已管理,,,prf_second_func,二级功能参数,"Android,iOS",普通参数,string,"多个分割, 一级、二级、三级功能一一对应，若无对应二级功能该位置报 0",已管理,结束编辑最终保存时触发,,,7.23.0,7.23.0
edit_save,编辑保存,"Android,iOS",已管理,,,prf_func_saved,,"Android,iOS",普通参数,string,,未管理,结束编辑最终保存时触发,,,,
first_func_enter,点击一级功能页面,"Android,iOS",已管理,,,mod,,"Android,iOS",普通参数,string,,已管理,点击一级功能页面时上报,,,8.7.0,8.7.0
first_func_enter,点击一级功能页面,"Android,iOS",已管理,,,tab,,"Android,iOS",普通参数,string,底下的tab英文名 配置ename,已管理,点击一级功能页面时上报,,,8.7.0,8.7.0
first_func_enter,点击一级功能页面,"Android,iOS",已管理,,,meepo_abcode,,Android,普通参数,string,,未管理,点击一级功能页面时上报,,,,
first_func_enter,点击一级功能页面,"Android,iOS",已管理,,,first_func,一级功能参数,"Android,iOS",普通参数,string,,已管理,点击一级功能页面时上报,,,7.22.0,7.22.0
first_func_enter,点击一级功能页面,"Android,iOS",已管理,,,trace_info,,"Android,iOS",普通参数,string,,未管理,点击一级功能页面时上报,,,,
first_func_enter,点击一级功能页面,"Android,iOS",已管理,,,first_func_order,,"Android,iOS",普通参数,string,,已管理,点击一级功能页面时上报,,,7.22.0,7.22.0
first_func_enter,点击一级功能页面,"Android,iOS",已管理,,,is_tag,,"Android,iOS",普通参数,string,有小红点报这个参数，没有不报,已管理,点击一级功能页面时上报,,,8.10.0,8.10.0
first_func_enter,点击一级功能页面,"Android,iOS",已管理,,,meepo_abcount,,Android,普通参数,double,,未管理,点击一级功能页面时上报,,,,
first_func_exposure,一级功能曝光,"Android,iOS",已管理,,,meepo_abcode,,Android,普通参数,string,,未管理,,,,,
first_func_exposure,一级功能曝光,"Android,iOS",已管理,,,first_func,,"Android,iOS",普通参数,string,,未管理,,,,,
first_func_exposure,一级功能曝光,"Android,iOS",已管理,,,trace_info,,"Android,iOS",普通参数,string,,未管理,,,,,
first_func_exposure,一级功能曝光,"Android,iOS",已管理,,,is_tag,,"Android,iOS",普通参数,string,有小红点报这个参数，没有不报,已管理,,,,8.10.0,8.10.0
first_func_exposure,一级功能曝光,"Android,iOS",已管理,,,meepo_abcount,,Android,普通参数,double,,未管理,,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_autobreast_value,,Android,普通参数,未知,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,brightness_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,pl_nasal_base_value,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,pl_middle_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,mod,,"Android,iOS",普通参数,string,,已管理,一级功能使用时触发,,,8.7.0,8.7.0
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_smooth_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_brighten_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_necklength_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,auto_icon,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,type,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_custom,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,glitter_id,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,pl_forehead_value,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,pl_contour_value,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_slim_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_square_shoulders,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_adjust_background_protect,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,pl_troughs_value,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_lip_size_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,pl_mouth_value,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_nose_size_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,deglare_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,breast_plus,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_whiten_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_waist_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,selection,,iOS,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,pl_chin_value,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_recommend,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,prism_value,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,pl_sockets_value,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_text,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_tint_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bokeh_effect,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_waist,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_value,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bokeh_brush,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,meepo_abcount,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_recomend_text,,"Android,iOS",普通参数,"string,int",,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,sp_prf_text_2,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,reshape_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,sp_prf_text_1,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,meepo_abcode,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,temperature_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,perspective,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,shadows_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_chin_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,prf_text,,"Android,iOS",普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,prf_volume_selection,,"Android,iOS",普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,texture_selection,,"Android,iOS",普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,nature_mod,,Android,普通参数,未知,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_neckwidth_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,classic_mod,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_buttock_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,grain_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_auto_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_tint_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,muscle_effect,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_legs_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,fade_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_passersby,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_background_protect,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_objects,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,skin_tone_custom_color,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_hips_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,rotate,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_shoulders_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,trace_info,,"Android,iOS",普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_effect,,"Android,iOS",普通参数,"string,int",,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,flash_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,saturation_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,mode,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,horizontal,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_breast_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,resize_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,tab,,"Android,iOS",普通参数,string,smart模式选取，底下的tab英文名 配置ename,已管理,一级功能使用时触发,,,8.7.0,8.7.0
first_func_use,一级功能使用,"Android,iOS",已管理,,,first_func,,"Android,iOS",普通参数,string,,已管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,version_type,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_adjust,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_enlarge_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,contrast_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,sp_texture_selection_2,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,sp_texture_selection_1,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_tag,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_auto,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,align_level,,iOS,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_whiten_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_skin_tone_color,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_enlarge_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,ai_auto,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_arm_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_ai_shape,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_contouring_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,prf_func_added,功能名,"Android,iOS",普通参数,string,,已管理,一级功能使用时触发,,,7.23.0,7.23.0
first_func_use,一级功能使用,"Android,iOS",已管理,,,crop,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_spot_remover,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,vignette_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,highlights_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,vertical,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_face_width_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,adjust_count,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_ai_eraser,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_length_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,pl_medial_malar_value,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_slim_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_tummy_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_adjust_auto,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,skin_tone_color,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_acne_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_brighten_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,material_name,,"Android,iOS",普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_neck_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_dark_circles_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,presets_selection,,"Android,iOS",普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_head_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,sharpness_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,type_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,is_mirror_stains,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_red_eye_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,bm_dark_circles_value,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,func,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,by_breast,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,eraser_stat,,Android,普通参数,string,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,pl_eyes_value,,Android,普通参数,int,,未管理,一级功能使用时触发,,,,
first_func_use,一级功能使用,"Android,iOS",已管理,,,hairdye_color,,iOS,普通参数,string,,未管理,一级功能使用时触发,,,,
fourth_func_click,四级功能点击,"Android,iOS",已管理,,,fourth_func,点击的子子功能,"Android,iOS",普通参数,string,,已管理,四级功能点击时触发,,,8.8.0,8.8.0
fourth_func_click,四级功能点击,"Android,iOS",已管理,,,second_func,二级功能参数,"Android,iOS",普通参数,string,,已管理,四级功能点击时触发,,,,
fourth_func_click,四级功能点击,"Android,iOS",已管理,,,mod,,"Android,iOS",普通参数,string,,已管理,四级功能点击时触发,,,8.7.0,8.7.0
fourth_func_click,四级功能点击,"Android,iOS",已管理,,,tab,,"Android,iOS",普通参数,string,底下的tab英文名 配置ename,已管理,四级功能点击时触发,,,8.7.0,8.7.0
fourth_func_click,四级功能点击,"Android,iOS",已管理,,,meepo_abcode,,Android,普通参数,string,,未管理,四级功能点击时触发,,,,
fourth_func_click,四级功能点击,"Android,iOS",已管理,,,first_func,一级功能参数,"Android,iOS",普通参数,string,,已管理,四级功能点击时触发,,,,
fourth_func_click,四级功能点击,"Android,iOS",已管理,,,trace_info,,"Android,iOS",普通参数,string,,未管理,四级功能点击时触发,,,,
fourth_func_click,四级功能点击,"Android,iOS",已管理,,,third_func,点击的子功能,"Android,iOS",普通参数,string,,已管理,四级功能点击时触发,,,,
fourth_func_click,四级功能点击,"Android,iOS",已管理,,,from,,"Android,iOS",普通参数,string,,未管理,四级功能点击时触发,,,,
fourth_func_click,四级功能点击,"Android,iOS",已管理,,,is_tag,,"Android,iOS",普通参数,string,有小红点报这个参数，没有不报,已管理,四级功能点击时触发,,,8.10.0,8.10.0
fourth_func_click,四级功能点击,"Android,iOS",已管理,,,meepo_abcount,,Android,普通参数,string,,未管理,四级功能点击时触发,,,,
fourth_func_click,四级功能点击,"Android,iOS",已管理,,,presets_selection,点击的子功能,"Android,iOS",普通参数,string,,已管理,四级功能点击时触发,,,,
fourth_func_enter,,"Android,iOS",已管理,,,second_func,,"Android,iOS",普通参数,string,,已管理,,,,,
fourth_func_enter,,"Android,iOS",已管理,,,mod,,"Android,iOS",普通参数,string,,未管理,,,,,
fourth_func_enter,,"Android,iOS",已管理,,,trace_info,,"Android,iOS",普通参数,string,,未管理,,,,,
fourth_func_enter,,"Android,iOS",已管理,,,is_tag,,"Android,iOS",普通参数,string,有小红点报这个参数，没有不报,已管理,,,,8.10.0,8.10.0
fourth_func_enter,,"Android,iOS",已管理,,,meepo_abcount,,Android,普通参数,double,,未管理,,,,,
fourth_func_enter,,"Android,iOS",已管理,,,second_func_order,,"Android,iOS",普通参数,int,,未管理,,,,,
fourth_func_enter,,"Android,iOS",已管理,,,fourth_func,,"Android,iOS",普通参数,string,,已管理,,,,8.3.0,8.3.0
fourth_func_enter,,"Android,iOS",已管理,,,tab,,"Android,iOS",普通参数,string,,未管理,,,,,
fourth_func_enter,,"Android,iOS",已管理,,,meepo_abcode,,Android,普通参数,string,,未管理,,,,,
fourth_func_enter,,"Android,iOS",已管理,,,first_func,,"Android,iOS",普通参数,string,,未管理,,,,,
fourth_func_enter,,"Android,iOS",已管理,,,third_func,,"Android,iOS",普通参数,string,,已管理,,,,8.3.0,8.3.0
fourth_func_enter,,"Android,iOS",已管理,,,first_func_order,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
fourth_func_enter,,"Android,iOS",已管理,,,third_func_order,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
fourth_func_enter,,"Android,iOS",已管理,,,from,,"Android,iOS",普通参数,string,,未管理,,,,,
fourth_func_enter,,"Android,iOS",已管理,,,fourth_func_order,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
fourth_func_exposure,四级功能曝光,"Android,iOS",已管理,,,fourth_func,,iOS,普通参数,string,,未管理,四级功能曝光,8.10.0,8.10.0,,
fourth_func_exposure,四级功能曝光,"Android,iOS",已管理,,,second_func,,iOS,普通参数,string,,未管理,四级功能曝光,8.10.0,8.10.0,,
fourth_func_exposure,四级功能曝光,"Android,iOS",已管理,,,first_func,,iOS,普通参数,string,,未管理,四级功能曝光,8.10.0,8.10.0,,
fourth_func_exposure,四级功能曝光,"Android,iOS",已管理,,,trace_info,,iOS,普通参数,string,,未管理,四级功能曝光,8.10.0,8.10.0,,
fourth_func_exposure,四级功能曝光,"Android,iOS",已管理,,,third_func,,iOS,普通参数,string,,未管理,四级功能曝光,8.10.0,8.10.0,,
fourth_func_exposure,四级功能曝光,"Android,iOS",已管理,,,is_tag,,"Android,iOS",普通参数,string,,已管理,四级功能曝光,8.10.0,8.10.0,8.10.0,8.10.0
second_func_exposure,二级功能曝光,"Android,iOS",已管理,,,second_func,,"Android,iOS",普通参数,string,glowup,已管理,功能icon曝光,,,7.23.0,7.23.0
second_func_exposure,二级功能曝光,"Android,iOS",已管理,,,meepo_abcode,,Android,普通参数,string,,未管理,功能icon曝光,,,,
second_func_exposure,二级功能曝光,"Android,iOS",已管理,,,first_func,,"Android,iOS",普通参数,string,,未管理,功能icon曝光,,,,
second_func_exposure,二级功能曝光,"Android,iOS",已管理,,,trace_info,,"Android,iOS",普通参数,string,,未管理,功能icon曝光,,,,
