渠道自然,国家,日期,平台,DAU,新老,_window,_query
整体,德国,2026-06-29T00:00:00,iOS,1084.7142857142858,New,recent_8w,全量维度
整体,法国,2026-07-27T00:00:00,iOS,888.0,New,recent_8w,全量维度
整体,罗马尼亚,2026-06-29T00:00:00,Android,521.4285714285714,整体,recent_8w,全量维度
整体,巴勒斯坦,2026-08-03T00:00:00,整体,323.57142857142856,整体,recent_8w,全量维度
整体,科摩罗,2026-07-20T00:00:00,Android,6.857142857142857,Old,recent_8w,全量维度
整体,秘鲁,2026-07-20T00:00:00,整体,3085.1428571428573,Old,recent_8w,全量维度
整体,日本,2026-07-06T00:00:00,Android,142.85714285714286,整体,recent_8w,全量维度
整体,英国,2026-07-06T00:00:00,iOS,37243.28571428572,整体,recent_8w,全量维度
整体,罗马尼亚,2026-07-27T00:00:00,Android,531.7142857142857,整体,recent_8w,全量维度
整体,伯利兹,2026-06-29T00:00:00,Android,14.0,整体,recent_8w,全量维度
整体,科摩罗,2026-08-03T00:00:00,Android,2.25,New,recent_8w,全量维度
整体,伯利兹,2026-08-03T00:00:00,整体,59.57142857142857,Old,recent_8w,全量维度
整体,拉脱维亚,2026-07-27T00:00:00,Android,180.85714285714286,Old,recent_8w,全量维度
整体,巴勒斯坦,2026-07-27T00:00:00,整体,15.571428571428571,New,recent_8w,全量维度
整体,巴西,2026-08-03T00:00:00,iOS,202645.85714285713,Old,recent_8w,全量维度
整体,塞浦路斯,2026-06-29T00:00:00,Android,110.85714285714286,Old,recent_8w,全量维度
整体,罗马尼亚,2026-07-20T00:00:00,iOS,101.85714285714286,New,recent_8w,全量维度
整体,立陶宛,2026-07-27T00:00:00,iOS,53.0,New,recent_8w,全量维度
整体,整体,2026-07-20T00:00:00,iOS,514756.5714285714,Old,recent_8w,全量维度
整体,利比里亚,2026-07-06T00:00:00,整体,360.14285714285717,整体,recent_8w,全量维度
整体,日本,2026-07-20T00:00:00,Android,9.571428571428571,New,recent_8w,全量维度
整体,墨西哥,2026-06-15T00:00:00,iOS,213.0,New,recent_8w,全量维度
整体,墨西哥,2026-06-15T00:00:00,iOS,8481.57142857143,整体,recent_8w,全量维度
整体,爱沙尼亚,2026-06-22T00:00:00,Android,109.28571428571429,整体,recent_8w,全量维度
整体,伯利兹,2026-06-15T00:00:00,iOS,1.8571428571428572,New,recent_8w,全量维度
整体,德国,2026-07-06T00:00:00,整体,16906.14285714286,Old,recent_8w,全量维度
整体,巴勒斯坦,2026-06-29T00:00:00,整体,292.0,Old,recent_8w,全量维度
整体,突尼斯,2026-08-03T00:00:00,整体,447.85714285714283,Old,recent_8w,全量维度
整体,罗马尼亚,2026-07-13T00:00:00,iOS,1883.142857142857,Old,recent_8w,全量维度
整体,黑山,2026-07-06T00:00:00,Android,137.0,Old,recent_8w,全量维度
整体,伯利兹,2026-07-06T00:00:00,Android,1.0,New,recent_8w,全量维度
整体,罗马尼亚,2026-07-27T00:00:00,iOS,1991.142857142857,整体,recent_8w,全量维度
整体,立陶宛,2026-08-03T00:00:00,Android,8.285714285714286,New,recent_8w,全量维度
整体,突尼斯,2026-07-13T00:00:00,iOS,23.142857142857142,New,recent_8w,全量维度
整体,科摩罗,2026-08-03T00:00:00,Android,7.0,Old,recent_8w,全量维度
整体,爱沙尼亚,2026-06-29T00:00:00,Android,104.71428571428571,整体,recent_8w,全量维度
整体,黑山,2026-07-27T00:00:00,iOS,30.142857142857142,New,recent_8w,全量维度
整体,巴拿马,2026-07-06T00:00:00,Android,134.71428571428572,整体,recent_8w,全量维度
整体,黑山,2026-07-27T00:00:00,iOS,1002.5714285714286,整体,recent_8w,全量维度
整体,南非,2026-08-03T00:00:00,iOS,1730.7142857142858,Old,recent_8w,全量维度
整体,整体,2026-06-22T00:00:00,整体,730721.5714285715,整体,recent_8w,全量维度
整体,南非,2026-08-03T00:00:00,iOS,1789.5714285714287,整体,recent_8w,全量维度
整体,布隆迪,2026-08-03T00:00:00,整体,2.0,New,recent_8w,全量维度
整体,塞浦路斯,2026-06-15T00:00:00,iOS,561.0,Old,recent_8w,全量维度
整体,埃及,2026-07-06T00:00:00,整体,2032.4285714285713,Old,recent_8w,全量维度
整体,澳大利亚,2026-07-27T00:00:00,Android,993.0,整体,recent_8w,全量维度
整体,法国,2026-06-22T00:00:00,iOS,282.7142857142857,New,recent_8w,全量维度
整体,日本,2026-07-06T00:00:00,Android,133.14285714285714,Old,recent_8w,全量维度
整体,法国,2026-08-03T00:00:00,Android,1033.857142857143,Old,recent_8w,全量维度
整体,墨西哥,2026-07-20T00:00:00,iOS,10061.142857142857,整体,recent_8w,全量维度
整体,罗马尼亚,2026-06-15T00:00:00,iOS,98.57142857142857,New,recent_8w,全量维度
整体,布隆迪,2026-08-03T00:00:00,整体,38.42857142857143,整体,recent_8w,全量维度
整体,英国,2026-08-03T00:00:00,iOS,36988.142857142855,整体,recent_8w,全量维度
整体,香港,2026-07-13T00:00:00,Android,16.714285714285715,New,recent_8w,全量维度
整体,巴西,2026-06-22T00:00:00,iOS,201509.2857142857,Old,recent_8w,全量维度
整体,罗马尼亚,2026-08-03T00:00:00,整体,2341.0,Old,recent_8w,全量维度
整体,科摩罗,2026-07-27T00:00:00,iOS,3.4285714285714284,Old,recent_8w,全量维度
整体,德国,2026-07-20T00:00:00,整体,1281.857142857143,New,recent_8w,全量维度
整体,香港,2026-07-06T00:00:00,iOS,63.285714285714285,New,recent_8w,全量维度
整体,巴西,2026-07-27T00:00:00,iOS,207193.7142857143,整体,recent_8w,全量维度
整体,德国,2026-07-13T00:00:00,Android,263.7142857142857,New,recent_8w,全量维度
整体,埃及,2026-06-29T00:00:00,Android,959.4285714285714,Old,recent_8w,全量维度
整体,澳大利亚,2026-07-20T00:00:00,整体,360.2857142857143,New,recent_8w,全量维度
整体,罗马尼亚,2026-07-13T00:00:00,iOS,101.0,New,recent_8w,全量维度
整体,英国,2026-06-29T00:00:00,iOS,2098.5714285714284,New,recent_8w,全量维度
整体,整体,2026-07-06T00:00:00,Android,186783.7142857143,整体,recent_8w,全量维度
整体,黑山,2026-06-15T00:00:00,整体,817.7142857142857,整体,recent_8w,全量维度
整体,秘鲁,2026-07-06T00:00:00,iOS,1510.4285714285713,整体,recent_8w,全量维度
整体,澳大利亚,2026-07-27T00:00:00,iOS,8717.42857142857,Old,recent_8w,全量维度
整体,科摩罗,2026-07-27T00:00:00,整体,1.0,New,recent_8w,全量维度
整体,索马里,2026-07-13T00:00:00,整体,94.71428571428571,Old,recent_8w,全量维度
整体,黑山,2026-07-13T00:00:00,Android,166.0,整体,recent_8w,全量维度
整体,德国,2026-07-27T00:00:00,整体,16808.85714285714,Old,recent_8w,全量维度
整体,爱沙尼亚,2026-06-22T00:00:00,Android,103.57142857142857,Old,recent_8w,全量维度
整体,英国,2026-06-15T00:00:00,整体,1987.142857142857,New,recent_8w,全量维度
整体,塞浦路斯,2026-06-29T00:00:00,Android,114.42857142857143,整体,recent_8w,全量维度
整体,埃及,2026-07-27T00:00:00,iOS,1259.142857142857,Old,recent_8w,全量维度
整体,巴勒斯坦,2026-07-20T00:00:00,整体,301.57142857142856,整体,recent_8w,全量维度
整体,香港,2026-06-29T00:00:00,整体,1673.857142857143,整体,recent_8w,全量维度
整体,索马里,2026-07-13T00:00:00,iOS,47.857142857142854,整体,recent_8w,全量维度
整体,伯利兹,2026-06-29T00:00:00,整体,3.2857142857142856,New,recent_8w,全量维度
整体,法国,2026-06-15T00:00:00,iOS,3991.1428571428573,整体,recent_8w,全量维度
整体,科摩罗,2026-08-03T00:00:00,整体,2.4,New,recent_8w,全量维度
整体,澳大利亚,2026-07-27T00:00:00,整体,309.2857142857143,New,recent_8w,全量维度
整体,爱沙尼亚,2026-08-03T00:00:00,整体,53.285714285714285,New,recent_8w,全量维度
整体,立陶宛,2026-07-13T00:00:00,Android,5.857142857142857,New,recent_8w,全量维度
整体,利比里亚,2026-07-13T00:00:00,iOS,128.71428571428572,Old,recent_8w,全量维度
整体,墨西哥,2026-07-20T00:00:00,iOS,1033.0,New,recent_8w,全量维度
整体,埃及,2026-07-27T00:00:00,iOS,103.0,New,recent_8w,全量维度
整体,英国,2026-08-03T00:00:00,Android,156.85714285714286,New,recent_8w,全量维度
整体,阿联酋,2026-08-03T00:00:00,Android,235.71428571428572,整体,recent_8w,全量维度
整体,英国,2026-07-13T00:00:00,Android,4489.428571428572,整体,recent_8w,全量维度
整体,匈牙利,2026-06-22T00:00:00,iOS,37.857142857142854,New,recent_8w,全量维度
整体,尼日利亚,2026-08-03T00:00:00,Android,180.57142857142858,New,recent_8w,全量维度
整体,罗马尼亚,2026-07-06T00:00:00,iOS,87.14285714285714,New,recent_8w,全量维度
整体,整体,2026-06-15T00:00:00,Android,168753.57142857142,Old,recent_8w,全量维度
整体,匈牙利,2026-06-15T00:00:00,Android,215.14285714285714,整体,recent_8w,全量维度
整体,拉脱维亚,2026-07-20T00:00:00,iOS,853.7142857142857,Old,recent_8w,全量维度
整体,立陶宛,2026-06-15T00:00:00,Android,154.71428571428572,Old,recent_8w,全量维度
整体,德国,2026-07-27T00:00:00,iOS,14682.857142857143,整体,recent_8w,全量维度
整体,整体,2026-06-29T00:00:00,iOS,24378.285714285714,New,recent_8w,全量维度
整体,罗马尼亚,2026-07-27T00:00:00,Android,510.57142857142856,Old,recent_8w,全量维度
整体,布隆迪,2026-06-22T00:00:00,整体,37.714285714285715,Old,recent_8w,全量维度
整体,利比里亚,2026-06-29T00:00:00,iOS,139.14285714285714,Old,recent_8w,全量维度
整体,巴拿马,2026-07-13T00:00:00,Android,138.0,整体,recent_8w,全量维度
整体,墨西哥,2026-07-27T00:00:00,整体,1808.0,New,recent_8w,全量维度
整体,伯利兹,2026-06-15T00:00:00,Android,16.571428571428573,整体,recent_8w,全量维度
整体,巴西,2026-06-29T00:00:00,iOS,197718.7142857143,Old,recent_8w,全量维度
整体,罗马尼亚,2026-07-06T00:00:00,iOS,1858.4285714285713,Old,recent_8w,全量维度
整体,秘鲁,2026-07-13T00:00:00,iOS,40.285714285714285,New,recent_8w,全量维度
整体,英国,2026-06-15T00:00:00,iOS,35355.0,整体,recent_8w,全量维度
整体,尼日利亚,2026-07-06T00:00:00,整体,6586.428571428572,整体,recent_8w,全量维度
整体,法国,2026-07-27T00:00:00,整体,967.7142857142857,New,recent_8w,全量维度
整体,利比里亚,2026-08-03T00:00:00,Android,19.142857142857142,New,recent_8w,全量维度
整体,英国,2026-06-22T00:00:00,iOS,36757.71428571428,整体,recent_8w,全量维度
整体,爱沙尼亚,2026-07-06T00:00:00,Android,4.714285714285714,New,recent_8w,全量维度
整体,日本,2026-06-22T00:00:00,Android,216.71428571428572,整体,recent_8w,全量维度
整体,巴勒斯坦,2026-08-03T00:00:00,Android,3.1666666666666665,New,recent_8w,全量维度
整体,突尼斯,2026-07-27T00:00:00,Android,192.42857142857142,Old,recent_8w,全量维度
整体,澳大利亚,2026-06-22T00:00:00,iOS,9075.0,整体,recent_8w,全量维度
整体,爱沙尼亚,2026-06-29T00:00:00,Android,100.42857142857143,Old,recent_8w,全量维度
整体,索马里,2026-07-20T00:00:00,Android,6.142857142857143,New,recent_8w,全量维度
整体,巴勒斯坦,2026-06-29T00:00:00,iOS,259.57142857142856,Old,recent_8w,全量维度
整体,墨西哥,2026-07-06T00:00:00,iOS,8321.142857142857,Old,recent_8w,全量维度
整体,拉脱维亚,2026-07-13T00:00:00,整体,1048.5714285714287,Old,recent_8w,全量维度
整体,罗马尼亚,2026-07-13T00:00:00,Android,511.0,Old,recent_8w,全量维度
整体,阿联酋,2026-07-27T00:00:00,整体,1437.2857142857142,整体,recent_8w,全量维度
整体,香港,2026-08-03T00:00:00,整体,917.4285714285714,Old,recent_8w,全量维度
整体,黑山,2026-06-22T00:00:00,Android,3.2857142857142856,New,recent_8w,全量维度
整体,英国,2026-08-03T00:00:00,Android,4501.142857142857,整体,recent_8w,全量维度
整体,埃及,2026-06-22T00:00:00,Android,1045.2857142857142,整体,recent_8w,全量维度
整体,埃及,2026-06-15T00:00:00,Android,73.0,New,recent_8w,全量维度
整体,墨西哥,2026-06-22T00:00:00,整体,14293.42857142857,Old,recent_8w,全量维度
整体,巴勒斯坦,2026-06-15T00:00:00,整体,319.57142857142856,Old,recent_8w,全量维度
整体,阿联酋,2026-06-15T00:00:00,Android,207.71428571428572,Old,recent_8w,全量维度
整体,整体,2026-06-15T00:00:00,Android,185356.42857142858,整体,recent_8w,全量维度
整体,波兰,2026-06-29T00:00:00,整体,3550.714285714286,Old,recent_8w,全量维度
整体,德国,2026-07-06T00:00:00,Android,3555.8571428571427,Old,recent_8w,全量维度
整体,塞浦路斯,2026-07-06T00:00:00,iOS,20.142857142857142,New,recent_8w,全量维度
整体,罗马尼亚,2026-07-13T00:00:00,Android,21.142857142857142,New,recent_8w,全量维度
整体,德国,2026-08-03T00:00:00,整体,1289.4285714285713,New,recent_8w,全量维度
整体,德国,2026-07-20T00:00:00,iOS,1042.7142857142858,New,recent_8w,全量维度
整体,英国,2026-07-20T00:00:00,iOS,34731.142857142855,Old,recent_8w,全量维度
整体,英国,2026-07-27T00:00:00,iOS,36319.42857142857,整体,recent_8w,全量维度
整体,香港,2026-08-03T00:00:00,Android,95.0,整体,recent_8w,全量维度
整体,波兰,2026-07-20T00:00:00,Android,809.5714285714286,Old,recent_8w,全量维度
整体,科摩罗,2026-07-13T00:00:00,Android,7.285714285714286,整体,recent_8w,全量维度
整体,立陶宛,2026-07-27T00:00:00,Android,175.57142857142858,Old,recent_8w,全量维度
整体,尼日利亚,2026-07-20T00:00:00,Android,1262.142857142857,整体,recent_8w,全量维度
整体,整体,2026-07-27T00:00:00,整体,688967.4285714285,Old,recent_8w,全量维度
整体,尼日利亚,2026-07-06T00:00:00,整体,5996.142857142857,Old,recent_8w,全量维度
整体,布隆迪,2026-07-13T00:00:00,整体,38.285714285714285,整体,recent_8w,全量维度
整体,南非,2026-07-13T00:00:00,iOS,1758.857142857143,Old,recent_8w,全量维度
整体,阿联酋,2026-07-20T00:00:00,整体,58.857142857142854,New,recent_8w,全量维度
整体,利比里亚,2026-07-20T00:00:00,整体,312.7142857142857,Old,recent_8w,全量维度
整体,英国,2026-07-13T00:00:00,iOS,1812.857142857143,New,recent_8w,全量维度
整体,巴西,2026-07-27T00:00:00,整体,288434.85714285716,整体,recent_8w,全量维度
整体,香港,2026-07-27T00:00:00,iOS,93.85714285714286,New,recent_8w,全量维度
整体,索马里,2026-06-15T00:00:00,Android,8.0,New,recent_8w,全量维度
整体,巴拿马,2026-07-27T00:00:00,整体,23.571428571428573,New,recent_8w,全量维度
整体,匈牙利,2026-06-22T00:00:00,Android,210.85714285714286,Old,recent_8w,全量维度
整体,尼日利亚,2026-06-15T00:00:00,Android,113.14285714285714,New,recent_8w,全量维度
整体,德国,2026-07-06T00:00:00,Android,4273.857142857143,整体,recent_8w,全量维度
整体,黑山,2026-07-13T00:00:00,iOS,936.1428571428571,整体,recent_8w,全量维度
整体,南非,2026-08-03T00:00:00,整体,135.14285714285714,New,recent_8w,全量维度
整体,阿联酋,2026-06-22T00:00:00,整体,58.714285714285715,New,recent_8w,全量维度
整体,科摩罗,2026-06-22T00:00:00,整体,10.142857142857142,整体,recent_8w,全量维度
整体,科摩罗,2026-06-15T00:00:00,Android,6.857142857142857,整体,recent_8w,全量维度
整体,塞浦路斯,2026-07-13T00:00:00,Android,107.57142857142857,Old,recent_8w,全量维度
整体,巴西,2026-06-15T00:00:00,Android,89348.28571428571,整体,recent_8w,全量维度
整体,埃及,2026-07-27T00:00:00,Android,970.7142857142857,Old,recent_8w,全量维度
整体,香港,2026-07-20T00:00:00,iOS,760.2857142857143,Old,recent_8w,全量维度
整体,阿联酋,2026-07-06T00:00:00,iOS,49.714285714285715,New,recent_8w,全量维度
整体,爱沙尼亚,2026-08-03T00:00:00,Android,119.14285714285714,整体,recent_8w,全量维度
整体,巴拿马,2026-07-20T00:00:00,Android,133.57142857142858,Old,recent_8w,全量维度
整体,香港,2026-07-27T00:00:00,iOS,1091.7142857142858,整体,recent_8w,全量维度
整体,罗马尼亚,2026-07-20T00:00:00,整体,123.0,New,recent_8w,全量维度
整体,秘鲁,2026-07-27T00:00:00,Android,1640.4285714285713,Old,recent_8w,全量维度
整体,巴拿马,2026-06-15T00:00:00,Android,4.428571428571429,New,recent_8w,全量维度
整体,巴勒斯坦,2026-07-13T00:00:00,整体,20.0,New,recent_8w,全量维度
整体,利比里亚,2026-06-29T00:00:00,iOS,153.42857142857142,整体,recent_8w,全量维度
整体,香港,2026-06-15T00:00:00,iOS,55.0,New,recent_8w,全量维度
整体,黑山,2026-06-29T00:00:00,整体,28.285714285714285,New,recent_8w,全量维度
整体,法国,2026-06-22T00:00:00,Android,76.71428571428571,New,recent_8w,全量维度
整体,埃及,2026-06-29T00:00:00,整体,2220.4285714285716,整体,recent_8w,全量维度
整体,伯利兹,2026-08-03T00:00:00,iOS,44.857142857142854,Old,recent_8w,全量维度
整体,阿联酋,2026-06-29T00:00:00,iOS,1296.4285714285713,Old,recent_8w,全量维度
整体,科摩罗,2026-06-15T00:00:00,Android,1.0,New,recent_8w,全量维度
整体,香港,2026-06-29T00:00:00,Android,256.42857142857144,Old,recent_8w,全量维度
整体,塞浦路斯,2026-06-22T00:00:00,整体,683.0,Old,recent_8w,全量维度
整体,罗马尼亚,2026-06-29T00:00:00,iOS,93.0,New,recent_8w,全量维度
整体,墨西哥,2026-07-06T00:00:00,iOS,8839.42857142857,整体,recent_8w,全量维度
整体,匈牙利,2026-07-13T00:00:00,Android,11.142857142857142,New,recent_8w,全量维度
整体,黑山,2026-06-22T00:00:00,Android,131.28571428571428,Old,recent_8w,全量维度
整体,爱沙尼亚,2026-07-27T00:00:00,iOS,50.0,New,recent_8w,全量维度
整体,澳大利亚,2026-07-06T00:00:00,Android,1051.5714285714287,整体,recent_8w,全量维度
整体,香港,2026-08-03T00:00:00,Android,85.14285714285714,Old,recent_8w,全量维度
整体,秘鲁,2026-08-03T00:00:00,整体,3228.714285714286,整体,recent_8w,全量维度
整体,塞浦路斯,2026-07-20T00:00:00,整体,21.285714285714285,New,recent_8w,全量维度
整体,南非,2026-06-29T00:00:00,整体,2561.8571428571427,Old,recent_8w,全量维度
整体,科摩罗,2026-07-27T00:00:00,整体,10.571428571428571,整体,recent_8w,全量维度
整体,罗马尼亚,2026-08-03T00:00:00,iOS,95.85714285714286,New,recent_8w,全量维度
整体,墨西哥,2026-07-13T00:00:00,整体,2189.714285714286,New,recent_8w,全量维度
整体,波兰,2026-06-15T00:00:00,iOS,2584.714285714286,Old,recent_8w,全量维度
整体,南非,2026-07-20T00:00:00,iOS,1743.857142857143,整体,recent_8w,全量维度
整体,塞浦路斯,2026-07-13T00:00:00,整体,23.285714285714285,New,recent_8w,全量维度
整体,波兰,2026-07-06T00:00:00,整体,3610.5714285714284,整体,recent_8w,全量维度
整体,匈牙利,2026-07-20T00:00:00,Android,226.85714285714286,Old,recent_8w,全量维度
整体,罗马尼亚,2026-07-27T00:00:00,整体,2522.8571428571427,整体,recent_8w,全量维度
整体,索马里,2026-07-06T00:00:00,整体,113.14285714285714,整体,recent_8w,全量维度
整体,索马里,2026-06-15T00:00:00,iOS,37.714285714285715,Old,recent_8w,全量维度
整体,黑山,2026-07-27T00:00:00,Android,158.28571428571428,整体,recent_8w,全量维度
整体,伯利兹,2026-07-06T00:00:00,iOS,3.142857142857143,New,recent_8w,全量维度
整体,阿联酋,2026-07-20T00:00:00,Android,192.28571428571428,整体,recent_8w,全量维度
整体,巴西,2026-06-22T00:00:00,Android,91950.85714285714,整体,recent_8w,全量维度
整体,利比里亚,2026-06-22T00:00:00,整体,357.2857142857143,整体,recent_8w,全量维度
整体,尼日利亚,2026-06-15T00:00:00,iOS,5459.571428571428,整体,recent_8w,全量维度
整体,爱沙尼亚,2026-07-27T00:00:00,iOS,674.2857142857143,整体,recent_8w,全量维度
整体,英国,2026-06-15T00:00:00,iOS,1847.2857142857142,New,recent_8w,全量维度
整体,拉脱维亚,2026-07-06T00:00:00,Android,159.85714285714286,Old,recent_8w,全量维度
整体,德国,2026-07-06T00:00:00,整体,18612.714285714286,整体,recent_8w,全量维度
整体,爱沙尼亚,2026-06-22T00:00:00,iOS,541.8571428571429,Old,recent_8w,全量维度
整体,黑山,2026-07-13T00:00:00,iOS,26.285714285714285,New,recent_8w,全量维度
整体,巴勒斯坦,2026-08-03T00:00:00,iOS,271.57142857142856,Old,recent_8w,全量维度
整体,墨西哥,2026-07-13T00:00:00,Android,7231.571428571428,整体,recent_8w,全量维度
整体,塞浦路斯,2026-06-15T00:00:00,Android,2.142857142857143,New,recent_8w,全量维度
整体,布隆迪,2026-07-06T00:00:00,Android,1.6666666666666667,New,recent_8w,全量维度
整体,巴拿马,2026-07-06T00:00:00,iOS,303.0,Old,recent_8w,全量维度
整体,科摩罗,2026-07-20T00:00:00,整体,1.0,New,recent_8w,全量维度
整体,法国,2026-06-15T00:00:00,Android,1078.4285714285713,整体,recent_8w,全量维度
整体,罗马尼亚,2026-06-22T00:00:00,整体,2268.5714285714284,Old,recent_8w,全量维度
整体,整体,2026-07-20T00:00:00,整体,681475.0,Old,recent_8w,全量维度
整体,黑山,2026-07-20T00:00:00,iOS,929.7142857142857,Old,recent_8w,全量维度
整体,巴拿马,2026-06-29T00:00:00,整体,420.2857142857143,Old,recent_8w,全量维度
整体,香港,2026-07-20T00:00:00,iOS,52.857142857142854,New,recent_8w,全量维度
整体,伯利兹,2026-07-06T00:00:00,iOS,47.57142857142857,整体,recent_8w,全量维度
整体,匈牙利,2026-07-06T00:00:00,iOS,35.42857142857143,New,recent_8w,全量维度
整体,塞浦路斯,2026-06-22T00:00:00,Android,109.71428571428571,整体,recent_8w,全量维度
整体,索马里,2026-07-27T00:00:00,Android,60.285714285714285,整体,recent_8w,全量维度
整体,墨西哥,2026-06-29T00:00:00,iOS,8272.0,Old,recent_8w,全量维度
整体,德国,2026-07-13T00:00:00,iOS,13363.142857142857,Old,recent_8w,全量维度
整体,波兰,2026-07-27T00:00:00,Android,810.0,Old,recent_8w,全量维度
整体,拉脱维亚,2026-06-29T00:00:00,Android,174.14285714285714,整体,recent_8w,全量维度
整体,法国,2026-07-20T00:00:00,Android,1041.5714285714287,Old,recent_8w,全量维度
整体,尼日利亚,2026-07-27T00:00:00,Android,1288.0,整体,recent_8w,全量维度
整体,法国,2026-08-03T00:00:00,iOS,1017.2857142857143,New,recent_8w,全量维度
整体,澳大利亚,2026-07-06T00:00:00,Android,32.0,New,recent_8w,全量维度
整体,墨西哥,2026-06-15T00:00:00,Android,5629.0,Old,recent_8w,全量维度
整体,日本,2026-06-29T00:00:00,整体,714.8571428571429,整体,recent_8w,全量维度
整体,尼日利亚,2026-06-22T00:00:00,Android,1194.5714285714287,Old,recent_8w,全量维度
整体,黑山,2026-07-20T00:00:00,Android,5.142857142857143,New,recent_8w,全量维度
整体,日本,2026-07-27T00:00:00,Android,128.57142857142858,Old,recent_8w,全量维度
整体,匈牙利,2026-06-29T00:00:00,iOS,38.714285714285715,New,recent_8w,全量维度
整体,拉脱维亚,2026-08-03T00:00:00,Android,185.71428571428572,Old,recent_8w,全量维度
整体,匈牙利,2026-07-13T00:00:00,Android,220.28571428571428,Old,recent_8w,全量维度
整体,香港,2026-08-03T00:00:00,整体,68.85714285714286,New,recent_8w,全量维度
整体,拉脱维亚,2026-07-27T00:00:00,iOS,880.5714285714286,Old,recent_8w,全量维度
整体,英国,2026-06-29T00:00:00,Android,4416.571428571428,整体,recent_8w,全量维度
整体,秘鲁,2026-06-15T00:00:00,iOS,1570.5714285714287,Old,recent_8w,全量维度
整体,巴西,2026-06-29T00:00:00,iOS,5629.0,New,recent_8w,全量维度
整体,香港,2026-06-29T00:00:00,整体,793.5714285714286,New,recent_8w,全量维度
整体,巴勒斯坦,2026-07-13T00:00:00,整体,333.2857142857143,整体,recent_8w,全量维度
整体,巴勒斯坦,2026-07-27T00:00:00,iOS,14.0,New,recent_8w,全量维度
整体,阿联酋,2026-07-13T00:00:00,Android,13.857142857142858,New,recent_8w,全量维度
整体,波兰,2026-07-13T00:00:00,iOS,3007.285714285714,整体,recent_8w,全量维度
整体,拉脱维亚,2026-06-15T00:00:00,整体,933.4285714285714,整体,recent_8w,全量维度
整体,科摩罗,2026-07-06T00:00:00,iOS,4.142857142857143,整体,recent_8w,全量维度
整体,澳大利亚,2026-08-03T00:00:00,Android,994.2857142857143,整体,recent_8w,全量维度
整体,布隆迪,2026-07-06T00:00:00,iOS,9.857142857142858,Old,recent_8w,全量维度
整体,德国,2026-06-29T00:00:00,Android,3373.8571428571427,Old,recent_8w,全量维度
整体,巴西,2026-07-13T00:00:00,Android,80268.85714285714,整体,recent_8w,全量维度
整体,巴拿马,2026-07-13T00:00:00,Android,133.28571428571428,Old,recent_8w,全量维度
整体,伯利兹,2026-07-20T00:00:00,整体,63.42857142857143,整体,recent_8w,全量维度
整体,墨西哥,2026-07-13T00:00:00,整体,16727.85714285714,整体,recent_8w,全量维度
整体,罗马尼亚,2026-07-27T00:00:00,整体,113.57142857142857,New,recent_8w,全量维度
整体,香港,2026-06-29T00:00:00,Android,734.8571428571429,New,recent_8w,全量维度
整体,英国,2026-07-06T00:00:00,Android,4562.428571428572,整体,recent_8w,全量维度
整体,巴拿马,2026-07-13T00:00:00,Android,4.714285714285714,New,recent_8w,全量维度
整体,尼日利亚,2026-06-29T00:00:00,整体,6010.0,Old,recent_8w,全量维度
整体,波兰,2026-07-20T00:00:00,iOS,3066.285714285714,整体,recent_8w,全量维度
整体,南非,2026-06-15T00:00:00,iOS,64.42857142857143,New,recent_8w,全量维度
整体,英国,2026-06-22T00:00:00,iOS,2019.4285714285713,New,recent_8w,全量维度
整体,黑山,2026-08-03T00:00:00,整体,1191.5714285714287,Old,recent_8w,全量维度
整体,英国,2026-06-29T00:00:00,Android,4263.0,Old,recent_8w,全量维度
整体,波兰,2026-06-29T00:00:00,整体,3770.5714285714284,整体,recent_8w,全量维度
整体,巴西,2026-06-22T00:00:00,整体,284376.4285714286,Old,recent_8w,全量维度
整体,利比里亚,2026-07-13T00:00:00,整体,26.285714285714285,New,recent_8w,全量维度
整体,香港,2026-07-27T00:00:00,iOS,997.8571428571429,Old,recent_8w,全量维度
整体,巴西,2026-06-22T00:00:00,整体,15309.57142857143,New,recent_8w,全量维度
整体,匈牙利,2026-07-27T00:00:00,整体,50.0,New,recent_8w,全量维度
整体,阿联酋,2026-07-06T00:00:00,iOS,1242.5714285714287,Old,recent_8w,全量维度
整体,科摩罗,2026-06-29T00:00:00,iOS,1.0,New,recent_8w,全量维度
整体,日本,2026-06-22T00:00:00,整体,64.42857142857143,New,recent_8w,全量维度
整体,巴拿马,2026-07-06T00:00:00,iOS,9.571428571428571,New,recent_8w,全量维度
整体,索马里,2026-08-03T00:00:00,整体,113.85714285714286,整体,recent_8w,全量维度
整体,阿联酋,2026-07-20T00:00:00,整体,1364.2857142857142,Old,recent_8w,全量维度
整体,香港,2026-07-06T00:00:00,Android,500.57142857142856,整体,recent_8w,全量维度
整体,香港,2026-07-13T00:00:00,iOS,73.71428571428571,New,recent_8w,全量维度
整体,英国,2026-06-22T00:00:00,iOS,34738.28571428572,Old,recent_8w,全量维度
整体,日本,2026-06-15T00:00:00,Android,199.0,Old,recent_8w,全量维度
整体,墨西哥,2026-07-27T00:00:00,整体,17122.14285714286,整体,recent_8w,全量维度
整体,爱沙尼亚,2026-06-22T00:00:00,iOS,33.0,New,recent_8w,全量维度
整体,布隆迪,2026-06-15T00:00:00,整体,47.285714285714285,整体,recent_8w,全量维度
整体,布隆迪,2026-07-27T00:00:00,整体,33.57142857142857,Old,recent_8w,全量维度
