层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,7周前,wow,wow%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1.2.丹麦,丹麦 DAU,976.857143,851.0,817.285714,844.285714,903.428571,793.0,836.428571,857.285714,125.857143,14.789323,125.857143,1.695144,0.0174
1.2.丹麦.1,iOS DAU,896.0,777.0,746.571429,763.571429,824.0,718.714286,766.0,786.714286,119.0,15.315315,119.0,1.602786,0.016452
1.2.丹麦.2,Android DAU,80.857143,74.0,70.714286,80.714286,79.428571,74.285714,70.428571,70.571429,6.857143,9.266409,6.857143,0.092357,0.000948
1.2.乌克兰,乌克兰 DAU,7804.0,7329.285714,7355.571429,7196.714286,7785.714286,7356.714286,6803.142857,7173.142857,474.714286,6.476952,474.714286,6.393827,0.065632
1.2.乌克兰.1,iOS DAU,6571.857143,6165.428571,6196.142857,6025.857143,6537.857143,6087.857143,5579.0,5851.857143,406.428571,6.592057,406.428571,5.474101,0.056191
1.2.乌克兰.2,Android DAU,1232.142857,1163.857143,1159.428571,1170.857143,1247.857143,1268.857143,1224.142857,1321.285714,68.285714,5.86719,68.285714,0.919726,0.009441
1.2.乌兹别克斯坦,乌兹别克斯坦 DAU,278.428571,282.714286,275.142857,281.285714,307.0,278.0,285.142857,291.428571,-4.285714,-1.515917,-4.285714,-0.057723,-0.000593
1.2.乌兹别克斯坦.1,iOS DAU,194.857143,200.571429,191.142857,195.714286,215.142857,187.571429,198.857143,207.857143,-5.714286,-2.849003,-5.714286,-0.076965,-0.00079
1.2.乌兹别克斯坦.2,Android DAU,83.571429,82.142857,84.0,85.571429,91.857143,90.428571,86.285714,83.571429,1.428571,1.73913,1.428571,0.019241,0.000198
1.2.乌干达,乌干达 DAU,199.571429,192.428571,205.857143,205.714286,207.428571,204.571429,210.0,221.714286,7.142857,3.711952,7.142857,0.096206,0.000988
1.2.乌干达.1,iOS DAU,98.571429,91.714286,97.0,102.428571,97.571429,93.857143,104.0,108.142857,6.857143,7.476636,6.857143,0.092357,0.000948
1.2.乌干达.2,Android DAU,101.0,100.714286,108.857143,103.285714,109.857143,110.714286,106.0,113.571429,0.285714,0.283688,0.285714,0.003848,4e-05
1.2.乌拉圭,乌拉圭 DAU,354.285714,377.857143,373.0,371.285714,363.714286,390.0,412.285714,407.285714,-23.571429,-6.238185,-23.571429,-0.317479,-0.003259
1.2.乌拉圭.1,iOS DAU,250.428571,267.571429,266.0,262.857143,253.428571,274.285714,289.714286,284.857143,-17.142857,-6.406834,-17.142857,-0.230894,-0.00237
1.2.乌拉圭.2,Android DAU,103.857143,110.285714,107.0,108.428571,110.285714,115.714286,122.571429,122.428571,-6.428571,-5.829016,-6.428571,-0.086585,-0.000889
1.2.乍得,乍得 DAU,9.428571,9.285714,9.857143,10.428571,8.857143,9.0,8.857143,8.714286,0.142857,1.538462,0.142857,0.001924,2e-05
1.2.乍得.1,iOS DAU,4.142857,2.428571,3.5,3.714286,2.285714,3.142857,3.0,3.571429,1.714286,70.588235,1.714286,0.023089,0.000237
1.2.乍得.2,Android DAU,5.285714,6.857143,6.857143,6.714286,6.571429,5.857143,5.857143,5.142857,-1.571429,-22.916667,-1.571429,-0.021165,-0.000217
1.2.也门,也门 DAU,49.428571,49.714286,51.857143,54.285714,64.142857,58.285714,60.285714,55.0,-0.285714,-0.574713,-0.285714,-0.003848,-4e-05
1.2.也门.1,iOS DAU,6.857143,6.285714,6.142857,7.857143,9.857143,6.714286,8.571429,7.571429,0.571429,9.090909,0.571429,0.007696,7.9e-05
1.2.也门.2,Android DAU,42.571429,43.428571,45.714286,46.428571,54.285714,51.571429,51.714286,47.428571,-0.857143,-1.973684,-0.857143,-0.011545,-0.000119
1.2.亚美尼亚,亚美尼亚 DAU,624.0,603.285714,474.857143,471.571429,482.857143,466.285714,457.857143,449.142857,20.714286,3.433578,20.714286,0.278996,0.002864
1.2.亚美尼亚.1,iOS DAU,504.857143,497.714286,392.571429,380.857143,384.571429,374.0,367.0,357.857143,7.142857,1.435132,7.142857,0.096206,0.000988
1.2.亚美尼亚.2,Android DAU,119.142857,105.571429,82.285714,90.714286,98.285714,92.285714,90.857143,91.285714,13.571429,12.85521,13.571429,0.182791,0.001876
1.2.以色列,以色列 DAU,2189.714286,2270.428571,2281.0,2278.142857,2417.142857,2235.0,2322.857143,2297.714286,-80.714286,-3.555024,-80.714286,-1.087124,-0.011159
1.2.以色列.1,iOS DAU,2058.142857,2147.714286,2145.285714,2145.0,2282.0,2105.285714,2199.142857,2175.714286,-89.571429,-4.170547,-89.571429,-1.206419,-0.012384
1.2.以色列.2,Android DAU,131.571429,122.714286,135.714286,133.142857,135.142857,129.714286,123.714286,122.0,8.857143,7.217695,8.857143,0.119295,0.001225
1.2.伊拉克,伊拉克 DAU,662.857143,672.857143,703.285714,734.142857,911.142857,733.714286,804.285714,798.428571,-10.0,-1.4862,-10.0,-0.134688,-0.001383
1.2.伊拉克.1,iOS DAU,374.714286,401.285714,413.0,443.285714,558.428571,427.285714,478.0,491.428571,-26.571429,-6.621574,-26.571429,-0.357885,-0.003674
1.2.伊拉克.2,Android DAU,288.142857,271.571429,290.285714,290.857143,352.714286,306.428571,326.285714,307.0,16.571429,6.102052,16.571429,0.223197,0.002291
1.2.伊朗,伊朗 DAU,4605.714286,4891.714286,4977.428571,4985.285714,3962.0,535.0,450.142857,359.0,-286.0,-5.846621,-286.0,-3.852074,-0.039541
1.2.伊朗.1,iOS DAU,1852.714286,2087.285714,2075.428571,2087.428571,1629.857143,271.714286,203.142857,147.571429,-234.571429,-11.238108,-234.571429,-3.159394,-0.032431
1.2.伊朗.2,Android DAU,2753.0,2804.428571,2902.0,2897.857143,2332.142857,263.285714,247.0,211.428571,-51.428571,-1.833834,-51.428571,-0.692681,-0.00711
1.2.伯利兹,伯利兹 DAU,58.571429,59.571429,60.714286,63.714286,61.285714,66.428571,59.857143,62.142857,-1.0,-1.678657,-1.0,-0.013469,-0.000138
1.2.伯利兹.1,iOS DAU,43.714286,43.428571,46.142857,49.285714,46.428571,49.142857,47.142857,47.571429,0.285714,0.657895,0.285714,0.003848,4e-05
1.2.伯利兹.2,Android DAU,14.857143,16.142857,14.571429,14.428571,14.857143,17.285714,12.714286,14.571429,-1.285714,-7.964602,-1.285714,-0.017317,-0.000178
1.2.佛得角,佛得角 DAU,54.714286,55.571429,53.857143,54.714286,49.571429,50.285714,47.714286,50.0,-0.857143,-1.542416,-0.857143,-0.011545,-0.000119
1.2.佛得角.1,iOS DAU,43.142857,45.0,45.714286,43.571429,39.571429,41.428571,35.571429,41.0,-1.857143,-4.126984,-1.857143,-0.025013,-0.000257
1.2.佛得角.2,Android DAU,11.571429,10.571429,8.142857,11.142857,10.0,8.857143,12.142857,9.0,1.0,9.459459,1.0,0.013469,0.000138
1.2.俄罗斯,俄罗斯 DAU,26369.428571,26245.142857,27982.714286,26324.857143,26563.142857,26066.142857,26609.0,27496.0,124.285714,0.473557,124.285714,1.673978,0.017183
1.2.俄罗斯.1,iOS DAU,18720.428571,18787.0,20168.428571,18751.857143,18704.0,18446.0,19066.428571,19492.428571,-66.571429,-0.354348,-66.571429,-0.896637,-0.009204
1.2.俄罗斯.2,Android DAU,7649.0,7458.142857,7814.285714,7573.0,7859.142857,7620.142857,7542.571429,8003.571429,190.857143,2.559044,190.857143,2.570615,0.026387
1.2.保加利亚,保加利亚 DAU,1264.142857,1247.571429,1206.428571,1194.285714,1291.142857,1107.285714,1176.857143,1150.0,16.571429,1.328295,16.571429,0.223197,0.002291
1.2.保加利亚.1,iOS DAU,1026.857143,1032.714286,988.857143,976.428571,1058.142857,903.142857,963.714286,938.571429,-5.857143,-0.56716,-5.857143,-0.078889,-0.00081
1.2.保加利亚.2,Android DAU,237.285714,214.857143,217.571429,217.857143,233.0,204.142857,213.142857,211.428571,22.428571,10.43883,22.428571,0.302086,0.003101
1.2.克罗地亚,克罗地亚 DAU,1882.571429,1720.428571,1643.0,1627.714286,1617.142857,1475.857143,1378.0,1451.285714,162.142857,9.424562,162.142857,2.183868,0.022417
1.2.克罗地亚.1,iOS DAU,1429.428571,1296.857143,1243.142857,1228.0,1205.285714,1084.142857,1018.285714,1072.142857,132.571429,10.222516,132.571429,1.785577,0.018329
1.2.克罗地亚.2,Android DAU,453.142857,423.571429,399.857143,399.714286,411.857143,391.714286,359.714286,379.142857,29.571429,6.98145,29.571429,0.398291,0.004088
1.2.关岛,关岛 DAU,34.0,36.857143,36.714286,39.0,38.857143,36.857143,36.0,37.142857,-2.857143,-7.751938,-2.857143,-0.038482,-0.000395
1.2.关岛.1,iOS DAU,29.142857,33.428571,34.428571,35.428571,34.714286,33.714286,33.142857,35.571429,-4.285714,-12.820513,-4.285714,-0.057723,-0.000593
1.2.关岛.2,Android DAU,4.857143,3.428571,2.285714,3.571429,4.142857,3.142857,2.857143,2.2,1.428571,41.666667,1.428571,0.019241,0.000198
1.2.冈比亚,冈比亚 DAU,239.0,234.142857,242.428571,331.571429,403.0,215.285714,202.285714,193.428571,4.857143,2.074436,4.857143,0.06542,0.000672
1.2.冈比亚.1,iOS DAU,158.714286,161.571429,175.428571,239.142857,288.285714,149.285714,136.714286,130.142857,-2.857143,-1.768347,-2.857143,-0.038482,-0.000395
1.2.冈比亚.2,Android DAU,80.285714,72.571429,67.0,92.428571,114.714286,66.0,65.571429,63.285714,7.714286,10.629921,7.714286,0.103902,0.001067
1.2.冰岛,冰岛 DAU,122.0,136.857143,122.142857,112.571429,118.0,118.142857,107.285714,102.857143,-14.857143,-10.85595,-14.857143,-0.200108,-0.002054
1.2.冰岛.1,iOS DAU,105.285714,120.0,107.857143,99.571429,102.0,103.857143,94.142857,91.857143,-14.714286,-12.261905,-14.714286,-0.198184,-0.002034
1.2.冰岛.2,Android DAU,16.714286,16.857143,14.285714,13.0,16.0,14.285714,13.142857,11.0,-0.142857,-0.847458,-0.142857,-0.001924,-2e-05
1.2.几内亚,几内亚 DAU,64.571429,68.571429,73.142857,71.428571,82.428571,55.857143,62.428571,66.428571,-4.0,-5.833333,-4.0,-0.053875,-0.000553
1.2.几内亚.1,iOS DAU,49.0,52.428571,55.714286,55.857143,61.285714,42.714286,48.571429,50.0,-3.428571,-6.53951,-3.428571,-0.046179,-0.000474
1.2.几内亚.2,Android DAU,15.571429,16.142857,17.428571,15.571429,21.142857,13.142857,13.857143,16.428571,-0.571429,-3.539823,-0.571429,-0.007696,-7.9e-05
1.2.几内亚比绍,几内亚比绍 DAU,7.428571,10.0,7.857143,8.285714,10.0,9.285714,7.142857,6.857143,-2.571429,-25.714286,-2.571429,-0.034634,-0.000356
1.2.几内亚比绍.1,iOS DAU,5.142857,6.142857,5.142857,5.571429,6.142857,4.285714,2.857143,3.166667,-1.0,-16.27907,-1.0,-0.013469,-0.000138
1.2.几内亚比绍.2,Android DAU,2.666667,4.5,2.714286,3.166667,3.857143,5.0,4.285714,4.142857,-1.833333,-40.740741,-1.833333,-0.024693,-0.000253
1.2.列支敦士登,列支敦士登 DAU,3.5,3.333333,2.571429,4.285714,8.857143,8.0,7.571429,10.857143,0.166667,5.0,0.166667,0.002245,2.3e-05
1.2.列支敦士登.1,iOS DAU,3.5,3.333333,2.428571,3.857143,7.428571,6.0,7.0,9.714286,0.166667,5.0,0.166667,0.002245,2.3e-05
1.2.列支敦士登.2,Android DAU,0.0,0.0,1.0,1.5,1.666667,2.333333,1.0,2.666667,0.0,,0.0,0.0,0.0
1.2.刚果共和国,刚果共和国 DAU,31.0,33.285714,34.571429,25.0,32.571429,25.142857,25.0,26.571429,-2.285714,-6.866953,-2.285714,-0.030786,-0.000316
1.2.刚果共和国.1,iOS DAU,19.142857,21.285714,21.571429,13.857143,20.857143,14.285714,14.0,13.142857,-2.142857,-10.067114,-2.142857,-0.028862,-0.000296
1.2.刚果共和国.2,Android DAU,11.857143,12.0,13.0,11.142857,11.714286,10.857143,11.0,13.428571,-0.142857,-1.190476,-0.142857,-0.001924,-2e-05
1.2.刚果民主共和国,刚果民主共和国 DAU,155.428571,157.714286,165.428571,169.285714,167.857143,157.714286,169.0,158.142857,-2.285714,-1.449275,-2.285714,-0.030786,-0.000316
1.2.刚果民主共和国.1,iOS DAU,58.428571,64.285714,65.571429,62.571429,66.0,60.857143,60.857143,54.285714,-5.857143,-9.111111,-5.857143,-0.078889,-0.00081
1.2.刚果民主共和国.2,Android DAU,97.0,93.428571,99.857143,106.714286,101.857143,96.857143,108.142857,103.857143,3.571429,3.82263,3.571429,0.048103,0.000494
1.2.利比亚,利比亚 DAU,112.714286,110.142857,109.428571,115.428571,129.857143,114.428571,124.0,121.0,2.571429,2.33463,2.571429,0.034634,0.000356
1.2.利比亚.1,iOS DAU,57.714286,55.571429,56.0,59.428571,65.0,54.571429,58.857143,62.0,2.142857,3.856041,2.142857,0.028862,0.000296
1.2.利比亚.2,Android DAU,55.0,54.571429,53.428571,56.0,64.857143,59.857143,65.142857,59.0,0.428571,0.78534,0.428571,0.005772,5.9e-05
1.2.利比里亚,利比里亚 DAU,327.285714,339.857143,331.714286,347.428571,352.0,347.285714,369.285714,361.285714,-12.571429,-3.699033,-12.571429,-0.169322,-0.001738
1.2.利比里亚.1,iOS DAU,132.571429,139.285714,137.285714,132.142857,131.428571,137.714286,138.142857,136.857143,-6.714286,-4.820513,-6.714286,-0.090433,-0.000928
1.2.利比里亚.2,Android DAU,194.714286,200.571429,194.428571,215.285714,220.571429,209.571429,231.142857,224.428571,-5.857143,-2.920228,-5.857143,-0.078889,-0.00081
1.2.加拿大,加拿大 DAU,11971.857143,11558.0,11625.714286,11437.714286,11292.428571,11330.0,11333.714286,10748.571429,413.857143,3.580699,413.857143,5.574155,0.057218
1.2.加拿大.1,iOS DAU,10321.142857,9974.714286,10000.0,9881.142857,9764.142857,9783.285714,9791.0,9245.428571,346.428571,3.473068,346.428571,4.665974,0.047896
1.2.加拿大.2,Android DAU,1650.714286,1583.285714,1625.714286,1556.571429,1528.285714,1546.714286,1542.714286,1503.142857,67.428571,4.258775,67.428571,0.908181,0.009322
1.2.加纳,加纳 DAU,1023.857143,1068.571429,1047.142857,986.428571,1103.285714,1001.857143,941.857143,912.714286,-44.714286,-4.184492,-44.714286,-0.602247,-0.006182
1.2.加纳.1,iOS DAU,844.428571,882.0,869.142857,809.0,909.857143,820.571429,776.714286,745.0,-37.571429,-4.259799,-37.571429,-0.506042,-0.005194
1.2.加纳.2,Android DAU,179.428571,186.571429,178.0,177.428571,193.428571,181.285714,165.142857,167.714286,-7.142857,-3.828484,-7.142857,-0.096206,-0.000988
1.2.加蓬,加蓬 DAU,5.714286,5.0,5.571429,6.0,6.285714,8.857143,8.428571,6.857143,0.714286,14.285714,0.714286,0.009621,9.9e-05
1.2.加蓬.1,iOS DAU,1.8,1.5,1.25,2.0,1.4,1.857143,2.166667,2.714286,0.3,20.0,0.3,0.004041,4.1e-05
1.2.加蓬.2,Android DAU,4.428571,4.571429,4.857143,4.571429,5.285714,7.0,6.571429,4.142857,-0.142857,-3.125,-0.142857,-0.001924,-2e-05
1.2.匈牙利,匈牙利 DAU,943.571429,926.428571,937.428571,898.285714,958.285714,892.571429,865.285714,909.142857,17.142857,1.850424,17.142857,0.230894,0.00237
1.2.匈牙利.1,iOS DAU,732.714286,718.142857,717.571429,690.142857,731.0,677.857143,648.714286,682.142857,14.571429,2.029043,14.571429,0.19626,0.002015
1.2.匈牙利.2,Android DAU,210.857143,208.285714,219.857143,208.142857,227.285714,214.714286,216.571429,227.0,2.571429,1.234568,2.571429,0.034634,0.000356
1.2.北马其顿,北马其顿 DAU,615.285714,614.142857,655.714286,661.0,725.714286,634.571429,655.714286,677.571429,1.142857,0.18609,1.142857,0.015393,0.000158
1.2.北马其顿.1,iOS DAU,494.571429,492.428571,527.0,536.285714,580.142857,510.0,525.714286,550.714286,2.142857,0.435161,2.142857,0.028862,0.000296
1.2.北马其顿.2,Android DAU,120.714286,121.714286,128.714286,124.714286,145.571429,124.571429,130.0,126.857143,-1.0,-0.821596,-1.0,-0.013469,-0.000138
1.2.北马里亚纳群岛,北马里亚纳群岛 DAU,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0
1.2.北马里亚纳群岛.1,iOS DAU,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0
1.2.北马里亚纳群岛.2,Android DAU,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0
1.2.南极洲,南极洲 DAU,1.0,1.0,1.0,1.0,1.0,2.333333,1.0,1.666667,0.0,0.0,0.0,0.0,0.0
1.2.南极洲.1,iOS DAU,1.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.2.南极洲.2,Android DAU,0.0,0.0,0.0,0.0,1.0,1.333333,1.0,1.0,0.0,,0.0,0.0,0.0
1.2.南苏丹,南苏丹 DAU,497.285714,494.142857,471.571429,495.428571,491.428571,503.142857,486.428571,507.857143,3.142857,0.636022,3.142857,0.04233,0.000435
1.2.南苏丹.1,iOS DAU,71.714286,74.714286,63.714286,68.0,60.285714,62.0,60.714286,64.857143,-3.0,-4.015296,-3.0,-0.040406,-0.000415
1.2.南苏丹.2,Android DAU,425.571429,419.428571,407.857143,427.428571,431.142857,441.142857,425.714286,443.0,6.142857,1.464578,6.142857,0.082737,0.000849
1.2.南非,南非 DAU,2453.0,2610.714286,2437.857143,2533.142857,2621.142857,2557.285714,2636.142857,2784.428571,-157.714286,-6.04104,-157.714286,-2.124221,-0.021805
1.2.南非.1,iOS DAU,1637.714286,1754.428571,1653.571429,1695.142857,1744.142857,1725.857143,1758.571429,1865.857143,-116.714286,-6.652553,-116.714286,-1.572,-0.016136
1.2.南非.2,Android DAU,815.285714,856.285714,784.285714,838.0,877.0,831.428571,877.571429,918.571429,-41.0,-4.788121,-41.0,-0.55222,-0.005668
1.2.博茨瓦纳,博茨瓦纳 DAU,62.0,64.0,59.571429,74.857143,70.714286,67.857143,68.714286,65.857143,-2.0,-3.125,-2.0,-0.026938,-0.000277
1.2.博茨瓦纳.1,iOS DAU,39.428571,37.142857,34.571429,46.285714,43.571429,40.285714,39.0,39.714286,2.285714,6.153846,2.285714,0.030786,0.000316
1.2.博茨瓦纳.2,Android DAU,22.571429,26.857143,25.0,28.571429,27.142857,27.571429,29.714286,26.142857,-4.285714,-15.957447,-4.285714,-0.057723,-0.000593
1.2.卡塔尔,卡塔尔 DAU,261.714286,281.857143,273.285714,286.428571,358.142857,284.428571,297.714286,305.285714,-20.142857,-7.146477,-20.142857,-0.2713,-0.002785
1.2.卡塔尔.1,iOS DAU,215.428571,230.857143,222.857143,235.0,281.285714,229.0,238.0,248.857143,-15.428571,-6.683168,-15.428571,-0.207804,-0.002133
1.2.卡塔尔.2,Android DAU,46.285714,51.0,50.428571,51.428571,76.857143,55.428571,59.714286,56.428571,-4.714286,-9.243697,-4.714286,-0.063496,-0.000652
1.2.卢旺达,卢旺达 DAU,91.285714,96.857143,93.0,89.142857,96.571429,97.285714,110.0,98.857143,-5.571429,-5.752212,-5.571429,-0.07504,-0.00077
1.2.卢旺达.1,iOS DAU,40.285714,39.428571,39.428571,38.714286,40.714286,38.142857,46.285714,38.0,0.857143,2.173913,0.857143,0.011545,0.000119
1.2.卢旺达.2,Android DAU,51.0,57.428571,53.571429,50.428571,55.857143,59.142857,63.714286,60.857143,-6.428571,-11.19403,-6.428571,-0.086585,-0.000889
1.2.卢森堡,卢森堡 DAU,131.285714,126.428571,135.285714,128.857143,150.857143,117.714286,111.428571,116.428571,4.857143,3.841808,4.857143,0.06542,0.000672
1.2.卢森堡.1,iOS DAU,112.0,107.428571,115.142857,110.285714,128.714286,99.285714,94.142857,103.142857,4.571429,4.255319,4.571429,0.061572,0.000632
1.2.卢森堡.2,Android DAU,19.285714,19.0,20.142857,18.571429,22.142857,18.428571,17.285714,13.285714,0.285714,1.503759,0.285714,0.003848,4e-05
1.2.印度,印度 DAU,2476.285714,2531.857143,2530.428571,2618.714286,2829.857143,2758.0,2852.857143,2814.285714,-55.571429,-2.194888,-55.571429,-0.74848,-0.007683
1.2.印度.1,iOS DAU,286.0,297.142857,300.142857,328.714286,327.428571,316.714286,316.714286,297.571429,-11.142857,-3.75,-11.142857,-0.150081,-0.001541
1.2.印度.2,Android DAU,2190.285714,2234.714286,2230.285714,2290.0,2502.428571,2441.285714,2536.142857,2516.714286,-44.428571,-1.98811,-44.428571,-0.598399,-0.006143
1.2.印度尼西亚,印度尼西亚 DAU,1883.571429,1853.142857,1850.285714,1909.428571,1933.0,1830.0,1911.0,1850.142857,30.428571,1.641998,30.428571,0.409836,0.004207
1.2.印度尼西亚.1,iOS DAU,1000.571429,967.428571,952.714286,983.857143,1019.857143,942.714286,982.142857,952.857143,33.142857,3.425871,33.142857,0.446394,0.004582
1.2.印度尼西亚.2,Android DAU,883.0,885.714286,897.571429,925.571429,913.142857,887.285714,928.857143,897.285714,-2.714286,-0.306452,-2.714286,-0.036558,-0.000375
1.2.危地马拉,危地马拉 DAU,756.142857,773.0,745.142857,739.428571,764.0,765.571429,836.142857,827.142857,-16.857143,-2.180743,-16.857143,-0.227045,-0.002331
1.2.危地马拉.1,iOS DAU,431.857143,456.285714,430.857143,433.0,453.857143,453.428571,487.857143,488.571429,-24.428571,-5.353788,-24.428571,-0.329023,-0.003377
1.2.危地马拉.2,Android DAU,324.285714,316.714286,314.285714,306.428571,310.142857,312.142857,348.285714,338.571429,7.571429,2.390618,7.571429,0.101978,0.001047
1.2.厄瓜多尔,厄瓜多尔 DAU,1841.142857,1917.142857,1783.714286,1813.142857,1841.571429,1809.571429,2002.428571,1951.571429,-76.0,-3.964232,-76.0,-1.023628,-0.010507
1.2.厄瓜多尔.1,iOS DAU,1039.714286,1079.714286,996.714286,1005.857143,1041.285714,1006.571429,1113.571429,1089.857143,-40.0,-3.704684,-40.0,-0.538752,-0.00553
1.2.厄瓜多尔.2,Android DAU,801.428571,837.428571,787.0,807.285714,800.285714,803.0,888.857143,861.714286,-36.0,-4.298874,-36.0,-0.484876,-0.004977
1.2.厄立特里亚,厄立特里亚 DAU,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1.2.厄立特里亚.1,iOS DAU,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1.2.厄立特里亚.2,Android DAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1.2.叙利亚,叙利亚 DAU,393.0,369.571429,390.285714,404.714286,469.857143,376.857143,401.428571,399.0,23.428571,6.339389,23.428571,0.315555,0.003239
1.2.叙利亚.1,iOS DAU,85.857143,82.428571,85.857143,90.0,110.285714,81.142857,85.714286,82.0,3.428571,4.159445,3.428571,0.046179,0.000474
1.2.叙利亚.2,Android DAU,307.142857,287.142857,304.428571,314.714286,359.571429,295.714286,315.714286,317.0,20.0,6.965174,20.0,0.269376,0.002765
