层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,7周前,wow,wow%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1,整体 次留,0.329834,0.320492,0.323171,0.32246,0.325393,0.325307,0.317409,0.321539,0.009342,2.914766,0.009342,100.0,2.914766
1.1,新用户 次留,0.157097,0.141583,0.136161,0.142303,0.142372,0.144165,0.134085,0.138158,0.015514,10.957892,0.0008677016,9.288178,0.270729
1.2,老用户 次留,0.338575,0.331092,0.33641,0.33357,0.336754,0.336812,0.329927,0.334198,0.007484,2.260353,0.0070644741,75.620575,2.204163
1.2.1,Android 次留,0.323367,0.315722,0.318702,0.320279,0.323064,0.320111,0.315694,0.321347,0.007645,2.421398,0.0017886255,19.146066,0.558063
1.2.1.unknow,unknow 次留,0.322981,0.243902,0.28,0.261438,0.273292,0.253886,0.283582,0.264368,0.079079,32.42236,2.5619e-06,0.027423,0.000799
1.2.1.不丹,不丹 次留,0.166667,0.076923,0.0,0.0,0.142857,0.133333,0.153846,0.285714,0.089744,116.666667,3.226e-07,0.003454,0.000101
1.2.1.东帝汶,东帝汶 次留,0.548387,0.333333,0.592593,0.518519,0.346154,0.517241,0.416667,0.304348,0.215054,64.516129,8.921e-07,0.009549,0.000278
1.2.1.中国,中国 次留,0.377814,0.38762,0.390503,0.366622,0.375718,0.351121,0.341873,0.353226,-0.009806,-2.529862,-2.6286e-06,-0.028137,-0.00082
1.2.1.中非,中非 次留,0.294118,0.090909,0.25,0.214286,0.111111,0.1,0.083333,0.111111,0.203209,223.529412,6.182e-07,0.006617,0.000193
1.2.1.丹麦,丹麦 次留,0.380634,0.377358,0.347015,0.416961,0.382239,0.355556,0.39823,0.366906,0.003276,0.868114,3.773e-07,0.004039,0.000118
1.2.1.乌克兰,乌克兰 次留,0.366501,0.35709,0.354709,0.358145,0.350313,0.352514,0.342972,0.346308,0.009411,2.635417,1.50248e-05,0.16083,0.004688
1.2.1.乌兹别克斯坦,乌兹别克斯坦 次留,0.242604,0.267054,0.249254,0.299145,0.269565,0.289116,0.265442,0.253499,-0.02445,-9.155518,-3.3278e-06,-0.035621,-0.001038
1.2.1.乌干达,乌干达 次留,0.2694,0.293853,0.267776,0.25884,0.26383,0.272966,0.233748,0.243173,-0.024453,-8.32163,-3.2219e-06,-0.034488,-0.001005
1.2.1.乌拉圭,乌拉圭 次留,0.384888,0.387141,0.367545,0.371389,0.348446,0.381842,0.362319,0.301813,-0.002253,-0.581975,-3.253e-07,-0.003483,-0.000102
1.2.1.乍得,乍得 次留,0.098039,0.219512,0.138889,0.135135,0.125,0.0625,0.234043,0.173913,-0.121473,-55.337691,-9.838e-07,-0.010531,-0.000307
1.2.1.也门,也门 次留,0.250746,0.227129,0.312081,0.251678,0.319079,0.28125,0.270769,0.25,0.023617,10.39801,1.4789e-06,0.015831,0.000461
1.2.1.亚美尼亚,亚美尼亚 次留,0.304348,0.271318,0.292683,0.282974,0.294993,0.279514,0.313386,0.360465,0.03303,12.173913,5.0501e-06,0.054058,0.001576
1.2.1.以色列,以色列 次留,0.379417,0.391248,0.366038,0.41911,0.365541,0.384211,0.377682,0.374207,-0.011831,-3.02395,-3.6318e-06,-0.038876,-0.001133
1.2.1.伊拉克,伊拉克 次留,0.247225,0.272865,0.27207,0.280615,0.283535,0.271654,0.281925,0.299716,-0.02564,-9.396606,-1.00234e-05,-0.107294,-0.003127
1.2.1.伊朗,伊朗 次留,0.213361,0.214221,0.237687,0.260806,0.260404,0.273801,0.264087,0.262848,-0.00086,-0.401352,-5.4426e-06,-0.058259,-0.001698
1.2.1.伯利兹,伯利兹 次留,0.485714,0.211765,0.384615,0.317308,0.274336,0.284314,0.376238,0.298077,0.27395,129.365079,4.5998e-06,0.049238,0.001435
1.2.1.佛得角,佛得角 次留,0.446154,0.383333,0.376812,0.358025,0.445946,0.526316,0.461538,0.414286,0.062821,16.38796,7.446e-07,0.00797,0.000232
1.2.1.俄罗斯,俄罗斯 次留,0.324606,0.311125,0.312577,0.309994,0.314479,0.317276,0.312614,0.306813,0.013481,4.333106,0.0001403734,1.502605,0.043797
1.2.1.保加利亚,保加利亚 次留,0.368961,0.397024,0.396907,0.36484,0.367686,0.388707,0.372459,0.361128,-0.028062,-7.068205,-9.3131e-06,-0.099691,-0.002906
1.2.1.克罗地亚,克罗地亚 次留,0.391318,0.388925,0.397366,0.402585,0.406408,0.376206,0.36669,0.389872,0.002393,0.615377,1.4597e-06,0.015625,0.000455
1.2.1.关岛,关岛 次留,0.090909,0.375,0.48,0.411765,0.375,0.3125,0.28,0.275862,-0.284091,-75.757576,-8.979e-07,-0.009611,-0.00028
1.2.1.冈比亚,冈比亚 次留,0.213075,0.222727,0.214876,0.24911,0.259843,0.200426,0.177743,0.333748,-0.009652,-4.333646,-8.389e-07,-0.00898,-0.000262
1.2.1.冰岛,冰岛 次留,0.358974,0.295775,0.455446,0.435897,0.364407,0.42,0.362637,0.419643,0.0632,21.367521,8.864e-07,0.009488,0.000277
1.2.1.几内亚,几内亚 次留,0.263158,0.297619,0.259259,0.275229,0.221239,0.237705,0.211009,0.236486,-0.034461,-11.578947,-5.718e-07,-0.006121,-0.000178
1.2.1.几内亚比绍,几内亚比绍 次留,0.285714,0.321429,0.3,0.0625,0.185185,0.157895,0.315789,0.296296,-0.035714,-11.111111,-1.975e-07,-0.002115,-6.2e-05
1.2.1.列支敦士登,列支敦士登 次留,0.0,0.0,,,,0.0,1.0,0.6,0.0,,0.0,0.0,0.0
1.2.1.刚果共和国,刚果共和国 次留,0.298851,0.217391,0.244444,0.240964,0.22619,0.21978,0.282051,0.243902,0.081459,37.471264,1.4804e-06,0.015847,0.000462
1.2.1.刚果民主共和国,刚果民主共和国 次留,0.264498,0.249263,0.259684,0.266568,0.284404,0.257511,0.271754,0.258065,0.015235,6.112167,2.0404e-06,0.021842,0.000637
1.2.1.利比亚,利比亚 次留,0.209809,0.16763,0.213368,0.225974,0.232984,0.216578,0.178571,0.251101,0.042179,25.162078,2.8829e-06,0.030859,0.000899
1.2.1.利比里亚,利比里亚 次留,0.156098,0.16828,0.176636,0.156273,0.155983,0.171932,0.162575,0.182642,-0.012182,-7.23937,-3.2318e-06,-0.034595,-0.001008
1.2.1.加拿大,加拿大 次留,0.362437,0.370749,0.361314,0.356642,0.36777,0.360281,0.365547,0.3596,-0.008311,-2.241793,-1.84899e-05,-0.197923,-0.005769
1.2.1.加纳,加纳 次留,0.25,0.240756,0.247182,0.257962,0.255743,0.288925,0.266506,0.309453,0.009244,3.83959,2.2223e-06,0.023788,0.000693
1.2.1.加蓬,加蓬 次留,0.222222,0.219512,0.25,0.225806,0.28125,0.205882,0.3125,0.135135,0.00271,1.234568,2.19e-08,0.000235,7e-06
1.2.1.匈牙利,匈牙利 次留,0.366407,0.358149,0.354861,0.362466,0.375857,0.367771,0.345916,0.349466,0.008258,2.305848,2.4322e-06,0.026035,0.000759
1.2.1.北马其顿,北马其顿 次留,0.341578,0.356052,0.329049,0.336095,0.338028,0.337403,0.345934,0.352306,-0.014473,-4.064965,-2.4332e-06,-0.026045,-0.000759
1.2.1.北马里亚纳群岛,北马里亚纳群岛 次留,,,,,,,0.0,0.75,,,,,
1.2.1.南极洲,南极洲 次留,1.0,0.0,0.0,,,,,0.0,1.0,,1.3828e-06,0.014802,0.000431
1.2.1.南苏丹,南苏丹 次留,0.190196,0.189069,0.174285,0.185633,0.190395,0.181436,0.175468,0.171306,0.001127,0.596333,7.983e-07,0.008546,0.000249
1.2.1.南非,南非 次留,0.355044,0.364155,0.349457,0.36832,0.347181,0.351002,0.353733,0.352338,-0.009111,-2.501891,-1.10362e-05,-0.118136,-0.003443
1.2.1.博茨瓦纳,博茨瓦纳 次留,0.362573,0.372222,0.270968,0.348101,0.404255,0.348571,0.355,0.342105,-0.009649,-2.592302,-3.431e-07,-0.003673,-0.000107
1.2.1.卡塔尔,卡塔尔 次留,0.291176,0.275758,0.295031,0.259259,0.266106,0.283286,0.233333,0.297398,0.015419,5.591467,1.0051e-06,0.010759,0.000314
1.2.1.卢旺达,卢旺达 次留,0.24,0.284065,0.283854,0.271709,0.261194,0.202667,0.263456,0.276215,-0.044065,-15.512195,-3.7691e-06,-0.040345,-0.001176
1.2.1.卢森堡,卢森堡 次留,0.440945,0.398601,0.387097,0.340741,0.421053,0.347518,0.392308,0.412903,0.042343,10.623014,1.1961e-06,0.012804,0.000373
1.2.1.印度,印度 次留,0.285743,0.290717,0.291704,0.295917,0.294189,0.297848,0.28927,0.295599,-0.004974,-1.710935,-1.4702e-05,-0.157376,-0.004587
1.2.1.印度尼西亚,印度尼西亚 次留,0.42437,0.409872,0.410839,0.41757,0.398387,0.399332,0.415805,0.402847,0.014498,3.537241,1.81601e-05,0.194392,0.005666
1.2.1.危地马拉,危地马拉 次留,0.346843,0.300809,0.319283,0.328194,0.328823,0.34,0.33007,0.336251,0.046033,15.303213,1.91055e-05,0.204512,0.005961
1.2.1.厄瓜多尔,厄瓜多尔 次留,0.341549,0.331639,0.338658,0.335472,0.341351,0.351606,0.346841,0.350054,0.00991,2.988162,1.04008e-05,0.111334,0.003245
1.2.1.厄立特里亚,厄立特里亚 次留,,,,,,,,,,,,,
1.2.1.叙利亚,叙利亚 次留,0.291902,0.282651,0.29461,0.289767,0.298507,0.29282,0.289151,0.340485,0.009251,3.27294,3.7499e-06,0.04014,0.00117
1.2.1.古巴,古巴 次留,0.173913,0.169903,0.145098,0.176692,0.178295,0.180672,0.185714,0.188192,0.00401,2.360248,1.632e-07,0.001747,5.1e-05
1.2.1.台湾,台湾 次留,0.387879,0.381053,0.352535,0.346723,0.409091,0.379455,0.357314,0.348039,0.006826,1.791395,6.405e-07,0.006856,0.0002
1.2.1.吉尔吉斯斯坦,吉尔吉斯斯坦 次留,0.328313,0.309456,0.29085,0.267559,0.295732,0.319749,0.30563,0.310263,0.018858,6.09382,1.3e-06,0.013916,0.000406
1.2.1.吉布提,吉布提 次留,0.0,0.142857,0.166667,0.2,0.0,0.214286,0.2,0.157895,-0.142857,-100.0,-5.531e-07,-0.005921,-0.000173
1.2.1.哈萨克斯坦,哈萨克斯坦 次留,0.356991,0.334178,0.346774,0.318041,0.327224,0.306931,0.321994,0.334028,0.022813,6.826533,1.06668e-05,0.114181,0.003328
1.2.1.哥伦比亚,哥伦比亚 次留,0.343658,0.341737,0.344775,0.339339,0.339281,0.342104,0.335855,0.335057,0.001921,0.562219,6.4271e-06,0.068798,0.002005
1.2.1.哥斯达黎加,哥斯达黎加 次留,0.384506,0.359667,0.374642,0.377931,0.371731,0.351489,0.35963,0.378788,0.024839,6.906015,7.0803e-06,0.07579,0.002209
1.2.1.喀麦隆,喀麦隆 次留,0.263804,0.273616,0.224913,0.266212,0.255814,0.230769,0.236246,0.264205,-0.009812,-3.586036,-5.95e-07,-0.00637,-0.000186
1.2.1.图瓦卢,图瓦卢 次留,,,,,,,,,,,,,
1.2.1.土库曼斯坦,土库曼斯坦 次留,0.333333,0.410256,0.4,0.26087,0.369565,0.349057,0.300752,0.283784,-0.076923,-18.75,-5.926e-07,-0.006344,-0.000185
1.2.1.土耳其,土耳其 次留,0.289437,0.289897,0.292667,0.300346,0.30176,0.296999,0.306112,0.338376,-0.00046,-0.158541,-2.4427e-06,-0.026148,-0.000762
1.2.1.圣卢西亚,圣卢西亚 次留,0.345238,0.365591,0.367347,0.378788,0.333333,0.373626,0.239437,0.336957,-0.020353,-5.567227,-3.739e-07,-0.004002,-0.000117
1.2.1.圣基茨和尼维斯,圣基茨和尼维斯 次留,0.285714,0.366667,0.315789,0.388889,0.857143,0.181818,0.222222,0.409091,-0.080952,-22.077922,-4.797e-07,-0.005135,-0.00015
1.2.1.圣多美和普林西比,圣多美和普林西比 次留,0.761905,0.736842,0.555556,0.611111,0.823529,0.833333,0.526316,0.464286,0.025063,3.401361,9.41e-08,0.001007,2.9e-05
1.2.1.圣巴泰勒米岛,圣巴泰勒米岛 次留,,,,,,,,,,,,,
1.2.1.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯 次留,0.241379,0.540541,0.333333,0.384615,0.16,0.454545,0.258065,0.424242,-0.299161,-55.344828,-2.1866e-06,-0.023406,-0.000682
1.2.1.圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛 次留,,,,0.5,,,,,,,,,
1.2.1.圣马力诺,圣马力诺 次留,0.75,0.0,,0.333333,,,0.0,,0.75,,1.0371e-06,0.011101,0.000324
1.2.1.圭亚那,圭亚那 次留,0.287293,0.260116,0.35122,0.28934,0.275862,0.327957,0.296117,0.280952,0.027177,10.448128,9.288e-07,0.009942,0.00029
1.2.1.坦桑尼亚,坦桑尼亚 次留,0.244283,0.264334,0.247335,0.245026,0.271255,0.270772,0.283465,0.251724,-0.020052,-7.585682,-4.0757e-06,-0.043628,-0.001272
1.2.1.埃及,埃及 次留,0.285149,0.289582,0.283353,0.275432,0.285214,0.284871,0.281137,0.317569,-0.004433,-1.530823,-5.7244e-06,-0.061276,-0.001786
1.2.1.埃塞俄比亚,埃塞俄比亚 次留,0.200415,0.176784,0.210276,0.185294,0.192529,0.207294,0.192703,0.195482,0.023632,13.367489,4.3833e-06,0.04692,0.001368
1.2.1.基里巴斯,基里巴斯 次留,,,,,,0.0,0.0,,,,,,
1.2.1.塔吉克斯坦,塔吉克斯坦 次留,0.236641,0.223602,0.272727,0.294479,0.225564,0.292857,0.215385,0.20155,0.013039,5.831213,4.147e-07,0.004439,0.000129
1.2.1.塞内加尔,塞内加尔 次留,0.216495,0.231631,0.236613,0.257627,0.227273,0.265552,0.300786,0.375277,-0.015137,-6.534752,-2.4009e-06,-0.0257,-0.000749
1.2.1.塞尔维亚,塞尔维亚 次留,0.33725,0.328767,0.318752,0.330638,0.332995,0.322544,0.317749,0.321384,0.008483,2.580298,1.10095e-05,0.11785,0.003435
1.2.1.塞拉利昂,塞拉利昂 次留,0.218085,0.192488,0.241706,0.272727,0.26455,0.27619,0.248649,0.247826,0.025597,13.297872,1.077e-06,0.011529,0.000336
1.2.1.塞浦路斯,塞浦路斯 次留,0.394422,0.409459,0.408505,0.417004,0.46165,0.426534,0.392562,0.414097,-0.015037,-3.672439,-2.1981e-06,-0.023529,-0.000686
1.2.1.塞舌尔,塞舌尔 次留,0.527273,0.484375,0.395349,0.414634,0.414634,0.532258,0.625,0.537037,0.042898,8.856305,5.423e-07,0.005805,0.000169
1.2.1.墨西哥,墨西哥 次留,0.337818,0.33136,0.343103,0.336271,0.341852,0.341143,0.341546,0.347218,0.006458,1.948922,5.27862e-05,0.565042,0.01647
1.2.1.多哥,多哥 次留,0.206897,0.263158,0.19403,0.224044,0.314815,0.234899,0.310734,0.313901,-0.056261,-21.37931,-1.6893e-06,-0.018083,-0.000527
1.2.1.多米尼克,多米尼克 次留,0.5,0.5,0.25,0.272727,0.125,0.2,0.111111,0.333333,0.0,0.0,0.0,0.0,0.0
