层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,wow,wow%
1.2.1.葡萄牙,葡萄牙 次留,0.362118,0.352607,0.35916,0.377673,0.340273,0.359484,0.349266,0.009511,2.697296
1.2.1.蒙古,蒙古 次留,0.207547,0.22449,0.25,0.222222,0.230769,0.185714,0.230769,-0.016943,-7.54717
1.2.1.蒙塞拉特岛,蒙塞拉特岛 次留,0.666667,0.0,0.5,0.0,0.0,,,0.666667,
1.2.1.西班牙,西班牙 次留,0.388153,0.382367,0.380967,0.38107,0.387449,0.386165,0.39328,0.005785,1.512995
1.2.1.贝宁,贝宁 次留,0.276527,0.288754,0.28,0.208469,0.285714,0.332432,0.239344,-0.012226,-4.234219
1.2.1.赞比亚,赞比亚 次留,0.300813,0.279167,0.341935,0.308594,0.314501,0.278719,0.30036,0.021646,7.753913
1.2.1.赤道几内亚,赤道几内亚 次留,0.3125,0.307692,0.038462,0.086957,0.166667,0.25,0.081081,0.004808,1.5625
1.2.1.越南,越南 次留,0.424658,0.385886,0.395284,0.41831,0.403323,0.430727,0.424364,0.038772,10.047439
1.2.1.阿塞拜疆,阿塞拜疆 次留,0.319163,0.326284,0.308446,0.329354,0.319444,0.321379,0.303946,-0.007121,-2.182496
1.2.1.阿富汗,阿富汗 次留,0.197092,0.204403,0.230994,0.232525,0.216992,0.262248,0.2,-0.00731,-3.576488
1.2.1.阿尔及利亚,阿尔及利亚 次留,0.293935,0.29279,0.287912,0.318347,0.306931,0.31405,0.293999,0.001145,0.391124
1.2.1.阿尔巴尼亚,阿尔巴尼亚 次留,0.340127,0.331551,0.369004,0.350072,0.315364,0.384718,0.371471,0.008577,2.586809
1.2.1.阿曼,阿曼 次留,0.267176,0.332031,0.232558,0.258621,0.302326,0.345455,0.248945,-0.064856,-19.533004
1.2.1.阿根廷,阿根廷 次留,0.339097,0.344685,0.35733,0.34608,0.34803,0.351236,0.350415,-0.005587,-1.620974
1.2.1.阿联酋,阿联酋 次留,0.319723,0.313492,0.316369,0.327462,0.307028,0.340257,0.335172,0.006231,1.987648
1.2.1.阿鲁巴,阿鲁巴 次留,0.461538,0.432432,0.328358,0.484375,0.421053,0.520548,0.525641,0.029106,6.730769
1.2.1.韩国,韩国 次留,0.332,0.365185,0.343113,0.372727,0.334828,0.339929,0.376758,-0.033185,-9.087221
1.2.1.马尔代夫,马尔代夫 次留,0.3125,0.322314,0.33913,0.225225,0.244275,0.301282,0.234234,-0.009814,-3.044872
1.2.1.马恩岛,马恩岛 次留,0.0,0.2,0.1,0.307692,0.454545,0.117647,0.416667,-0.2,-100.0
1.2.1.马拉维,马拉维 次留,0.316888,0.306056,0.337727,0.315068,0.310696,0.316476,0.313894,0.010832,3.539356
1.2.1.马提尼克岛,马提尼克岛 次留,0.4,0.307692,0.333333,0.2,0.0,0.2,0.333333,0.092308,30.0
1.2.1.马来西亚,马来西亚 次留,0.34519,0.356969,0.35055,0.363985,0.367679,0.364532,0.358775,-0.011779,-3.299729
1.2.1.马约特,马约特 次留,,0.0,0.0,0.0,,,0.0,,
1.2.1.马绍尔群岛,马绍尔群岛 次留,,0.5,,,,,,,
1.2.1.马耳他,马耳他 次留,0.327913,0.44557,0.432718,0.393678,0.413408,0.418605,0.38558,-0.117656,-26.405827
1.2.1.马达加斯加,马达加斯加 次留,0.244645,0.265708,0.229352,0.248984,0.250996,0.263988,0.239594,-0.021063,-7.927241
1.2.1.马里,马里 次留,0.204188,0.218023,0.21256,0.221445,0.262887,0.244541,0.175676,-0.013835,-6.34555
1.2.1.黎巴嫩,黎巴嫩 次留,0.342134,0.302095,0.328312,0.372487,0.334525,0.352019,0.340426,0.040039,13.253917
1.2.1.黑山,黑山 次留,0.365714,0.369967,0.365633,0.374532,0.354885,0.31746,0.338983,-0.004253,-1.14958
1.2.2,iOS 次留,0.342255,0.337991,0.341264,0.342347,0.334678,0.338499,0.335693,0.004264,1.261516
1.2.2.unknow,unknow 次留,0.334615,0.319328,0.331551,0.321951,0.316964,0.358696,0.294545,0.015288,4.787449
1.2.2.不丹,不丹 次留,0.076923,0.45,0.125,0.333333,0.190476,0.235294,0.181818,-0.373077,-82.905983
1.2.2.东帝汶,东帝汶 次留,0.26087,0.214286,0.172414,0.266667,0.186047,0.289474,0.457143,0.046584,21.73913
1.2.2.中国,中国 次留,0.333034,0.308511,0.307839,0.325688,0.308134,0.341948,0.346918,0.024523,7.948988
1.2.2.中国台湾,中国台湾 次留,0.316129,0.328042,0.369592,0.324786,0.345622,0.323061,0.326743,-0.011913,-3.631634
1.2.2.中国澳门,中国澳门 次留,0.4,0.428571,0.416667,0.425,0.377049,0.5,0.454545,-0.028571,-6.666667
1.2.2.中国香港,中国香港 次留,0.365926,0.367555,0.368576,0.375029,0.371872,0.400575,0.367587,-0.001628,-0.443053
1.2.2.中非,中非 次留,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.2,
1.2.2.丹麦,丹麦 次留,0.297625,0.307398,0.280934,0.291619,0.276707,0.273925,0.282449,-0.009773,-3.179115
1.2.2.乌克兰,乌克兰 次留,0.319676,0.325327,0.331433,0.323496,0.314929,0.307222,0.322046,-0.00565,-1.73679
1.2.2.乌兹别克斯坦,乌兹别克斯坦 次留,0.302461,0.286657,0.308405,0.282511,0.288321,0.282869,0.307692,0.015804,5.513298
1.2.2.乌干达,乌干达 次留,0.34407,0.328986,0.338006,0.32106,0.334728,0.355783,0.328767,0.015085,4.585239
1.2.2.乌拉圭,乌拉圭 次留,0.342608,0.345123,0.347571,0.337809,0.35163,0.3292,0.332812,-0.002515,-0.728697
1.2.2.乍得,乍得 次留,0.25,0.241379,0.294118,0.190476,0.153846,0.25,0.181818,0.008621,3.571429
1.2.2.也门,也门 次留,0.224138,0.145833,0.295455,0.232558,0.309091,0.289855,0.340426,0.078305,53.694581
1.2.2.亚美尼亚,亚美尼亚 次留,0.30697,0.29768,0.305109,0.294396,0.304201,0.317236,0.312834,0.00929,3.120954
1.2.2.以色列,以色列 次留,0.335909,0.344208,0.345151,0.34967,0.337929,0.352949,0.340096,-0.008299,-2.411029
1.2.2.伊拉克,伊拉克 次留,0.210507,0.233702,0.223211,0.213075,0.233323,0.255308,0.22668,-0.023195,-9.925049
1.2.2.伊朗,伊朗 次留,0.249946,0.240497,0.244816,0.259017,0.242883,0.248576,0.224501,0.00945,3.929265
1.2.2.伯利兹,伯利兹 次留,0.32716,0.352941,0.305921,0.312693,0.347826,0.341538,0.322674,-0.025781,-7.304527
1.2.2.佛得角,佛得角 次留,0.40942,0.44702,0.428571,0.41875,0.455738,0.447653,0.468966,-0.0376,-8.411165
1.2.2.俄罗斯,俄罗斯 次留,0.280372,0.275803,0.278551,0.287727,0.277458,0.272379,0.277211,0.004569,1.656695
1.2.2.保加利亚,保加利亚 次留,0.335666,0.337646,0.329368,0.343253,0.327286,0.322533,0.328693,-0.00198,-0.58636
1.2.2.克罗地亚,克罗地亚 次留,0.372252,0.380072,0.390064,0.360722,0.359702,0.353088,0.347345,-0.00782,-2.057447
1.2.2.关岛,关岛 次留,0.304348,0.338235,0.320513,0.302905,0.322581,0.333333,0.34322,-0.033887,-10.018904
1.2.2.冈比亚,冈比亚 次留,0.381868,0.379838,0.418214,0.401466,0.455197,0.516353,0.403828,0.00203,0.534477
1.2.2.冰岛,冰岛 次留,0.31454,0.316147,0.363095,0.353642,0.321377,0.352941,0.332875,-0.001606,-0.508144
1.2.2.几内亚,几内亚 次留,0.275568,0.227405,0.256131,0.279487,0.345269,0.321678,0.257525,0.048163,21.179341
1.2.2.几内亚比绍,几内亚比绍 次留,0.347826,0.25,0.511628,0.25,0.358974,0.302326,0.266667,0.097826,39.130435
1.2.2.列支敦士登,列支敦士登 次留,0.733333,0.428571,0.5,0.470588,0.407407,0.288462,0.285714,0.304762,71.111111
1.2.2.刚果共和国,刚果共和国 次留,0.209091,0.186567,0.268456,0.231788,0.164948,0.280822,0.3,0.022524,12.072727
1.2.2.刚果民主共和国,刚果民主共和国 次留,0.293144,0.308068,0.302222,0.326797,0.273973,0.305195,0.312207,-0.014924,-4.844459
1.2.2.利比亚,利比亚 次留,0.310777,0.373762,0.37018,0.331633,0.338942,0.356044,0.319372,-0.062985,-16.851732
1.2.2.利比里亚,利比里亚 次留,0.290554,0.301724,0.314872,0.296566,0.332973,0.317391,0.335062,-0.01117,-3.701965
1.2.2.加拿大,加拿大 次留,0.305531,0.296147,0.296464,0.303343,0.294573,0.296873,0.295519,0.009385,3.168922
1.2.2.加纳,加纳 次留,0.240702,0.238877,0.23518,0.25526,0.253046,0.277124,0.259575,0.001825,0.764181
1.2.2.加蓬,加蓬 次留,0.166667,0.111111,0.333333,0.4,0.3,0.142857,0.461538,0.055556,50.0
1.2.2.匈牙利,匈牙利 次留,0.321995,0.344707,0.317088,0.334661,0.326226,0.317569,0.344995,-0.022712,-6.588787
1.2.2.北马其顿,北马其顿 次留,0.294977,0.311381,0.314186,0.328815,0.315397,0.317902,0.312605,-0.016404,-5.268171
1.2.2.北马里亚纳群岛,北马里亚纳群岛 次留,0.0,,,,0.5,,,,
1.2.2.南极洲,南极洲 次留,,0.0,1.0,0.5,0.5,0.0,0.0,,
1.2.2.南苏丹,南苏丹 次留,0.309028,0.328685,0.33652,0.280269,0.313025,0.324645,0.285714,-0.019657,-5.98064
1.2.2.南非,南非 次留,0.337763,0.331996,0.335152,0.333996,0.333305,0.338357,0.334078,0.005767,1.737019
1.2.2.博茨瓦纳,博茨瓦纳 次留,0.301471,0.311594,0.388462,0.330579,0.401235,0.4,0.393617,-0.010124,-3.248974
1.2.2.卡塔尔,卡塔尔 次留,0.364839,0.356101,0.371906,0.347436,0.355015,0.382428,0.373674,0.008739,2.453947
1.2.2.卢旺达,卢旺达 次留,0.304615,0.269504,0.297101,0.253623,0.284133,0.25614,0.307116,0.035112,13.02834
1.2.2.卢森堡,卢森堡 次留,0.344304,0.371173,0.37766,0.383375,0.367876,0.382908,0.378417,-0.02687,-7.239114
1.2.2.印度,印度 次留,0.298701,0.273227,0.289423,0.287006,0.271186,0.300611,0.279657,0.025475,9.323583
1.2.2.印度尼西亚,印度尼西亚 次留,0.412705,0.418475,0.410957,0.407257,0.398432,0.419246,0.409456,-0.00577,-1.378758
1.2.2.危地马拉,危地马拉 次留,0.374204,0.378432,0.408892,0.371353,0.372154,0.384325,0.385318,-0.004228,-1.117294
1.2.2.厄瓜多尔,厄瓜多尔 次留,0.361553,0.357791,0.372321,0.379389,0.368556,0.371656,0.363752,0.003762,1.05158
1.2.2.厄立特里亚,厄立特里亚 次留,0.0,,,,0.0,,,,
1.2.2.叙利亚,叙利亚 次留,0.264386,0.269551,0.249567,0.267887,0.238095,0.343264,0.288732,-0.005165,-1.916172
1.2.2.古巴,古巴 次留,0.255319,0.306306,0.353535,0.352941,0.307692,0.428571,0.290598,-0.050987,-16.645807
1.2.2.吉尔吉斯斯坦,吉尔吉斯斯坦 次留,0.294742,0.290518,0.282407,0.27954,0.280226,0.293615,0.327832,0.004224,1.454036
1.2.2.吉布提,吉布提 次留,0.333333,0.3125,0.0,0.3,0.111111,0.222222,0.0,0.020833,6.666667
1.2.2.哈萨克斯坦,哈萨克斯坦 次留,0.288649,0.289728,0.292494,0.296959,0.288961,0.294699,0.312903,-0.001079,-0.372248
1.2.2.哥伦比亚,哥伦比亚 次留,0.371825,0.375511,0.36529,0.379411,0.36202,0.355988,0.370225,-0.003686,-0.981544
1.2.2.哥斯达黎加,哥斯达黎加 次留,0.385807,0.368528,0.399292,0.397994,0.385824,0.356845,0.378103,0.017279,4.688654
1.2.2.喀麦隆,喀麦隆 次留,0.381605,0.373,0.361085,0.390355,0.393755,0.398625,0.38282,0.008605,2.306889
1.2.2.图瓦卢,图瓦卢 次留,,,,0.0,,,,,
1.2.2.土库曼斯坦,土库曼斯坦 次留,0.333333,0.263158,0.214286,0.37037,0.275862,0.27027,0.277778,0.070175,26.666667
1.2.2.土耳其,土耳其 次留,0.370668,0.373823,0.364545,0.366631,0.368333,0.399402,0.359335,-0.003156,-0.844175
1.2.2.圣卢西亚,圣卢西亚 次留,0.462745,0.363636,0.377119,0.400735,0.392453,0.378277,0.404545,0.099109,27.254902
1.2.2.圣基茨和尼维斯,圣基茨和尼维斯 次留,0.296875,0.385542,0.243243,0.217391,0.227273,0.366197,0.216667,-0.088667,-22.998047
1.2.2.圣多美和普林西比,圣多美和普林西比 次留,0.0,0.533333,0.555556,0.230769,0.368421,0.214286,0.25,-0.533333,-100.0
1.2.2.圣巴泰勒米岛,圣巴泰勒米岛 次留,0.4,0.636364,0.666667,0.666667,0.571429,0.75,0.555556,-0.236364,-37.142857
1.2.2.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯 次留,0.425,0.347826,0.413793,0.508772,0.352941,0.546667,0.333333,0.077174,22.1875
1.2.2.圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛 次留,,1.0,,,,0.0,,,
1.2.2.圣马力诺,圣马力诺 次留,0.5,0.5,0.166667,0.25,0.166667,0.625,0.583333,0.0,0.0
1.2.2.圭亚那,圭亚那 次留,0.353403,0.310263,0.336683,0.297376,0.332402,0.354167,0.34596,0.043141,13.904551
1.2.2.坦桑尼亚,坦桑尼亚 次留,0.396432,0.341341,0.345048,0.370681,0.403175,0.334099,0.297101,0.055091,16.139495
1.2.2.埃及,埃及 次留,0.320654,0.321893,0.334774,0.317838,0.317779,0.346696,0.315112,-0.001239,-0.384941
1.2.2.埃塞俄比亚,埃塞俄比亚 次留,0.227129,0.26506,0.298361,0.254848,0.251397,0.211268,0.232295,-0.037931,-14.310295
1.2.2.基里巴斯,基里巴斯 次留,0.0,0.333333,0.0,0.0,0.333333,0.5,0.5,-0.333333,-100.0
1.2.2.塔吉克斯坦,塔吉克斯坦 次留,0.256545,0.241206,0.20339,0.239234,0.281106,0.306306,0.238342,0.015338,6.359075
1.2.2.塞内加尔,塞内加尔 次留,0.273865,0.276098,0.301376,0.313266,0.352282,0.436826,0.305113,-0.002232,-0.808463
1.2.2.塞尔维亚,塞尔维亚 次留,0.320424,0.322002,0.32015,0.320567,0.32472,0.328877,0.327022,-0.001578,-0.490135
1.2.2.塞拉利昂,塞拉利昂 次留,0.386308,0.397403,0.456818,0.410314,0.394015,0.391858,0.357143,-0.011095,-2.791761
1.2.2.塞浦路斯,塞浦路斯 次留,0.401006,0.411386,0.401579,0.400943,0.387696,0.395303,0.3755,-0.01038,-2.52314
1.2.2.塞舌尔,塞舌尔 次留,0.453552,0.4,0.394737,0.464567,0.464481,0.462617,0.52,0.053552,13.387978
1.2.2.墨西哥,墨西哥 次留,0.378644,0.366014,0.37925,0.372621,0.366508,0.369953,0.370838,0.01263,3.450815
1.2.2.多哥,多哥 次留,0.255708,0.278075,0.26738,0.227273,0.236842,0.29,0.283088,-0.022367,-8.043555
1.2.2.多米尼克,多米尼克 次留,0.42029,0.45614,0.363636,0.315789,0.323529,0.37037,0.325581,-0.03585,-7.859532
1.2.2.多米尼加,多米尼加 次留,0.40359,0.406826,0.414159,0.43209,0.397853,0.42638,0.402565,-0.003236,-0.795458
1.2.2.奥兰群岛,奥兰群岛 次留,0.2,0.0,0.285714,0.166667,0.285714,1.0,0.2,0.2,
1.2.2.奥地利,奥地利 次留,0.327233,0.330445,0.331944,0.326048,0.330064,0.326325,0.32962,-0.003213,-0.972228
1.2.2.委内瑞拉,委内瑞拉 次留,0.29067,0.260111,0.345986,0.350266,0.322741,0.334904,0.335372,0.030559,11.748536
1.2.2.孟加拉,孟加拉 次留,0.231629,0.25831,0.277829,0.254217,0.253498,0.299121,0.218696,-0.026681,-10.328978
1.2.2.安哥拉,安哥拉 次留,0.341964,0.342629,0.32681,0.332724,0.348754,0.348673,0.338123,-0.000665,-0.194145
1.2.2.安圭拉,安圭拉 次留,0.463415,0.382353,0.230769,0.402985,0.425926,0.4,0.5,0.081062,21.20075
1.2.2.安提瓜和巴布达,安提瓜和巴布达 次留,0.392996,0.41129,0.405063,0.401544,0.447826,0.439863,0.343612,-0.018294,-4.448005
1.2.2.安道尔,安道尔 次留,0.369748,0.308824,0.408163,0.352273,0.303371,0.328125,0.280702,0.060924,19.727891
1.2.2.密克罗尼西亚联邦,密克罗尼西亚联邦 次留,,,0.0,,0.5,0.0,0.25,,
1.2.2.尼加拉瓜,尼加拉瓜 次留,0.404703,0.383648,0.373134,0.399033,0.36253,0.386752,0.368356,0.021055,5.488151
1.2.2.尼日利亚,尼日利亚 次留,0.319922,0.322656,0.32328,0.329157,0.325741,0.350417,0.329942,-0.002734,-0.847203
1.2.2.尼日尔,尼日尔 次留,0.216495,0.158416,0.226804,0.163265,0.205882,0.28,0.219048,0.058079,36.662371
1.2.2.尼泊尔,尼泊尔 次留,0.284627,0.238501,0.25,0.262346,0.284932,0.269755,0.288181,0.046126,19.340074
1.2.2.巴勒斯坦,巴勒斯坦 次留,0.371491,0.36144,0.366317,0.378248,0.362554,0.400412,0.354084,0.010052,2.781068
1.2.2.巴哈马,巴哈马 次留,0.44206,0.483466,0.432099,0.3987,0.420272,0.443287,0.451899,-0.041406,-8.564459
1.2.2.巴基斯坦,巴基斯坦 次留,0.269746,0.255465,0.25723,0.255296,0.259271,0.335023,0.249856,0.014281,5.590193
1.2.2.巴巴多斯,巴巴多斯 次留,0.33432,0.338192,0.397229,0.43128,0.439276,0.388128,0.394161,-0.003873,-1.145174
1.2.2.巴布亚新几内亚,巴布亚新几内亚 次留,0.37037,0.363636,0.347826,0.410256,0.242424,0.275,0.288462,0.006734,1.851852
1.2.2.巴拉圭,巴拉圭 次留,0.374913,0.364101,0.38084,0.391834,0.378688,0.368343,0.37279,0.010812,2.969431
1.2.2.巴拿马,巴拿马 次留,0.402948,0.388327,0.404237,0.391458,0.395298,0.407456,0.392031,0.014621,3.765175
1.2.2.巴林,巴林 次留,0.385686,0.357438,0.375218,0.389744,0.363636,0.367257,0.325095,0.028248,7.902872
1.2.2.巴西,巴西 次留,0.375915,0.372501,0.373992,0.376425,0.368209,0.368797,0.364575,0.003414,0.916481
1.2.2.布基纳法索,布基纳法索 次留,0.282695,0.285156,0.259823,0.287982,0.272059,0.321705,0.282297,-0.002461,-0.863177
1.2.2.布隆迪,布隆迪 次留,0.355932,0.267606,0.268657,0.263889,0.272727,0.242857,0.276923,0.088327,33.006244
1.2.2.希腊,希腊 次留,0.415784,0.419375,0.41402,0.409942,0.400892,0.408444,0.375339,-0.003591,-0.85635
1.2.2.帕劳,帕劳 次留,,,,0.0,0.0,0.0,0.0,,
1.2.2.库克群岛,库克群岛 次留,0.416667,0.392857,0.166667,0.384615,0.5,0.407407,0.4375,0.02381,6.060606
1.2.2.库拉索,库拉索 次留,0.428571,0.376404,0.422764,0.398058,0.47043,0.47013,0.482192,0.052167,13.859275
1.2.2.开曼群岛,开曼群岛 次留,0.322115,0.381818,0.391304,0.357466,0.350649,0.435065,0.404669,-0.059703,-15.636447
1.2.2.德国,德国 次留,0.308738,0.307614,0.313465,0.309744,0.307948,0.305842,0.311533,0.001123,0.365204
1.2.2.意大利,意大利 次留,0.363193,0.365514,0.370443,0.36767,0.36372,0.376204,0.371725,-0.002321,-0.634897
1.2.2.所罗门群岛,所罗门群岛 次留,0.272727,0.461538,0.307692,0.266667,0.416667,0.363636,0.333333,-0.188811,-40.909091
1.2.2.拉脱维亚,拉脱维亚 次留,0.327972,0.337563,0.339353,0.319271,0.32741,0.323777,0.327035,-0.009591,-2.841335
1.2.2.挪威,挪威 次留,0.30838,0.298467,0.312036,0.31746,0.305863,0.303789,0.292755,0.009913,3.321464
1.2.2.捷克,捷克 次留,0.339648,0.321727,0.329431,0.323411,0.329871,0.329295,0.336049,0.017921,5.570292
1.2.2.摩尔多瓦,摩尔多瓦 次留,0.299004,0.315145,0.315208,0.306628,0.289341,0.279813,0.298932,-0.016141,-5.121727
1.2.2.摩洛哥,摩洛哥 次留,0.310149,0.324882,0.320215,0.326372,0.308367,0.325077,0.322998,-0.014733,-4.534821
1.2.2.摩纳哥,摩纳哥 次留,0.469565,0.413043,0.545455,0.505208,0.506608,0.533784,0.5,0.056522,13.684211
1.2.2.文莱,文莱 次留,0.345455,0.272727,0.235294,0.217949,0.256098,0.405941,0.240964,0.072727,26.666667
1.2.2.斐济,斐济 次留,0.453659,0.434043,0.367647,0.405,0.502146,0.430493,0.460177,0.019616,4.519369
1.2.2.斯威士兰,斯威士兰 次留,0.27027,0.421053,0.378378,0.368421,0.358974,0.233333,0.058824,-0.150782,-35.810811
1.2.2.斯洛伐克,斯洛伐克 次留,0.332345,0.363284,0.354456,0.335741,0.330336,0.349406,0.343967,-0.030939,-8.516368
1.2.2.斯洛文尼亚,斯洛文尼亚 次留,0.34507,0.334068,0.323392,0.34029,0.320049,0.307649,0.333138,0.011002,3.293358
1.2.2.斯里兰卡,斯里兰卡 次留,0.329861,0.323063,0.344115,0.316176,0.33988,0.361798,0.325995,0.006798,2.104148
1.2.2.新加坡,新加坡 次留,0.40628,0.401763,0.409441,0.397141,0.400528,0.426741,0.414747,0.004517,1.124172
1.2.2.新喀里多尼亚,新喀里多尼亚 次留,0.4,0.388889,0.409091,0.0,0.45,0.307692,0.25,0.011111,2.857143
1.2.2.新西兰,新西兰 次留,0.280605,0.290864,0.280094,0.287356,0.265648,0.283866,0.274542,-0.010259,-3.527099
1.2.2.日本,日本 次留,0.368655,0.348855,0.354181,0.376864,0.364427,0.380502,0.370301,0.0198,5.675825
1.2.2.智利,智利 次留,0.381025,0.374968,0.373462,0.363649,0.360695,0.345941,0.344423,0.006057,1.615335
1.2.2.柬埔寨,柬埔寨 次留,0.342187,0.318818,0.298357,0.309645,0.302158,0.290572,0.309816,0.023369,7.33003
1.2.2.根西岛,根西岛 次留,0.358333,0.295775,0.393333,0.350318,0.268293,0.363184,0.328571,0.062559,21.150794
1.2.2.格林纳达,格林纳达 次留,0.465347,0.381818,0.466667,0.272727,0.42268,0.380531,0.392857,0.083528,21.876473
1.2.2.格陵兰,格陵兰 次留,0.0,0.272727,0.142857,0.0,0.111111,0.2,0.333333,-0.272727,-100.0
1.2.2.格鲁吉亚,格鲁吉亚 次留,0.328176,0.31695,0.33132,0.316813,0.327333,0.312078,0.309003,0.011226,3.541878
1.2.2.梵蒂冈,梵蒂冈 次留,,,,,,,,,
1.2.2.比利时,比利时 次留,0.33901,0.344088,0.327653,0.329257,0.32082,0.3375,0.345962,-0.005078,-1.475746
1.2.2.毛里塔尼亚,毛里塔尼亚 次留,0.252427,0.25,0.265487,0.246479,0.282258,0.311475,0.201681,0.002427,0.970874
1.2.2.毛里求斯,毛里求斯 次留,0.451115,0.396917,0.422348,0.422018,0.425,0.391382,0.378378,0.054198,13.654682
1.2.2.汤加,汤加 次留,0.44,0.25,0.222222,0.461538,0.4,0.428571,0.375,0.19,76.0
1.2.2.沙特阿拉伯,沙特阿拉伯 次留,0.333706,0.323953,0.329805,0.335844,0.346099,0.369163,0.32451,0.009753,3.010493
1.2.2.法国,法国 次留,0.340347,0.340323,0.345012,0.354018,0.342041,0.348514,0.34891,2.4e-05,0.006996
1.2.2.法属圣马丁,法属圣马丁 次留,0.461538,0.444444,0.558824,0.512195,0.611111,0.538462,0.557692,0.017094,3.846154
1.2.2.法属圭亚那,法属圭亚那 次留,0.323529,0.25,0.325,0.283019,0.319149,0.333333,0.277778,0.073529,29.411765
1.2.2.法属波利尼西亚,法属波利尼西亚 次留,0.358974,0.333333,0.272727,0.512821,0.410256,0.342466,0.511628,0.025641,7.692308
1.2.2.法罗群岛,法罗群岛 次留,0.382979,0.243902,0.236842,0.222222,0.189189,0.113636,0.309524,0.139076,57.021277
1.2.2.波兰,波兰 次留,0.319247,0.339341,0.336871,0.330737,0.324982,0.323786,0.332344,-0.020094,-5.921572
1.2.2.波多黎各,波多黎各 次留,0.39038,0.37621,0.393064,0.397966,0.393997,0.391152,0.384533,0.01417,3.76655
1.2.2.波黑,波黑 次留,0.329505,0.323231,0.328804,0.327873,0.329796,0.345576,0.331502,0.006274,1.941063
1.2.2.泰国,泰国 次留,0.376323,0.399383,0.403814,0.385774,0.397527,0.403605,0.413595,-0.023061,-5.774112
1.2.2.泽西岛,泽西岛 次留,0.211429,0.269058,0.262673,0.216418,0.272727,0.26699,0.342246,-0.05763,-21.419048
1.2.2.津巴布韦,津巴布韦 次留,0.31875,0.29085,0.335366,0.374622,0.355615,0.303896,0.337209,0.0279,9.592697
1.2.2.洪都拉斯,洪都拉斯 次留,0.368081,0.377795,0.384079,0.3807,0.360297,0.362682,0.378183,-0.009714,-2.571342
1.2.2.海地,海地 次留,0.288419,0.293123,0.273839,0.259172,0.290758,0.304113,0.310824,-0.004704,-1.604848
1.2.2.澳大利亚,澳大利亚 次留,0.284833,0.280631,0.280312,0.279866,0.289445,0.280733,0.28237,0.004202,1.497258
1.2.2.爱尔兰,爱尔兰 次留,0.349529,0.368775,0.358944,0.360089,0.344776,0.38177,0.366225,-0.019246,-5.21902
1.2.2.爱沙尼亚,爱沙尼亚 次留,0.314444,0.332718,0.324355,0.325155,0.329664,0.329689,0.341575,-0.018274,-5.492428
1.2.2.牙买加,牙买加 次留,0.333201,0.357608,0.335169,0.347246,0.333789,0.323341,0.361631,-0.024407,-6.824947
1.2.2.特克斯和凯科斯群岛,特克斯和凯科斯群岛 次留,0.437186,0.434579,0.474576,0.428571,0.552301,0.49763,0.479532,0.002606,0.599773
1.2.2.特立尼达和多巴哥,特立尼达和多巴哥 次留,0.31753,0.312727,0.309255,0.301865,0.276269,0.305627,0.295062,0.004803,1.535858
1.2.2.玻利维亚,玻利维亚 次留,0.33188,0.339143,0.341171,0.333333,0.335735,0.354911,0.331546,-0.007263,-2.14154
1.2.2.瑙鲁,瑙鲁 次留,,,,,,0.0,1.0,,
1.2.2.瑞典,瑞典 次留,0.314731,0.309501,0.322566,0.319493,0.315226,0.312117,0.319408,0.00523,1.689876
1.2.2.瑞士,瑞士 次留,0.335981,0.338467,0.334846,0.335427,0.322568,0.324153,0.335329,-0.002485,-0.734291
1.2.2.瓜德罗普,瓜德罗普 次留,0.369565,0.333333,0.36,0.350877,0.380952,0.352941,0.378788,0.036232,10.869565
1.2.2.瓦利斯和富图纳群岛,瓦利斯和富图纳群岛 次留,,,,,,,,,
1.2.2.瓦努阿图,瓦努阿图 次留,0.434783,0.419355,0.526316,0.392857,0.32,0.272727,0.352941,0.015428,3.67893
1.2.2.留尼汪岛,留尼汪岛 次留,0.297619,0.340206,0.36,0.358696,0.207317,0.417476,0.318182,-0.042587,-12.518038
1.2.2.白俄罗斯,白俄罗斯 次留,0.306182,0.312331,0.312087,0.296601,0.301097,0.292752,0.312628,-0.006149,-1.968733
1.2.2.百慕大,百慕大 次留,0.35814,0.445783,0.413043,0.386139,0.306748,0.321429,0.301205,-0.087644,-19.660591
1.2.2.直布罗陀,直布罗陀 次留,0.370892,0.393443,0.3,0.324675,0.363095,0.310526,0.230263,-0.022551,-5.731612
1.2.2.福克兰群岛,福克兰群岛 次留,0.5,0.0,,0.0,0.0,,0.0,0.5,
1.2.2.科威特,科威特 次留,0.36091,0.348917,0.349138,0.331761,0.358779,0.375659,0.349359,0.011993,3.437287
1.2.2.科摩罗,科摩罗 次留,0.538462,0.444444,0.538462,0.416667,0.666667,0.392857,0.823529,0.094017,21.153846
1.2.2.科特迪瓦,科特迪瓦 次留,0.285379,0.284655,0.27033,0.313802,0.319255,0.338592,0.293343,0.000724,0.254308
1.2.2.科索沃,科索沃 次留,0.319575,0.313454,0.304005,0.297464,0.289631,0.288957,0.315789,0.006121,1.952824
1.2.2.秘鲁,秘鲁 次留,0.36123,0.364965,0.380753,0.367189,0.366648,0.371641,0.375315,-0.003735,-1.023381
