层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,wow,wow%
1.1.马里,马里 DNU,1.0,1.666667,1.0,2.8,1.5,0.0,1.0,-0.666667,-40.0
1.1.黎巴嫩,黎巴嫩 DNU,2.4,1.333333,1.0,1.6,2.166667,2.0,3.2,1.066667,80.0
1.1.黑山,黑山 DNU,1.4,1.333333,1.0,1.0,1.666667,1.2,1.25,0.066667,5.0
1.2,自然 DNU,29911.714286,25994.0,25109.857143,26925.142857,26974.0,29060.285714,25544.0,3917.714286,15.07161
1.2.unknow,unknow DNU,1.5,1.8,1.666667,5.285714,2.8,3.2,2.0,-0.3,-16.666667
1.2.不丹,不丹 DNU,1.25,1.0,1.5,1.0,1.0,1.0,1.0,0.25,25.0
1.2.东帝汶,东帝汶 DNU,1.0,0.0,1.0,1.5,1.0,1.0,1.0,1.0,
1.2.中国,中国 DNU,46.285714,65.857143,67.857143,60.142857,57.571429,55.428571,52.714286,-19.571429,-29.718004
1.2.中国台湾,中国台湾 DNU,10.714286,12.857143,9.285714,10.714286,9.428571,9.571429,12.571429,-2.142857,-16.666667
1.2.中国澳门,中国澳门 DNU,1.0,1.5,1.0,1.0,1.2,2.0,1.6,-0.5,-33.333333
1.2.中国香港,中国香港 DNU,240.714286,104.142857,56.714286,57.142857,57.571429,42.0,42.571429,136.571429,131.138546
1.2.中非,中非 DNU,1.8,1.5,1.6,1.0,1.5,2.0,1.333333,0.3,20.0
1.2.丹麦,丹麦 DNU,35.285714,42.142857,38.285714,41.285714,49.428571,41.714286,32.142857,-6.857143,-16.271186
1.2.乌克兰,乌克兰 DNU,449.571429,609.428571,316.285714,433.428571,331.857143,762.428571,783.428571,-159.857143,-26.230661
1.2.乌兹别克斯坦,乌兹别克斯坦 DNU,126.857143,32.857143,32.0,36.714286,26.428571,59.285714,33.0,94.0,286.086957
1.2.乌干达,乌干达 DNU,11.571429,13.571429,11.142857,11.714286,12.285714,13.142857,19.285714,-2.0,-14.736842
1.2.乌拉圭,乌拉圭 DNU,10.428571,7.428571,12.142857,13.0,8.571429,9.142857,9.285714,3.0,40.384615
1.2.乍得,乍得 DNU,2.0,1.5,1.5,2.8,2.714286,2.833333,3.571429,0.5,33.333333
1.2.也门,也门 DNU,4.857143,4.428571,4.714286,4.0,4.142857,6.857143,9.571429,0.428571,9.677419
1.2.亚美尼亚,亚美尼亚 DNU,52.428571,72.0,208.857143,49.857143,38.714286,35.571429,31.0,-19.571429,-27.18254
1.2.以色列,以色列 DNU,106.0,80.571429,92.142857,102.0,114.428571,120.428571,89.857143,25.428571,31.560284
1.2.伊拉克,伊拉克 DNU,84.714286,81.428571,77.0,75.428571,81.571429,120.285714,114.428571,3.285714,4.035088
1.2.伊朗,伊朗 DNU,1730.142857,695.571429,616.285714,510.714286,566.571429,543.714286,24.142857,1034.571429,148.736907
1.2.伯利兹,伯利兹 DNU,3.142857,3.142857,2.285714,2.571429,2.571429,3.142857,2.857143,0.0,0.0
1.2.佛得角,佛得角 DNU,2.571429,2.333333,2.142857,3.166667,1.666667,2.142857,3.166667,0.238095,10.204082
1.2.俄罗斯,俄罗斯 DNU,2205.0,1972.571429,2006.857143,2246.428571,1827.857143,2048.142857,1588.428571,232.428571,11.783024
1.2.保加利亚,保加利亚 DNU,71.0,59.714286,58.142857,56.571429,70.428571,74.428571,58.285714,11.285714,18.899522
1.2.克罗地亚,克罗地亚 DNU,62.142857,64.428571,49.571429,53.714286,59.571429,51.142857,46.571429,-2.285714,-3.547672
1.2.关岛,关岛 DNU,3.0,2.0,2.0,1.5,2.428571,1.833333,2.5,1.0,50.0
1.2.冈比亚,冈比亚 DNU,17.428571,21.428571,19.714286,24.0,46.428571,58.428571,28.0,-4.0,-18.666667
1.2.冰岛,冰岛 DNU,3.285714,3.571429,4.285714,3.857143,7.571429,3.857143,2.857143,-0.285714,-8.0
1.2.几内亚,几内亚 DNU,13.285714,10.857143,13.0,21.714286,10.0,14.571429,8.285714,2.428571,22.368421
1.2.几内亚比绍,几内亚比绍 DNU,1.4,2.166667,1.428571,1.0,2.0,1.2,1.0,-0.766667,-35.384615
1.2.列支敦士登,列支敦士登 DNU,1.0,0.0,1.0,1.0,1.0,1.25,1.25,1.0,
1.2.刚果共和国,刚果共和国 DNU,4.285714,5.285714,3.571429,11.857143,5.428571,7.571429,7.142857,-1.0,-18.918919
1.2.刚果民主共和国,刚果民主共和国 DNU,13.714286,12.857143,12.714286,18.857143,15.857143,19.714286,20.571429,0.857143,6.666667
1.2.利比亚,利比亚 DNU,8.0,9.714286,8.142857,8.428571,11.571429,12.571429,12.428571,-1.714286,-17.647059
1.2.利比里亚,利比里亚 DNU,33.571429,29.714286,29.142857,33.0,33.142857,34.714286,29.285714,3.857143,12.980769
1.2.加拿大,加拿大 DNU,500.571429,465.0,450.857143,381.571429,456.571429,471.285714,423.428571,35.571429,7.64977
1.2.加纳,加纳 DNU,157.142857,196.142857,182.285714,209.714286,163.285714,196.571429,242.571429,-39.0,-19.883467
1.2.加蓬,加蓬 DNU,1.166667,1.6,1.5,1.666667,1.333333,1.0,1.333333,-0.433333,-27.083333
1.2.匈牙利,匈牙利 DNU,46.0,44.428571,37.571429,48.0,57.571429,43.857143,38.285714,1.571429,3.536977
1.2.北马其顿,北马其顿 DNU,29.142857,29.142857,29.428571,29.0,38.142857,31.428571,24.857143,0.0,0.0
1.2.北马里亚纳群岛,北马里亚纳群岛 DNU,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
1.2.南苏丹,南苏丹 DNU,33.0,33.142857,34.428571,33.714286,29.285714,32.285714,32.857143,-0.142857,-0.431034
1.2.南非,南非 DNU,107.0,84.428571,94.0,83.571429,105.285714,96.571429,96.714286,22.571429,26.734349
1.2.博茨瓦纳,博茨瓦纳 DNU,3.5,2.333333,1.714286,2.5,2.833333,3.0,4.2,1.166667,50.0
1.2.卡塔尔,卡塔尔 DNU,10.0,12.0,11.428571,12.571429,15.285714,16.857143,13.0,-2.0,-16.666667
1.2.卢旺达,卢旺达 DNU,6.428571,5.0,6.0,7.714286,4.571429,6.285714,6.142857,1.428571,28.571429
1.2.卢森堡,卢森堡 DNU,5.714286,4.285714,5.571429,6.285714,6.428571,5.857143,4.833333,1.428571,33.333333
1.2.印度,印度 DNU,82.571429,77.285714,70.857143,80.428571,94.714286,106.428571,111.428571,5.285714,6.839187
1.2.印度尼西亚,印度尼西亚 DNU,132.285714,111.571429,119.857143,118.0,166.571429,130.142857,122.142857,20.714286,18.565941
1.2.危地马拉,危地马拉 DNU,27.142857,21.571429,18.428571,21.0,18.428571,19.428571,20.0,5.571429,25.827815
1.2.厄瓜多尔,厄瓜多尔 DNU,53.285714,49.285714,46.142857,45.571429,48.285714,51.285714,50.428571,4.0,8.115942
1.2.叙利亚,叙利亚 DNU,22.142857,22.428571,21.285714,18.285714,20.428571,29.142857,21.0,-0.285714,-1.273885
1.2.古巴,古巴 DNU,1.857143,2.142857,3.25,2.5,2.714286,4.285714,3.0,-0.285714,-13.333333
1.2.吉尔吉斯斯坦,吉尔吉斯斯坦 DNU,52.285714,43.714286,30.714286,71.571429,28.857143,139.857143,57.0,8.571429,19.607843
1.2.吉布提,吉布提 DNU,1.0,1.0,2.0,1.0,0.0,1.0,1.333333,0.0,0.0
1.2.哈萨克斯坦,哈萨克斯坦 DNU,415.571429,271.142857,195.142857,521.428571,176.0,670.714286,277.714286,144.428571,53.266596
1.2.哥伦比亚,哥伦比亚 DNU,224.142857,190.857143,211.857143,207.142857,188.142857,205.428571,222.142857,33.285714,17.44012
1.2.哥斯达黎加,哥斯达黎加 DNU,18.428571,15.714286,15.571429,20.428571,15.142857,16.857143,16.857143,2.714286,17.272727
1.2.喀麦隆,喀麦隆 DNU,17.0,16.0,16.857143,21.142857,18.142857,24.142857,30.285714,1.0,6.25
1.2.图瓦卢,图瓦卢 DNU,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
1.2.土库曼斯坦,土库曼斯坦 DNU,1.25,1.0,1.0,2.0,2.5,2.666667,0.0,0.25,25.0
1.2.土耳其,土耳其 DNU,720.285714,656.571429,673.428571,778.428571,911.0,646.0,487.0,63.714286,9.704091
1.2.圣卢西亚,圣卢西亚 DNU,1.666667,2.5,1.4,2.428571,2.4,1.833333,1.833333,-0.833333,-33.333333
1.2.圣基茨和尼维斯,圣基茨和尼维斯 DNU,2.0,1.4,1.5,1.0,1.5,1.666667,1.333333,0.6,42.857143
1.2.圣多美和普林西比,圣多美和普林西比 DNU,1.0,0.0,1.0,1.0,0.0,1.5,1.0,1.0,
1.2.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯 DNU,1.5,1.0,1.0,1.25,1.0,1.0,1.5,0.5,50.0
1.2.圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛 DNU,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
1.2.圣马力诺,圣马力诺 DNU,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,
1.2.圭亚那,圭亚那 DNU,3.857143,2.857143,3.5,2.714286,2.142857,4.428571,2.142857,1.0,35.0
1.2.坦桑尼亚,坦桑尼亚 DNU,21.142857,21.285714,18.857143,20.857143,19.142857,22.571429,24.714286,-0.142857,-0.671141
1.2.埃及,埃及 DNU,130.571429,140.142857,138.0,139.857143,159.428571,189.714286,141.714286,-9.571429,-6.829766
1.2.埃塞俄比亚,埃塞俄比亚 DNU,13.571429,11.714286,14.285714,18.285714,20.0,15.285714,20.714286,1.857143,15.853659
1.2.基里巴斯,基里巴斯 DNU,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
1.2.塔吉克斯坦,塔吉克斯坦 DNU,4.142857,6.333333,4.857143,5.142857,3.428571,6.285714,4.857143,-2.190476,-34.586466
1.2.塞内加尔,塞内加尔 DNU,33.285714,43.714286,57.142857,78.857143,132.285714,179.714286,91.0,-10.428571,-23.856209
1.2.塞尔维亚,塞尔维亚 DNU,133.857143,116.857143,117.0,133.857143,148.857143,127.714286,119.142857,17.0,14.547677
1.2.塞拉利昂,塞拉利昂 DNU,7.428571,6.285714,8.571429,9.428571,8.714286,7.0,8.0,1.142857,18.181818
1.2.塞浦路斯,塞浦路斯 DNU,20.714286,22.142857,19.0,21.0,23.0,19.428571,15.285714,-1.428571,-6.451613
1.2.塞舌尔,塞舌尔 DNU,1.571429,1.285714,1.8,1.714286,2.25,2.0,1.2,0.285714,22.222222
1.2.墨西哥,墨西哥 DNU,521.571429,423.571429,392.285714,407.0,408.285714,393.142857,402.571429,98.0,23.136594
1.2.多哥,多哥 DNU,8.0,7.285714,6.857143,6.714286,9.285714,13.857143,19.0,0.714286,9.803922
1.2.多米尼克,多米尼克 DNU,1.0,1.5,1.0,0.0,1.5,1.0,1.333333,-0.5,-33.333333
1.2.多米尼加,多米尼加 DNU,35.428571,35.571429,38.142857,37.142857,46.714286,39.571429,43.428571,-0.142857,-0.401606
1.2.奥兰群岛,奥兰群岛 DNU,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-100.0
1.2.奥地利,奥地利 DNU,69.285714,58.0,72.285714,96.285714,87.285714,74.571429,65.714286,11.285714,19.458128
1.2.委内瑞拉,委内瑞拉 DNU,53.714286,42.857143,53.714286,53.142857,53.428571,61.0,62.285714,10.857143,25.333333
1.2.孟加拉,孟加拉 DNU,395.714286,381.428571,410.714286,457.142857,620.714286,787.285714,701.571429,14.285714,3.745318
1.2.安哥拉,安哥拉 DNU,13.428571,14.428571,13.142857,15.571429,11.571429,13.142857,15.857143,-1.0,-6.930693
1.2.安圭拉,安圭拉 DNU,1.0,1.0,1.0,1.333333,1.0,0.0,1.0,0.0,0.0
1.2.安提瓜和巴布达,安提瓜和巴布达 DNU,2.5,2.0,1.0,2.166667,2.5,1.5,1.8,0.5,25.0
1.2.安道尔,安道尔 DNU,1.0,1.5,1.0,1.666667,1.0,1.2,1.2,-0.5,-33.333333
1.2.密克罗尼西亚联邦,密克罗尼西亚联邦 DNU,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-100.0
1.2.尼加拉瓜,尼加拉瓜 DNU,13.714286,11.571429,9.857143,7.857143,8.857143,9.428571,8.857143,2.142857,18.518519
1.2.尼日利亚,尼日利亚 DNU,647.285714,708.571429,656.571429,655.142857,679.285714,896.0,1180.428571,-61.285714,-8.649194
1.2.尼日尔,尼日尔 DNU,5.714286,6.285714,5.833333,6.857143,6.428571,8.285714,7.571429,-0.571429,-9.090909
1.2.尼泊尔,尼泊尔 DNU,23.0,20.0,19.142857,20.142857,24.571429,27.857143,32.714286,3.0,15.0
1.2.巴勒斯坦,巴勒斯坦 DNU,14.142857,16.142857,15.285714,19.428571,22.857143,27.428571,16.285714,-2.0,-12.389381
1.2.巴哈马,巴哈马 DNU,6.142857,4.571429,4.857143,5.285714,5.142857,5.142857,5.857143,1.571429,34.375
1.2.巴基斯坦,巴基斯坦 DNU,253.285714,304.428571,194.857143,186.571429,227.428571,351.0,246.857143,-51.142857,-16.799625
1.2.巴巴多斯,巴巴多斯 DNU,3.166667,2.0,2.833333,2.714286,3.714286,3.5,2.142857,1.166667,58.333333
1.2.巴布亚新几内亚,巴布亚新几内亚 DNU,1.5,2.666667,1.5,1.666667,1.8,2.75,2.428571,-1.166667,-43.75
1.2.巴拉圭,巴拉圭 DNU,19.857143,22.857143,20.857143,23.571429,21.857143,22.428571,21.857143,-3.0,-13.125
1.2.巴拿马,巴拿马 DNU,12.428571,11.571429,12.714286,12.571429,12.714286,16.714286,15.428571,0.857143,7.407407
1.2.巴林,巴林 DNU,7.0,5.142857,5.285714,7.142857,6.714286,7.5,6.285714,1.857143,36.111111
1.2.巴西,巴西 DNU,6384.285714,6646.0,6526.142857,6895.428571,6563.571429,6540.0,6759.571429,-261.714286,-3.937922
1.2.布基纳法索,布基纳法索 DNU,34.857143,33.714286,33.857143,50.0,27.571429,39.428571,45.428571,1.142857,3.389831
1.2.布隆迪,布隆迪 DNU,1.571429,2.6,2.714286,3.5,2.5,2.2,2.833333,-1.028571,-39.56044
1.2.希腊,希腊 DNU,149.571429,145.857143,140.714286,140.571429,148.428571,128.285714,101.0,3.714286,2.546523
1.2.帕劳,帕劳 DNU,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
1.2.库克群岛,库克群岛 DNU,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
1.2.库拉索,库拉索 DNU,3.0,1.8,1.571429,2.857143,2.571429,2.5,2.0,1.2,66.666667
1.2.开曼群岛,开曼群岛 DNU,1.75,2.2,1.833333,1.6,1.333333,1.75,1.0,-0.45,-20.454545
1.2.德国,德国 DNU,2220.142857,1113.714286,1045.428571,1055.571429,951.428571,971.142857,713.0,1106.428571,99.345818
1.2.意大利,意大利 DNU,413.142857,391.857143,411.142857,446.0,392.571429,249.714286,212.0,21.285714,5.432009
1.2.所罗门群岛,所罗门群岛 DNU,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0
1.2.拉脱维亚,拉脱维亚 DNU,61.857143,61.428571,52.0,66.285714,51.285714,56.0,39.0,0.428571,0.697674
1.2.挪威,挪威 DNU,35.428571,46.857143,83.857143,100.428571,89.0,71.0,49.571429,-11.428571,-24.390244
1.2.捷克,捷克 DNU,50.571429,50.142857,49.0,54.571429,54.428571,62.428571,54.142857,0.428571,0.854701
1.2.摩尔多瓦,摩尔多瓦 DNU,35.428571,36.857143,26.571429,35.428571,41.142857,41.285714,43.142857,-1.428571,-3.875969
1.2.摩洛哥,摩洛哥 DNU,65.0,68.571429,62.285714,62.428571,69.714286,87.285714,71.571429,-3.571429,-5.208333
1.2.摩纳哥,摩纳哥 DNU,1.5,1.2,1.666667,1.0,1.5,1.333333,0.0,0.3,25.0
1.2.文莱,文莱 DNU,1.4,1.75,1.833333,1.166667,2.0,1.25,1.285714,-0.35,-20.0
1.2.斐济,斐济 DNU,2.5,1.666667,2.2,1.428571,2.857143,2.666667,2.2,0.833333,50.0
1.2.斯威士兰,斯威士兰 DNU,1.333333,1.0,1.333333,1.5,1.75,1.0,1.0,0.333333,33.333333
1.2.斯洛伐克,斯洛伐克 DNU,20.714286,20.571429,18.714286,23.142857,26.0,23.0,25.285714,0.142857,0.694444
1.2.斯洛文尼亚,斯洛文尼亚 DNU,13.142857,14.0,14.142857,15.0,13.857143,11.285714,10.0,-0.857143,-6.122449
1.2.斯里兰卡,斯里兰卡 DNU,13.571429,12.857143,10.571429,13.571429,13.714286,15.714286,12.571429,0.714286,5.555556
1.2.新加坡,新加坡 DNU,34.714286,38.571429,34.428571,39.857143,39.428571,46.714286,35.285714,-3.857143,-10.0
1.2.新喀里多尼亚,新喀里多尼亚 DNU,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0
1.2.新西兰,新西兰 DNU,23.571429,28.142857,24.714286,28.0,38.857143,29.142857,26.142857,-4.571429,-16.243655
1.2.日本,日本 DNU,37.571429,46.571429,61.142857,43.571429,52.571429,64.142857,43.714286,-9.0,-19.325153
1.2.智利,智利 DNU,57.714286,55.428571,48.571429,46.714286,41.571429,43.714286,47.857143,2.285714,4.123711
1.2.柬埔寨,柬埔寨 DNU,10.714286,9.857143,11.142857,12.857143,13.0,7.714286,12.142857,0.857143,8.695652
1.2.根西岛,根西岛 DNU,1.5,1.25,1.0,1.5,1.5,1.5,1.4,0.25,20.0
1.2.格林纳达,格林纳达 DNU,1.666667,1.25,1.5,1.0,1.0,1.4,1.0,0.416667,33.333333
1.2.格陵兰,格陵兰 DNU,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,-100.0
1.2.格鲁吉亚,格鲁吉亚 DNU,67.571429,63.142857,66.571429,83.857143,84.285714,65.142857,58.142857,4.428571,7.013575
1.2.比利时,比利时 DNU,60.857143,56.857143,59.857143,59.285714,71.285714,63.0,50.142857,4.0,7.035176
1.2.毛里塔尼亚,毛里塔尼亚 DNU,4.166667,4.571429,6.0,8.142857,6.714286,6.428571,4.428571,-0.404762,-8.854167
1.2.毛里求斯,毛里求斯 DNU,6.142857,3.857143,3.571429,5.142857,4.0,4.571429,2.857143,2.285714,59.259259
1.2.汤加,汤加 DNU,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.2.沙特阿拉伯,沙特阿拉伯 DNU,82.285714,71.0,70.857143,85.571429,91.571429,111.571429,74.714286,11.285714,15.895372
1.2.法国,法国 DNU,389.571429,311.571429,309.285714,330.0,318.142857,306.714286,238.0,78.0,25.034388
1.2.法属圣马丁,法属圣马丁 DNU,1.0,1.0,0.0,1.0,1.0,1.0,1.5,0.0,0.0
1.2.法属圭亚那,法属圭亚那 DNU,1.0,0.0,2.0,1.0,1.5,1.0,1.0,1.0,
1.2.法属波利尼西亚,法属波利尼西亚 DNU,1.75,1.166667,1.4,1.333333,2.166667,1.25,1.333333,0.583333,50.0
1.2.法罗群岛,法罗群岛 DNU,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-100.0
1.2.波兰,波兰 DNU,209.285714,201.857143,186.714286,209.285714,192.714286,261.571429,212.428571,7.428571,3.680113
1.2.波多黎各,波多黎各 DNU,22.571429,21.428571,24.285714,20.571429,25.571429,25.142857,22.285714,1.142857,5.333333
1.2.波黑,波黑 DNU,39.714286,41.857143,46.0,46.714286,54.571429,53.285714,41.142857,-2.142857,-5.119454
1.2.泰国,泰国 DNU,36.285714,36.285714,32.857143,35.857143,39.285714,44.857143,46.0,0.0,0.0
1.2.泽西岛,泽西岛 DNU,1.0,1.6,1.5,2.0,1.333333,1.5,1.333333,-0.6,-37.5
1.2.津巴布韦,津巴布韦 DNU,5.142857,5.142857,5.0,6.285714,7.714286,6.142857,9.428571,0.0,0.0
1.2.洪都拉斯,洪都拉斯 DNU,22.857143,19.428571,15.714286,16.857143,20.428571,17.285714,17.714286,3.428571,17.647059
1.2.海地,海地 DNU,15.571429,15.571429,16.428571,17.142857,16.571429,18.428571,22.142857,0.0,0.0
1.2.澳大利亚,澳大利亚 DNU,319.571429,271.142857,271.428571,314.428571,370.142857,275.571429,268.0,48.428571,17.860906
1.2.爱尔兰,爱尔兰 DNU,82.142857,80.714286,87.285714,79.285714,91.571429,89.428571,77.428571,1.428571,1.769912
1.2.爱沙尼亚,爱沙尼亚 DNU,36.428571,36.857143,39.142857,47.0,37.857143,32.571429,24.857143,-0.428571,-1.162791
1.2.牙买加,牙买加 DNU,24.0,22.142857,19.571429,20.571429,21.0,23.142857,20.428571,1.857143,8.387097
1.2.特克斯和凯科斯群岛,特克斯和凯科斯群岛 DNU,1.2,2.0,1.333333,1.666667,1.75,2.25,2.0,-0.8,-40.0
1.2.特立尼达和多巴哥,特立尼达和多巴哥 DNU,9.714286,6.714286,5.857143,7.0,7.571429,7.285714,8.0,3.0,44.680851
1.2.玻利维亚,玻利维亚 DNU,25.428571,24.285714,23.0,24.571429,24.857143,23.857143,26.428571,1.142857,4.705882
1.2.瑞典,瑞典 DNU,144.0,140.571429,153.571429,157.142857,147.714286,116.714286,86.428571,3.428571,2.439024
1.2.瑞士,瑞士 DNU,95.142857,76.142857,71.0,90.142857,77.285714,73.714286,60.428571,19.0,24.953096
1.2.瓜德罗普,瓜德罗普 DNU,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
1.2.瓦利斯和富图纳群岛,瓦利斯和富图纳群岛 DNU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.瓦努阿图,瓦努阿图 DNU,1.0,2.0,1.0,0.0,0.0,0.0,1.0,-1.0,-50.0
1.2.留尼汪岛,留尼汪岛 DNU,2.166667,2.285714,2.4,2.285714,2.4,1.75,2.166667,-0.119048,-5.208333
1.2.白俄罗斯,白俄罗斯 DNU,163.0,179.0,102.0,221.571429,156.714286,274.714286,227.428571,-16.0,-8.938547
1.2.百慕大,百慕大 DNU,1.333333,1.25,2.2,1.4,1.5,1.0,1.0,0.083333,6.666667
1.2.直布罗陀,直布罗陀 DNU,1.333333,1.5,1.0,1.0,1.0,1.25,1.25,-0.166667,-11.111111
1.2.福克兰群岛,福克兰群岛 DNU,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1.2.科威特,科威特 DNU,16.714286,16.857143,13.285714,17.285714,19.714286,23.714286,20.142857,-0.142857,-0.847458
1.2.科摩罗,科摩罗 DNU,1.5,1.333333,1.0,1.5,1.666667,1.666667,2.5,0.166667,12.5
1.2.科特迪瓦,科特迪瓦 DNU,37.857143,35.714286,36.428571,70.285714,59.857143,56.142857,68.428571,2.142857,6.0
1.2.科索沃,科索沃 DNU,21.857143,11.857143,8.285714,10.285714,17.428571,12.428571,10.0,10.0,84.337349
1.2.秘鲁,秘鲁 DNU,92.428571,80.857143,80.285714,76.285714,80.0,77.142857,89.0,11.571429,14.310954
1.2.突尼斯,突尼斯 DNU,36.285714,31.142857,33.571429,27.142857,33.142857,34.285714,32.142857,5.142857,16.513761
1.2.立陶宛,立陶宛 DNU,49.571429,54.428571,48.714286,60.285714,50.857143,45.714286,37.857143,-4.857143,-8.923885
1.2.索马里,索马里 DNU,12.571429,12.428571,13.142857,12.0,11.571429,18.285714,11.428571,0.142857,1.149425
1.2.约旦,约旦 DNU,26.571429,27.428571,25.857143,32.428571,30.142857,42.0,32.571429,-0.857143,-3.125
1.2.纳米比亚,纳米比亚 DNU,4.0,3.0,2.25,3.833333,1.8,2.571429,5.0,1.0,33.333333
1.2.缅甸,缅甸 DNU,15.714286,13.142857,13.857143,14.714286,21.0,19.571429,20.285714,2.571429,19.565217
1.2.罗马尼亚,罗马尼亚 DNU,111.714286,114.571429,114.285714,112.571429,138.142857,115.285714,124.285714,-2.857143,-2.493766
1.2.美国,美国 DNU,5732.142857,3828.428571,3632.571429,3560.428571,4234.571429,4512.285714,3922.857143,1903.714286,49.725736
1.2.美属维尔京群岛,美属维尔京群岛 DNU,1.428571,2.6,2.0,1.8,1.833333,2.0,1.25,-1.171429,-45.054945
1.2.老挝,老挝 DNU,1.666667,2.0,1.666667,1.666667,1.8,1.4,1.5,-0.333333,-16.666667
1.2.肯尼亚,肯尼亚 DNU,28.428571,27.714286,31.571429,28.285714,28.714286,35.142857,42.285714,0.714286,2.57732
1.2.芬兰,芬兰 DNU,135.857143,128.571429,130.571429,152.571429,118.0,114.428571,76.285714,7.285714,5.666667
1.2.苏丹,苏丹 DNU,6.285714,5.714286,5.0,4.285714,6.0,7.857143,10.714286,0.571429,10.0
1.2.苏里南,苏里南 DNU,2.857143,2.0,2.25,2.333333,3.666667,3.4,1.857143,0.857143,42.857143
1.2.英国,英国 DNU,1446.714286,1264.428571,1223.142857,1285.285714,1411.714286,1653.285714,989.0,182.285714,14.41645
1.2.英属维尔京群岛,英属维尔京群岛 DNU,1.5,0.0,1.0,1.5,1.0,1.333333,2.0,1.5,
1.2.荷兰,荷兰 DNU,631.142857,635.428571,733.142857,806.0,610.0,669.428571,495.142857,-4.285714,-0.67446
1.2.荷兰加勒比,荷兰加勒比 DNU,1.333333,0.0,1.333333,1.0,1.0,0.0,1.0,1.333333,
1.2.荷属圣马丁,荷属圣马丁 DNU,2.2,1.333333,1.333333,1.25,1.5,1.333333,1.428571,0.866667,65.0
1.2.莫桑比克,莫桑比克 DNU,26.714286,31.0,27.142857,28.428571,32.285714,34.714286,32.285714,-4.285714,-13.824885
1.2.莱索托,莱索托 DNU,1.25,1.0,1.5,1.0,1.0,1.0,1.0,0.25,25.0
1.2.菲律宾,菲律宾 DNU,251.714286,259.0,287.142857,283.0,329.428571,366.857143,343.0,-7.285714,-2.813017
1.2.萨尔瓦多,萨尔瓦多 DNU,14.571429,13.428571,14.428571,10.428571,13.428571,12.571429,13.714286,1.142857,8.510638
1.2.萨摩亚,萨摩亚 DNU,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.2.葡萄牙,葡萄牙 DNU,171.714286,155.571429,174.285714,182.857143,201.0,164.285714,162.142857,16.142857,10.376492
1.2.蒙古,蒙古 DNU,5.571429,7.142857,6.285714,6.571429,6.571429,6.0,4.571429,-1.571429,-22.0
1.2.西班牙,西班牙 DNU,382.285714,403.857143,362.142857,347.857143,359.428571,374.857143,322.428571,-21.571429,-5.341351
1.2.贝宁,贝宁 DNU,18.428571,19.142857,18.857143,23.142857,24.714286,35.0,59.285714,-0.714286,-3.731343
1.2.赞比亚,赞比亚 DNU,6.428571,9.285714,8.857143,6.428571,8.571429,7.714286,10.285714,-2.857143,-30.769231
1.2.赤道几内亚,赤道几内亚 DNU,1.0,2.0,1.333333,1.5,1.4,1.0,2.0,-1.0,-50.0
1.2.越南,越南 DNU,45.428571,42.428571,38.857143,45.857143,41.285714,51.428571,42.142857,3.0,7.070707
1.2.阿塞拜疆,阿塞拜疆 DNU,63.714286,53.285714,45.714286,59.714286,66.428571,58.142857,46.857143,10.428571,19.571046
1.2.阿富汗,阿富汗 DNU,11.857143,12.285714,10.142857,12.428571,15.142857,17.0,11.0,-0.428571,-3.488372
1.2.阿尔及利亚,阿尔及利亚 DNU,42.428571,35.571429,35.714286,33.428571,35.0,43.571429,52.0,6.857143,19.277108
1.2.阿尔巴尼亚,阿尔巴尼亚 DNU,99.571429,81.714286,80.0,73.571429,84.142857,65.571429,57.428571,17.857143,21.853147
1.2.阿曼,阿曼 DNU,10.857143,9.571429,9.285714,9.0,9.714286,23.285714,9.142857,1.285714,13.432836
1.2.阿根廷,阿根廷 DNU,116.142857,117.857143,108.428571,112.857143,110.142857,117.428571,131.285714,-1.714286,-1.454545
1.2.阿联酋,阿联酋 DNU,63.285714,55.142857,64.285714,68.285714,77.571429,96.857143,62.142857,8.142857,14.766839
