层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,7周前,wow,wow%
3.2.尼日尔,尼日尔 新增次日留存UV,1.571429,0.857143,0.857143,1.428571,2.0,1.285714,1.571429,0.833333,0.714286,83.333333
3.2.尼泊尔,尼泊尔 新增次日留存UV,7.0,4.0,6.0,3.0,3.428571,3.857143,3.571429,2.857143,3.0,75.0
3.2.巴勒斯坦,巴勒斯坦 新增次日留存UV,3.857143,1.714286,3.0,3.0,2.142857,1.428571,2.0,1.857143,2.142857,125.0
3.2.巴哈马,巴哈马 新增次日留存UV,0.857143,0.714286,0.857143,0.714286,1.571429,1.571429,1.142857,1.285714,0.142857,20.0
3.2.巴基斯坦,巴基斯坦 新增次日留存UV,59.0,46.285714,40.571429,52.857143,55.714286,44.714286,53.0,37.142857,12.714286,27.469136
3.2.巴巴多斯,巴巴多斯 新增次日留存UV,1.142857,0.857143,0.333333,0.428571,1.166667,0.833333,0.5,0.0,0.285714,33.333333
3.2.巴布亚新几内亚,巴布亚新几内亚 新增次日留存UV,1.4,0.4,0.25,0.833333,0.285714,0.0,0.666667,0.75,1.0,250.0
3.2.巴拉圭,巴拉圭 新增次日留存UV,5.571429,5.428571,5.428571,4.714286,3.714286,5.428571,3.714286,4.857143,0.142857,2.631579
3.2.巴拿马,巴拿马 新增次日留存UV,4.285714,4.285714,3.571429,3.571429,2.857143,1.714286,2.285714,2.0,0.0,0.0
3.2.巴林,巴林 新增次日留存UV,1.5,1.0,0.285714,0.571429,1.142857,0.857143,0.714286,1.142857,0.5,50.0
3.2.巴西,巴西 新增次日留存UV,1119.285714,1125.285714,1128.142857,1024.857143,1048.142857,1041.142857,1137.714286,1135.285714,-6.0,-0.533198
3.2.布基纳法索,布基纳法索 新增次日留存UV,12.0,6.142857,7.285714,7.714286,7.0,7.571429,7.857143,7.571429,5.857143,95.348837
