日期,平台,国家,订阅类型,订阅毛利（剔除退款，$）,新增毛利,续订毛利
2025-09-01,整体,埃塞俄比亚,整体,0.0,,
2025-09-01,整体,基里巴斯,整体,0.0,,
2025-09-01,整体,塔吉克斯坦,整体,65.54899999999999,27.915,37.634
2025-09-01,整体,塞内加尔,整体,104.529,65.589,38.94
2025-09-01,整体,塞尔维亚,整体,9857.548,3902.4900000000002,6345.710000000002
2025-09-01,整体,塞拉利昂,整体,59.43,53.83,5.6
2025-09-01,整体,塞浦路斯,整体,3271.2459999999996,984.9979999999998,2341.871
2025-09-01,整体,塞舌尔,整体,80.349,26.791999999999998,53.556999999999995
2025-09-01,整体,墨西哥,整体,63350.426000000014,21748.415999999997,44160.735
2025-09-01,整体,多哥,整体,0.0,,
2025-09-01,整体,多米尼克,整体,18.075,5.6,12.475
2025-09-01,整体,多米尼加,整体,3430.6049999999996,1095.939,2442.9070000000006
2025-09-01,整体,奥兰群岛,整体,0.0,,
2025-09-01,整体,奥地利,整体,8838.489999999998,3392.8079999999995,5813.800999999999
2025-09-01,整体,委内瑞拉,整体,236.41799999999998,174.916,83.202
2025-09-01,整体,孟加拉,整体,44.520999999999994,27.715000000000003,16.806
2025-09-01,整体,安哥拉,整体,221.36499999999995,90.31300000000002,131.052
2025-09-01,整体,安圭拉,整体,0.0,,
2025-09-01,整体,安提瓜和巴布达,整体,129.78,3.375,126.405
2025-09-01,整体,安道尔,整体,0.0,,
2025-09-01,整体,密克罗尼西亚联邦,整体,0.0,,
2025-09-01,整体,尼加拉瓜,整体,526.3720000000001,190.57900000000006,352.785
2025-09-01,整体,尼日利亚,整体,2600.8599999999997,2019.3,676.0479999999999
2025-09-01,整体,尼日尔,整体,0.0,0.0,0.0
2025-09-01,整体,尼泊尔,整体,7.438000000000001,5.936,1.502
2025-09-01,整体,巴勒斯坦,整体,0.0,,
2025-09-01,整体,巴哈马,整体,586.32,327.2,259.12
2025-09-01,整体,巴基斯坦,整体,910.454,430.28999999999996,520.1930000000001
2025-09-01,整体,巴巴多斯,整体,125.99,59.31,66.67999999999999
2025-09-01,整体,巴布亚新几内亚,整体,44.232,7.642,36.59
2025-09-01,整体,巴拉圭,整体,1730.922,702.4930000000002,1083.729
2025-09-01,整体,巴拿马,整体,1821.925,642.5769999999999,1219.5260000000003
2025-09-01,整体,巴林,整体,511.005,236.701,314.308
2025-09-01,整体,巴西,整体,394121.809,227317.29399999997,195183.611
2025-09-01,整体,布基纳法索,整体,3.5,0.0,3.5
2025-09-01,整体,布隆迪,整体,0.0,,
2025-09-01,整体,布韦岛,整体,0.0,,
2025-09-01,整体,希腊,整体,19116.483999999997,6075.333000000002,13564.503999999997
2025-09-01,整体,帕劳,整体,0.0,0.0,0.0
2025-09-01,整体,库克群岛,整体,0.0,,
2025-09-01,整体,库拉索,整体,0.0,,
2025-09-01,整体,开曼群岛,整体,187.746,65.44200000000001,122.304
2025-09-01,整体,德国,整体,81879.379,34630.006,51216.129
2025-09-01,整体,意大利,整体,22627.089999999997,8422.133000000002,15232.555
2025-09-01,整体,所罗门群岛,整体,0.0,,
2025-09-01,整体,拉脱维亚,整体,2291.992,971.3470000000001,1478.393
2025-09-01,整体,挪威,整体,6386.072999999999,2353.065,4173.746
2025-09-01,整体,捷克,整体,6213.648,2089.578,4406.790999999999
2025-09-01,整体,摩尔多瓦,整体,1528.8880000000004,771.3030000000001,845.065
2025-09-01,整体,摩洛哥,整体,505.29100000000005,292.06499999999994,227.92600000000002
2025-09-01,整体,摩纳哥,整体,0.0,,
2025-09-01,整体,整体,整体,3654574.486,1471209.239,2380741.8430000003
2025-09-01,整体,文莱,整体,76.09000000000002,46.2,29.89
2025-09-01,整体,斐济,整体,87.92899999999999,35.629000000000005,52.300000000000004
2025-09-01,整体,斯威士兰,整体,0.0,0.0,0.0
2025-09-01,整体,斯洛伐克,整体,3761.69,1049.7729999999997,2817.34
2025-09-01,整体,斯洛文尼亚,整体,1684.821,560.35,1264.1420000000003
2025-09-01,整体,斯里兰卡,整体,319.70400000000006,168.053,176.8
2025-09-01,整体,新加坡,整体,1475.262,746.0790000000001,873.7310000000002
2025-09-01,整体,新喀里多尼亚,整体,19.908,19.908,0.0
2025-09-01,整体,新西兰,整体,8646.528000000002,3374.266,5861.317
2025-09-01,整体,日本,整体,2539.555,1290.0589999999997,1429.583
2025-09-01,整体,智利,整体,9859.420999999998,3803.2879999999996,6424.837
2025-09-01,整体,未知,整体,93.051,9.093,83.958
2025-09-01,整体,柬埔寨,整体,133.165,55.96999999999999,77.19500000000001
2025-09-01,整体,根西岛,整体,0.0,,
2025-09-01,整体,格林纳达,整体,123.716,56.342,67.37400000000001
2025-09-01,整体,格陵兰,整体,0.0,,
2025-09-01,整体,格鲁吉亚,整体,2548.372,1115.154,1593.0979999999997
2025-09-01,整体,比利时,整体,10214.425000000001,5122.316,5748.054999999999
2025-09-01,整体,毛里塔尼亚,整体,0.0,,
2025-09-01,整体,毛里求斯,整体,293.477,131.114,162.36299999999997
2025-09-01,整体,汤加,整体,0.0,,
2025-09-01,整体,沙特阿拉伯,整体,4366.539999999999,1977.3580000000004,2569.8499999999995
2025-09-01,整体,法国,整体,20566.862,9418.884999999998,12499.580000000002
2025-09-01,整体,法属圣马丁,整体,0.0,,
2025-09-01,整体,法属圭亚那,整体,12.210999999999999,,
2025-09-01,整体,法属波利尼西亚,整体,4.056,,
2025-09-01,整体,法罗群岛,整体,0.0,,
2025-09-01,整体,波兰,整体,15834.047999999995,7695.459000000001,9442.943000000001
2025-09-01,整体,波多黎各,整体,247.01099999999994,143.992,148.50300000000001
2025-09-01,整体,波黑,整体,2497.567,1223.084,1295.104
2025-09-01,整体,泰国,整体,1605.098,673.742,986.1250000000002
2025-09-01,整体,泽西岛,整体,0.0,,
2025-09-01,整体,津巴布韦,整体,97.305,110.14599999999999,16.639
2025-09-01,整体,洪都拉斯,整体,1431.661,686.6640000000001,833.827
2025-09-01,整体,海地,整体,3.375,0.0,3.375
2025-09-01,整体,澳大利亚,整体,167295.857,63350.98299999999,110473.08200000002
2025-09-01,整体,澳门,整体,7.64,0.0,7.64
2025-09-01,整体,爱尔兰,整体,26044.015,9351.377999999999,18052.719
2025-09-01,整体,爱沙尼亚,整体,2321.374,765.587,1581.8570000000002
2025-09-01,整体,牙买加,整体,1499.1430000000003,745.5840000000001,855.059
2025-09-01,整体,特克斯和凯科斯群岛,整体,65.331,52.941,12.39
2025-09-01,整体,特立尼达和多巴哥,整体,648.0250000000002,232.19599999999997,449.875
2025-09-01,整体,玻利维亚,整体,940.156,457.8860000000001,482.27
2025-09-01,整体,瑙鲁,整体,0.0,,
2025-09-01,整体,瑞典,整体,9324.725,3291.776,6573.094999999999
2025-09-01,整体,瑞士,整体,14944.969,5778.794,9481.845
2025-09-01,整体,瓜德罗普,整体,22.896,0.0,22.896
2025-09-01,整体,瓦利斯和富图纳群岛,整体,0.0,,
2025-09-01,整体,瓦努阿图,整体,0.0,,
2025-09-01,整体,留尼汪岛,整体,29.490000000000002,19.968,9.521999999999998
2025-09-01,整体,白俄罗斯,整体,6620.085999999999,2871.4259999999995,3996.77
2025-09-01,整体,百慕大,整体,120.448,53.2,67.248
2025-09-01,整体,直布罗陀,整体,7.1370000000000005,2.568,4.569
2025-09-01,整体,福克兰群岛,整体,0.0,,
2025-09-01,整体,科威特,整体,2395.932,828.32,1584.4120000000003
2025-09-01,整体,科摩罗,整体,0.0,,
2025-09-01,整体,科特迪瓦,整体,80.068,50.378,29.69
2025-09-01,整体,科索沃,整体,961.0340000000002,694.6090000000002,303.717
2025-09-01,整体,秘鲁,整体,8769.371,3305.403,5801.713000000002
2025-09-01,整体,突尼斯,整体,48.684,30.613,18.070999999999998
2025-09-01,整体,立陶宛,整体,4307.216,1877.732,2606.8729999999996
2025-09-01,整体,索马里,整体,2.542,,
2025-09-01,整体,约旦,整体,707.8929999999999,380.626,429.43999999999994
2025-09-01,整体,纳米比亚,整体,287.67799999999994,70.63000000000001,217.04799999999997
2025-09-01,整体,纽埃岛,整体,0.0,,
2025-09-01,整体,缅甸,整体,24.64,0.0,24.64
2025-09-01,整体,罗马尼亚,整体,12620.776,4699.338,8436.586
2025-09-01,整体,美国,整体,1721558.8199999998,652803.046,1152734.5460000003
2025-09-01,整体,美属维尔京群岛,整体,32.268,,
2025-09-01,整体,美属萨摩亚,整体,0.0,,
2025-09-01,整体,老挝,整体,8.407,8.407,0.0
2025-09-01,整体,肯尼亚,整体,643.865,330.253,335.27299999999997
2025-09-01,整体,芬兰,整体,4261.289,1660.056,2926.9419999999996
2025-09-01,整体,苏丹,整体,0.0,,
2025-09-01,整体,苏里南,整体,15.212,15.212,0.0
2025-09-01,整体,英国,整体,473402.43499999994,165060.64000000004,339332.011
2025-09-01,整体,英属印度洋领地,整体,0.0,,
2025-09-01,整体,英属维尔京群岛,整体,13.642,5.942,7.7
2025-09-01,整体,荷兰,整体,21008.365000000005,7754.948999999999,13851.947999999999
2025-09-01,整体,荷属圣马丁,整体,0.0,,
2025-09-01,整体,荷属安的列斯,整体,0.0,,
2025-09-01,整体,莫桑比克,整体,276.49099999999993,84.451,192.03999999999996
2025-09-01,整体,莱索托,整体,0.0,,
2025-09-01,整体,菲律宾,整体,9739.98,5034.467,5196.398
2025-09-01,整体,萨尔瓦多,整体,1221.412,352.624,907.1479999999999
2025-09-01,整体,萨摩亚,整体,17.246,,
2025-09-01,整体,葡萄牙,整体,25988.839000000004,12476.061999999998,15015.420999999998
2025-09-01,整体,蒙古,整体,109.88,97.23,56.05
2025-09-01,整体,蒙塞拉特岛,整体,0.0,,
2025-09-01,整体,西班牙,整体,31802.128000000004,12087.585,21292.227999999996
2025-09-01,整体,诺福克岛,整体,0.0,,
2025-09-01,整体,贝宁,整体,9.656,9.656,0.0
2025-09-01,整体,赞比亚,整体,156.176,74.35499999999999,81.82100000000001
2025-09-01,整体,赤道几内亚,整体,0.0,,
2025-09-01,整体,越南,整体,1017.2899999999998,416.91599999999994,641.6399999999999
2025-09-01,整体,阿塞拜疆,整体,983.1990000000001,412.445,622.8160000000003
2025-09-01,整体,阿富汗,整体,0.0,,
2025-09-01,整体,阿尔及利亚,整体,33.507999999999996,10.817,22.691000000000003
2025-09-01,整体,阿尔巴尼亚,整体,1252.6810000000003,571.134,739.8570000000001
2025-09-01,整体,阿曼,整体,426.53700000000003,131.542,294.99500000000006
2025-09-01,整体,阿根廷,整体,13709.555,5811.218000000001,8523.931
2025-09-01,整体,阿联酋,整体,12329.033,4716.019,8064.6630000000005
2025-09-01,整体,阿鲁巴,整体,58.144000000000005,13.6,44.544
2025-09-01,整体,韩国,整体,2862.662,959.5840000000001,2075.580999999999
2025-09-01,整体,香港,整体,1013.3259999999999,556.186,484.044
2025-09-01,整体,马尔代夫,整体,56.13400000000001,22.55,33.583999999999996
2025-09-01,整体,马恩岛,整体,0.0,,
2025-09-01,整体,马拉维,整体,84.69999999999999,49.0,35.7
2025-09-01,整体,马提尼克岛,整体,11.26,0.0,11.26
2025-09-01,整体,马来西亚,整体,2434.6730000000002,1237.5219999999997,1375.3570000000004
2025-09-01,整体,马约特,整体,5.438,,
2025-09-01,整体,马绍尔群岛,整体,0.0,,
2025-09-01,整体,马耳他,整体,1560.4429999999998,483.165,1114.836
2025-09-01,整体,马达加斯加,整体,9.1,0.0,9.1
2025-09-01,整体,马里,整体,62.36,51.86,10.5
2025-09-01,整体,黎巴嫩,整体,979.7279999999998,659.523,358.70500000000004
2025-09-01,整体,黑山,整体,1214.2689999999998,704.445,586.992
2025-10-01,整体,不丹,整体,0.0,,
2025-10-01,整体,东帝汶,整体,0.0,,
2025-10-01,整体,中国,整体,,377.85900000000004,1117.598
2025-10-01,整体,中国内地,整体,1426.11,,
2025-10-01,整体,中非,整体,0.0,,
2025-10-01,整体,丹麦,整体,8771.732999999998,2536.686,6639.856000000002
2025-10-01,整体,乌克兰,整体,25229.184,9707.951000000001,16903.855999999996
2025-10-01,整体,乌兹别克斯坦,整体,533.5079999999999,326.275,207.2330000000001
2025-10-01,整体,乌干达,整体,243.21699999999998,141.964,101.25299999999999
2025-10-01,整体,乌拉圭,整体,1571.5600000000002,635.6800000000001,977.8799999999999
2025-10-01,整体,乍得,整体,0.0,,
2025-10-01,整体,也门,整体,12.75,12.75,0.0
2025-10-01,整体,亚美尼亚,整体,828.8800000000002,452.8520000000001,431.548
2025-10-01,整体,以色列,整体,25086.490999999998,10095.990999999998,16022.253999999997
2025-10-01,整体,伊拉克,整体,194.79000000000002,140.17100000000002,54.61900000000001
2025-10-01,整体,伊朗,整体,0.0,,
2025-10-01,整体,伯利兹,整体,16.631999999999998,6.449999999999999,10.181999999999999
2025-10-01,整体,佛得角,整体,78.559,44.384,34.175
2025-10-01,整体,俄罗斯,整体,23504.019000000004,10061.98,13627.470000000001
2025-10-01,整体,保加利亚,整体,4754.715,1466.4509999999998,3388.014
2025-10-01,整体,克罗地亚,整体,12122.225000000004,4305.129000000001,8569.421999999997
2025-10-01,整体,关岛,整体,11.026,7.634,3.392
2025-10-01,整体,冈比亚,整体,91.57499999999999,56.574999999999996,35.0
2025-10-01,整体,冰岛,整体,1099.0539999999999,370.924,798.6800000000002
2025-10-01,整体,几内亚,整体,0.0,,
2025-10-01,整体,几内亚比绍,整体,0.0,,
2025-10-01,整体,列支敦士登,整体,0.0,,
2025-10-01,整体,刚果共和国,整体,6.79,0.0,6.79
2025-10-01,整体,刚果民主共和国,整体,66.11699999999999,27.175,38.942
2025-10-01,整体,利比亚,整体,0.0,0.0,0.0
2025-10-01,整体,利比里亚,整体,100.44300000000001,70.284,30.159
2025-10-01,整体,加拿大,整体,145777.871,62459.434,97246.99900000001
2025-10-01,整体,加纳,整体,625.9179999999999,389.756,283.007
2025-10-01,整体,加蓬,整体,20.72,8.33,12.39
2025-10-01,整体,匈牙利,整体,5534.631,2188.1969999999997,3578.5049999999997
2025-10-01,整体,北马其顿,整体,1503.9700000000005,638.1249999999999,964.5450000000001
2025-10-01,整体,北马里亚纳群岛,整体,3.392,0.0,3.392
2025-10-01,整体,南极洲,整体,0.0,,
2025-10-01,整体,南苏丹,整体,0.0,,
2025-10-01,整体,南非,整体,14296.414999999999,5041.334000000001,9850.022000000003
2025-10-01,整体,博茨瓦纳,整体,187.53599999999997,50.46,142.676
2025-10-01,整体,卡塔尔,整体,1587.7079999999999,691.6419999999998,947.4989999999998
2025-10-01,整体,卢旺达,整体,41.24,33.6,7.640000000000001
2025-10-01,整体,卢森堡,整体,1013.9330000000001,413.01099999999997,600.9220000000001
2025-10-01,整体,印度,整体,40.392,3.366,37.026
2025-10-01,整体,印度尼西亚,整体,2285.478,1266.748,1076.5
2025-10-01,整体,危地马拉,整体,2444.229,775.248,1744.7150000000004
2025-10-01,整体,厄瓜多尔,整体,4721.21,1713.1460000000002,3193.7280000000005
2025-10-01,整体,叙利亚,整体,0.0,,
2025-10-01,整体,古巴,整体,0.0,,
2025-10-01,整体,台湾,整体,590.3969999999999,147.549,442.848
2025-10-01,整体,吉尔吉斯斯坦,整体,629.7400000000001,445.8950000000001,237.69699999999997
2025-10-01,整体,吉布提,整体,0.0,,
2025-10-01,整体,哈萨克斯坦,整体,4375.219,2463.15,2484.431
2025-10-01,整体,哥伦比亚,整体,16866.840999999997,6628.449000000001,10761.445999999998
2025-10-01,整体,哥斯达黎加,整体,2736.7019999999998,875.1039999999999,1913.5810000000001
2025-10-01,整体,喀麦隆,整体,44.69800000000001,11.73,32.968
2025-10-01,整体,土库曼斯坦,整体,30.0,8.33,21.67
2025-10-01,整体,土耳其,整体,11518.034999999998,5840.47,6116.099
2025-10-01,整体,圣卢西亚,整体,163.82500000000002,99.18500000000002,86.34
2025-10-01,整体,圣基茨和尼维斯,整体,81.479,29.846,51.633
2025-10-01,整体,圣多美和普林西比,整体,0.0,,
2025-10-01,整体,圣巴泰勒米岛,整体,0.0,,
2025-10-01,整体,圣文森特和格林纳丁斯,整体,54.56,30.8,48.26
2025-10-01,整体,圣皮埃尔和密克隆群岛,整体,0.0,,
2025-10-01,整体,圣诞岛,整体,0.0,,
2025-10-01,整体,圣马力诺,整体,0.0,,
2025-10-01,整体,圭亚那,整体,115.37,65.8,49.57
2025-10-01,整体,坦桑尼亚,整体,301.46600000000007,160.074,141.392
2025-10-01,整体,埃及,整体,1184.499,509.20400000000006,702.7379999999999
2025-10-01,整体,埃塞俄比亚,整体,0.0,,
2025-10-01,整体,基里巴斯,整体,0.0,,
2025-10-01,整体,塔吉克斯坦,整体,78.337,57.39,20.947000000000003
2025-10-01,整体,塞内加尔,整体,99.312,23.336000000000002,75.976
2025-10-01,整体,塞尔维亚,整体,9520.078000000001,3762.2940000000003,6132.976
2025-10-01,整体,塞拉利昂,整体,27.018,27.018,0.0
2025-10-01,整体,塞浦路斯,整体,3086.9690000000005,1131.409,2029.0619999999997
2025-10-01,整体,塞舌尔,整体,48.807,5.941999999999999,42.865
2025-10-01,整体,墨西哥,整体,62603.65400000001,21412.402000000006,44270.058000000005
2025-10-01,整体,多哥,整体,0.0,,
2025-10-01,整体,多米尼克,整体,31.820999999999998,17.246,14.575
2025-10-01,整体,多米尼加,整体,2962.607,1072.29,2103.558
2025-10-01,整体,奥兰群岛,整体,0.0,,
2025-10-01,整体,奥地利,整体,7414.678999999998,3090.109,4563.004
2025-10-01,整体,委内瑞拉,整体,221.47799999999998,106.16099999999999,115.317
2025-10-01,整体,孟加拉,整体,80.475,35.341,45.134
2025-10-01,整体,安哥拉,整体,206.861,117.34699999999998,89.51399999999998
2025-10-01,整体,安圭拉,整体,0.0,,
2025-10-01,整体,安提瓜和巴布达,整体,119.85,92.4,58.25
2025-10-01,整体,安道尔,整体,0.0,,
2025-10-01,整体,密克罗尼西亚联邦,整体,0.0,,
2025-10-01,整体,尼加拉瓜,整体,452.5,200.984,281.54599999999994
2025-10-01,整体,尼日利亚,整体,2585.294000000001,1850.232,825.1629999999999
2025-10-01,整体,尼日尔,整体,0.0,,
2025-10-01,整体,尼泊尔,整体,19.356,17.11,2.246
2025-10-01,整体,巴勒斯坦,整体,0.0,,
2025-10-01,整体,巴哈马,整体,595.91,285.30199999999996,348.78799999999995
2025-10-01,整体,巴基斯坦,整体,1023.1920000000002,496.829,574.331
2025-10-01,整体,巴巴多斯,整体,172.16000000000003,66.1,124.52000000000002
2025-10-01,整体,巴布亚新几内亚,整体,39.592,29.342,10.25
2025-10-01,整体,巴拉圭,整体,1703.356,609.9840000000002,1164.0719999999997
2025-10-01,整体,巴拿马,整体,1790.198,641.9590000000001,1169.9389999999999
2025-10-01,整体,巴林,整体,691.8539999999999,385.73699999999997,306.117
2025-10-01,整体,巴西,整体,421519.2109999999,219675.76,231282.03800000003
2025-10-01,整体,布基纳法索,整体,25.448999999999998,25.449,0.0
2025-10-01,整体,布隆迪,整体,0.0,,
2025-10-01,整体,布韦岛,整体,0.0,,
2025-10-01,整体,希腊,整体,15156.606999999998,4571.276999999998,11110.786
2025-10-01,整体,帕劳,整体,0.0,0.0,0.0
2025-10-01,整体,库克群岛,整体,0.0,,
2025-10-01,整体,库拉索,整体,0.0,,
2025-10-01,整体,开曼群岛,整体,191.25599999999997,58.692,132.56400000000002
2025-10-01,整体,德国,整体,70896.951,29739.551999999996,45264.494
2025-10-01,整体,意大利,整体,18144.538000000004,6626.368,12451.685
2025-10-01,整体,所罗门群岛,整体,0.0,,
2025-10-01,整体,拉脱维亚,整体,2108.1139999999996,645.6889999999999,1559.804
2025-10-01,整体,挪威,整体,6293.442,2296.5209999999993,4294.745
2025-10-01,整体,捷克,整体,5793.84,1943.191,3968.3059999999996
2025-10-01,整体,摩尔多瓦,整体,1503.022,570.0240000000001,976.7379999999999
2025-10-01,整体,摩洛哥,整体,371.48300000000006,221.14499999999998,162.238
2025-10-01,整体,摩纳哥,整体,8.963,,
2025-10-01,整体,整体,整体,3685427.321999999,1508020.62,2388014.328
2025-10-01,整体,文莱,整体,21.490000000000002,53.2,6.79
2025-10-01,整体,斐济,整体,72.252,23.134,49.118
2025-10-01,整体,斯威士兰,整体,0.0,0.0,0.0
2025-10-01,整体,斯洛伐克,整体,3231.8820000000005,1115.7060000000001,2259.821999999999
2025-10-01,整体,斯洛文尼亚,整体,1747.8700000000001,716.218,1047.1639999999998
2025-10-01,整体,斯里兰卡,整体,377.8640000000001,149.37800000000001,278.70899999999995
2025-10-01,整体,新加坡,整体,3302.0850000000005,1176.0679999999998,2222.2229999999995
2025-10-01,整体,新喀里多尼亚,整体,5.436,5.436,0.0
2025-10-01,整体,新西兰,整体,8292.671000000002,3548.988,5266.997
2025-10-01,整体,日本,整体,2378.079,918.3800000000001,1508.29
2025-10-01,整体,智利,整体,8858.284,3286.2419999999993,5903.97
2025-10-01,整体,未知,整体,69.55,104.131,6.293
2025-10-01,整体,柬埔寨,整体,60.948,60.467,20.201
2025-10-01,整体,根西岛,整体,0.0,,
2025-10-01,整体,格林纳达,整体,30.575999999999997,11.017,19.559
2025-10-01,整体,格陵兰,整体,0.0,,
2025-10-01,整体,格鲁吉亚,整体,2108.4139999999998,816.2240000000002,1406.177
2025-10-01,整体,比利时,整体,7411.622,2985.509,4805.201000000001
2025-10-01,整体,毛里塔尼亚,整体,21.7,21.7,0.0
2025-10-01,整体,毛里求斯,整体,122.42999999999998,58.988,63.442000000000014
2025-10-01,整体,汤加,整体,0.0,,
2025-10-01,整体,沙特阿拉伯,整体,3977.663,1892.5250000000005,2352.243
2025-10-01,整体,法国,整体,18486.834999999995,8607.16,11542.841
2025-10-01,整体,法属圣马丁,整体,0.0,,
2025-10-01,整体,法属圭亚那,整体,8.114,,
2025-10-01,整体,法属波利尼西亚,整体,4.041,,
2025-10-01,整体,法罗群岛,整体,0.0,,
2025-10-01,整体,波兰,整体,14717.850999999999,6964.7390000000005,9187.093
2025-10-01,整体,波多黎各,整体,333.27599999999995,62.01599999999999,271.26000000000005
2025-10-01,整体,波黑,整体,2471.9269999999997,1071.1730000000002,1494.9880000000003
2025-10-01,整体,泰国,整体,1698.547,858.9849999999998,929.9199999999998
2025-10-01,整体,泽西岛,整体,0.0,,
2025-10-01,整体,津巴布韦,整体,117.69199999999998,69.42,54.978
2025-10-01,整体,洪都拉斯,整体,1202.04,530.9250000000001,735.129
2025-10-01,整体,海地,整体,7.642,7.642,0.0
2025-10-01,整体,澳大利亚,整体,171446.63700000005,66496.61399999999,111871.80500000002
2025-10-01,整体,澳门,整体,29.75,0.0,29.75
2025-10-01,整体,爱尔兰,整体,23267.829,8058.877999999999,16602.392999999996
2025-10-01,整体,爱沙尼亚,整体,2101.237,605.226,1652.1529999999998
2025-10-01,整体,牙买加,整体,1765.362,768.867,1123.8950000000002
2025-10-01,整体,特克斯和凯科斯群岛,整体,17.990000000000002,5.6,12.39
2025-10-01,整体,特立尼达和多巴哥,整体,725.316,300.265,446.75100000000003
2025-10-01,整体,玻利维亚,整体,697.286,298.497,398.789
2025-10-01,整体,瑙鲁,整体,0.0,0.0,0.0
2025-10-01,整体,瑞典,整体,8167.527999999998,2779.022000000001,5978.631000000001
2025-10-01,整体,瑞士,整体,14512.180999999999,5564.743000000001,9279.018
2025-10-01,整体,瓜德罗普,整体,3.733,0.0,3.733
2025-10-01,整体,瓦利斯和富图纳群岛,整体,0.0,,
2025-10-01,整体,瓦努阿图,整体,0.0,,
2025-10-01,整体,留尼汪岛,整体,19.0,9.485,9.515
2025-10-01,整体,白俄罗斯,整体,6338.031999999999,2467.9799999999996,4143.075000000001
2025-10-01,整体,百慕大,整体,155.18599999999998,26.6,128.58599999999998
2025-10-01,整体,直布罗陀,整体,12.698,4.529,8.169
2025-10-01,整体,福克兰群岛,整体,0.0,,
2025-10-01,整体,科威特,整体,2562.5880000000006,986.5150000000001,1653.0729999999999
2025-10-01,整体,科摩罗,整体,0.0,,
2025-10-01,整体,科特迪瓦,整体,97.71999999999998,31.282,66.438
2025-10-01,整体,科索沃,整体,609.5560000000002,322.529,300.851
2025-10-01,整体,秘鲁,整体,8856.756000000001,3415.9820000000004,5708.448000000002
2025-10-01,整体,突尼斯,整体,40.876,27.642,13.234
2025-10-01,整体,立陶宛,整体,3590.4750000000004,1463.549,2385.2639999999997
2025-10-01,整体,索马里,整体,6.791999999999999,,
2025-10-01,整体,约旦,整体,671.482,247.85800000000006,481.024
2025-10-01,整体,纳米比亚,整体,362.477,139.422,223.05499999999998
2025-10-01,整体,纽埃岛,整体,0.0,,
2025-10-01,整体,缅甸,整体,5.6,5.6,0.0
2025-10-01,整体,罗马尼亚,整体,12037.242999999999,4395.301,8160.118999999998
2025-10-01,整体,美国,整体,1832387.709,737679.7659999998,1192201.7
2025-10-01,整体,美属维尔京群岛,整体,0.0,,
2025-10-01,整体,美属萨摩亚,整体,0.0,,
2025-10-01,整体,老挝,整体,5.08,0.0,5.08
2025-10-01,整体,肯尼亚,整体,616.0859999999999,321.72499999999997,294.361
2025-10-01,整体,芬兰,整体,3460.9110000000005,1050.9940000000004,2608.4139999999998
2025-10-01,整体,苏丹,整体,0.0,,
2025-10-01,整体,苏里南,整体,32.138,0.85,31.287999999999997
2025-10-01,整体,英国,整体,425773.895,148048.874,306398.059
2025-10-01,整体,英属印度洋领地,整体,0.0,,
2025-10-01,整体,英属维尔京群岛,整体,44.442,30.8,13.642
2025-10-01,整体,荷兰,整体,17746.537,7763.854,10868.336000000001
2025-10-01,整体,荷属圣马丁,整体,0.0,,
2025-10-01,整体,荷属安的列斯,整体,0.0,,
2025-10-01,整体,莫桑比克,整体,352.264,154.90500000000003,209.259
2025-10-01,整体,莱索托,整体,0.0,,
2025-10-01,整体,菲律宾,整体,9035.054,4607.939999999998,5114.963999999999
2025-10-01,整体,萨尔瓦多,整体,1239.9540000000002,400.479,873.775
2025-10-01,整体,萨摩亚,整体,0.0,,
2025-10-01,整体,葡萄牙,整体,22710.321000000007,10390.273,13689.099
2025-10-01,整体,蒙古,整体,149.418,106.60799999999999,42.81
2025-10-01,整体,蒙塞拉特岛,整体,0.0,,
2025-10-01,整体,西班牙,整体,28778.791999999998,10903.958999999999,19757.552000000003
2025-10-01,整体,诺福克岛,整体,0.0,,
2025-10-01,整体,贝宁,整体,0.0,0.0,0.0
2025-10-01,整体,赞比亚,整体,170.05300000000003,38.432,131.62099999999998
2025-10-01,整体,赤道几内亚,整体,0.0,,
2025-10-01,整体,越南,整体,613.4330000000001,347.99,353.336
2025-10-01,整体,阿塞拜疆,整体,923.332,358.44100000000003,583.2710000000001
2025-10-01,整体,阿富汗,整体,0.0,,
2025-10-01,整体,阿尔及利亚,整体,70.31099999999998,32.050000000000004,38.261
2025-10-01,整体,阿尔巴尼亚,整体,962.8589999999999,545.3330000000002,467.96600000000007
2025-10-01,整体,阿曼,整体,476.501,257.76499999999993,284.72600000000006
2025-10-01,整体,阿根廷,整体,14081.602,6191.7930000000015,8880.722
2025-10-01,整体,阿联酋,整体,13140.964,4967.092000000001,8533.466
2025-10-01,整体,阿鲁巴,整体,51.11300000000001,0.0,51.113
2025-10-01,整体,韩国,整体,3161.0830000000005,1172.8720000000003,2100.316
2025-10-01,整体,香港,整体,1513.8550000000002,543.6310000000001,999.7290000000002
2025-10-01,整体,马尔代夫,整体,72.59199999999998,28.15,44.44200000000001
2025-10-01,整体,马恩岛,整体,0.0,,
2025-10-01,整体,马拉维,整体,51.8,28.700000000000003,44.8
2025-10-01,整体,马提尼克岛,整体,29.503,18.369,11.134
2025-10-01,整体,马来西亚,整体,2970.2759999999994,1390.041,1726.4379999999999
2025-10-01,整体,马约特,整体,5.48,,
2025-10-01,整体,马绍尔群岛,整体,0.0,,
2025-10-01,整体,马耳他,整体,1249.31,357.739,891.5709999999997
2025-10-01,整体,马达加斯加,整体,39.129999999999995,38.36,9.1
