层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1.1.刚果民主共和国,刚果民主共和国新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,6.885,44.646,27.286,106.008,83.909,22.4,11.2,27.175,27.859,54.044,22.917,65.109,72.61,42.695,-37.761,-84.578686,-37.761,-0.009219,-0.001051
1.1.利比亚,利比亚新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,0.0,,3.995,0.0,21.693,0.0,3.995,0.0,21.7,0.0,0.85,0.85,0.0,0.0,,,,,
1.1.利比里亚,利比里亚新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,176.667,137.604,101.343,62.724,86.332,124.53,56.04,70.284,106.118,170.424,136.561,120.255,138.39,100.964,39.063,28.387983,39.063,0.009537,0.001087
1.1.加拿大,加拿大新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,91177.176,79476.396,81322.067,68801.394,89203.458,74661.173,68403.301,62459.434,61097.827,82912.016,80845.144,80100.275,74517.914,60540.439,11700.78,14.722333,11700.78,2.856551,0.325628
1.1.加纳,加纳新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,849.264,550.715,500.645,266.65,508.758,409.572,368.855,389.756,277.929,530.187,381.394,504.358,275.503,229.517,298.549,54.211162,298.549,0.072886,0.008308
1.1.加蓬,加蓬新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,43.95,35.565,0.0,25.144,44.554,21.7,32.9,8.33,0.0,0.0,16.387,0.0,0.0,14.467,8.385,23.57655,8.385,0.002047,0.000233
1.1.匈牙利,匈牙利新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,2947.328,2455.255,2205.642,1583.113,2004.725,2269.045,1621.238,2188.197,1649.046,2518.245,2476.943,1873.689,1916.074,1737.697,492.073,20.041625,492.073,0.120131,0.013694
1.1.北马其顿,北马其顿新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,1264.394,930.233,861.884,907.873,913.936,675.307,675.461,638.125,853.264,1020.522,1212.999,847.451,671.353,695.992,334.161,35.92229,334.161,0.08158,0.0093
1.1.北马里亚纳群岛,北马里亚纳群岛新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,3.392,0.0,0.0,0.0,3.392,0.0,0.0,0.0,,,,,
1.1.南极洲,南极洲新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.1.南苏丹,南苏丹新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
