层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,7周前,wow,wow%
1.2.2.卢森堡,卢森堡 次留,0.371242,0.38089,0.402214,0.374026,0.344304,0.371173,0.37766,0.383375,-0.009648,-2.533073
1.2.2.印度,印度 次留,0.304107,0.285294,0.283963,0.287558,0.298701,0.273227,0.289423,0.287006,0.018813,6.594227
1.2.2.印度尼西亚,印度尼西亚 次留,0.418463,0.424057,0.425198,0.414737,0.412705,0.418475,0.410957,0.407257,-0.005594,-1.319107
1.2.2.危地马拉,危地马拉 次留,0.385788,0.372631,0.37273,0.372969,0.374204,0.378432,0.408892,0.371353,0.013157,3.53096
1.2.2.厄瓜多尔,厄瓜多尔 次留,0.366037,0.376206,0.366634,0.36731,0.361553,0.357791,0.372321,0.379389,-0.010169,-2.703059
1.2.2.厄立特里亚,厄立特里亚 次留,,0.0,0.25,0.25,0.0,,,,,
1.2.2.叙利亚,叙利亚 次留,0.2608,0.270869,0.258065,0.286614,0.264386,0.269551,0.249567,0.267887,-0.010069,-3.717233
1.2.2.古巴,古巴 次留,0.304348,0.286957,0.257426,0.209877,0.255319,0.306306,0.353535,0.352941,0.017391,6.060606
1.2.2.台湾,台湾 次留,0.338235,0.357345,0.349398,0.337079,0.316129,0.328042,0.369592,0.324786,-0.019109,-5.347594
1.2.2.吉尔吉斯斯坦,吉尔吉斯斯坦 次留,0.285561,0.292458,0.297762,0.306156,0.294742,0.290518,0.282407,0.27954,-0.006897,-2.358297
1.2.2.吉布提,吉布提 次留,0.5,0.666667,0.111111,0.333333,0.333333,0.3125,0.0,0.3,-0.166667,-25.0
1.2.2.哈萨克斯坦,哈萨克斯坦 次留,0.287987,0.284204,0.28855,0.29854,0.288649,0.289728,0.292494,0.296959,0.003783,1.331071
1.2.2.哥伦比亚,哥伦比亚 次留,0.375648,0.367949,0.378442,0.370047,0.371825,0.375511,0.36529,0.379411,0.007699,2.092362
1.2.2.哥斯达黎加,哥斯达黎加 次留,0.410791,0.398622,0.386763,0.38087,0.385807,0.368528,0.399292,0.397994,0.012169,3.052787
1.2.2.喀麦隆,喀麦隆 次留,0.369361,0.3837,0.374773,0.367188,0.381605,0.373,0.361085,0.390355,-0.014339,-3.736968
1.2.2.图瓦卢,图瓦卢 次留,,,,0.0,,,,0.0,,
1.2.2.土库曼斯坦,土库曼斯坦 次留,0.212766,0.232143,0.2,0.238095,0.333333,0.263158,0.214286,0.37037,-0.019377,-8.346972
1.2.2.土耳其,土耳其 次留,0.37921,0.379083,0.382324,0.377067,0.370668,0.373823,0.364545,0.366631,0.000127,0.033579
1.2.2.圣卢西亚,圣卢西亚 次留,0.43083,0.378613,0.444109,0.479365,0.462745,0.363636,0.377119,0.400735,0.052217,13.791751
1.2.2.圣基茨和尼维斯,圣基茨和尼维斯 次留,0.2,0.25,0.265823,0.414286,0.296875,0.385542,0.243243,0.217391,-0.05,-20.0
1.2.2.圣多美和普林西比,圣多美和普林西比 次留,0.222222,0.4,0.3,0.285714,0.0,0.533333,0.555556,0.230769,-0.177778,-44.444444
1.2.2.圣巴泰勒米岛,圣巴泰勒米岛 次留,0.166667,0.428571,0.6,0.285714,0.4,0.636364,0.666667,0.666667,-0.261905,-61.111111
1.2.2.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯 次留,0.362319,0.461538,0.442857,0.458015,0.425,0.347826,0.413793,0.508772,-0.09922,-21.497585
1.2.2.圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛 次留,,,,,,1.0,,,,
1.2.2.圣马力诺,圣马力诺 次留,0.181818,0.272727,0.5,0.363636,0.5,0.5,0.166667,0.25,-0.090909,-33.333333
1.2.2.圭亚那,圭亚那 次留,0.368298,0.356383,0.351899,0.350384,0.353403,0.310263,0.336683,0.297376,0.011915,3.343423
1.2.2.坦桑尼亚,坦桑尼亚 次留,0.36147,0.37931,0.405378,0.368092,0.396432,0.341341,0.345048,0.370681,-0.017841,-4.70344
1.2.2.埃及,埃及 次留,0.333674,0.33698,0.319658,0.325228,0.320654,0.321893,0.334774,0.317838,-0.003306,-0.981019
1.2.2.埃塞俄比亚,埃塞俄比亚 次留,0.28866,0.266667,0.301994,0.207792,0.227129,0.26506,0.298361,0.254848,0.021993,8.247423
1.2.2.基里巴斯,基里巴斯 次留,,,0.6,0.0,0.0,0.333333,0.0,0.0,,
1.2.2.塔吉克斯坦,塔吉克斯坦 次留,0.275862,0.261803,0.25,0.220264,0.256545,0.241206,0.20339,0.239234,0.014059,5.370266
1.2.2.塞内加尔,塞内加尔 次留,0.387273,0.302719,0.281823,0.283276,0.273865,0.276098,0.301376,0.313266,0.084554,27.931532
1.2.2.塞尔维亚,塞尔维亚 次留,0.345648,0.343977,0.343515,0.326705,0.320424,0.322002,0.32015,0.320567,0.001671,0.485742
1.2.2.塞拉利昂,塞拉利昂 次留,0.410758,0.395466,0.348946,0.361111,0.386308,0.397403,0.456818,0.410314,0.015292,3.866818
1.2.2.塞浦路斯,塞浦路斯 次留,0.416057,0.396185,0.405432,0.410617,0.401006,0.411386,0.401579,0.400943,0.019872,5.015786
1.2.2.塞舌尔,塞舌尔 次留,0.454918,0.48249,0.447581,0.431718,0.453552,0.4,0.394737,0.464567,-0.027572,-5.714569
1.2.2.墨西哥,墨西哥 次留,0.366289,0.367217,0.369051,0.365935,0.378644,0.366014,0.37925,0.372621,-0.000927,-0.252527
1.2.2.多哥,多哥 次留,0.222222,0.221622,0.216495,0.292308,0.255708,0.278075,0.26738,0.227273,0.000601,0.271003
1.2.2.多米尼克,多米尼克 次留,0.268293,0.354167,0.375,0.508772,0.42029,0.45614,0.363636,0.315789,-0.085874,-24.246772
1.2.2.多米尼加,多米尼加 次留,0.396313,0.427193,0.416301,0.415749,0.40359,0.406826,0.414159,0.43209,-0.03088,-7.228581
1.2.2.奥兰群岛,奥兰群岛 次留,0.625,0.625,0.222222,0.4,0.2,0.0,0.285714,0.166667,-0.0,-0.0
